Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
Promotion of gender equity in obstetrics and gynecology: principles and practices for academic leaders,Brubaker L.; ; Marsh E.; Cedars M.I.; Fenner D.; Murtha A.; Goff B.; Khabele D.,"The advancement of women leaders in obstetrics and gynecology does not reflect the changes in the physician workforce seen over the last 50 years. A core value of our culture in obstetrics and gynecology must be gender equity. Departmental, institutional, and professional society efforts should explicitly prioritize and demonstrate a commitment to gender equity with tangible actions. This commentary from the American Gynecological and Obstetrical Society synthesizes available information about women holding academic leadership roles within obstetrics and gynecology. We propose specific principles and leadership practices to promote gender equity.<ovid:br/>Copyright &#xa9; 2021 Elsevier Inc.",2022,/,American Journal of Obstetrics and Gynecology,226,2,163EP  - 168,2015266793,https://dx.doi.org/10.1016/j.ajog.2021.09.035,34610320,#240,Brubaker 2022,"",""
"Women in neurointervention, a gender gap? Results of a prospective online survey",Power S.; ; Biondi A.; Saatci I.; Bennett K.; Mahadevan J.; Januel A.C.; Singhara Na Ayudhaya S.; Agid R.,"Background and Purpose: Women's representation in medicine has increased over time yet the proportion of women practicing neurointervention remains low. We conducted an anonymous online survey through which we could explore the gender gap in neurointervention, identify potential issues, difficulties, or obstacles women might face, and evaluate if men encounter similar issues. <ovid:br/>Method(s): An online questionnaire was designed in SurveyMonkey. Invitation to participate was emailed through national and international neurointerventional societies as well as directly through private mailing lists to men and women working in neurointervention. Responses were collected from 10 May 2019 to 10 September 2019. <ovid:br/>Result(s): There were 295 complete responses, 173 (59%) male and 122 (41%) female. Most respondents (83%) fell within age categories 35-60 years, with representation from 40 countries across five continents. In all 95% were working full time, 73% had worked as a neurointerventionalist for >6 years, 77% worked in University-affiliated teaching institutions. Almost half of the respondents indicated no female neurointerventionalist worked in their center. Female respondents were younger and age-adjusted analysis was undertaken. Significantly fewer females than males were married and had children. Significantly fewer females held supervisory roles, held academic titles, and significantly less had a mentor. Females were less satisfied in their careers. More females felt they receive less recognition than colleagues of the opposite sex. Males had a greater proportion of work time dedicated to neurointervention. Similar proportions of both genders experienced bullying in work (40%-47%); however, sexual harassment was more common for females. There were no differences between genders in how they dealt with complications or their effects on mental well-being. <ovid:br/>Conclusion(s): There are many potential reasons why women are underrepresented in neurointervention, however, the literature suggests this is not unique to our specialty. Multiple long-term strategies will be necessary to address these issues, some of which are discussed in the article.<ovid:br/>Copyright &#xa9; The Author(s) 2021.",2022,/,Interventional Neuroradiology,28,3,311EP  - 322,2013689500,https://dx.doi.org/10.1177/15910199211030783,34516279,#242,Power 2022,"",""
The face of modern medicine - Who we expect when we're waiting for the doctor,de Oliveira Mekonnen A.; ; Scharff A.Z.,"The percentage of female physicians in Germany is steadily increasing (48.2% as of 2020). However, the percentage of female doctors in leadership positions remains astoundingly low; only 13% of heads of departments and 37% of attending physicians are female. This is likely linked to systemic gender imbalances regarding childcare and other family care work, as exemplified by the distribution of parental leave times between male and female doctors. In 2020, the ratio of male to female physicians on parental leave was 2.5 to 97.5%.<ovid:br/>Copyright &#xa9; 2022 Dustri-Verlag Dr. Karl Feistle. All rights reserved.",2022,/,Atemwegs- und Lungenkrankheiten,48,12,563EP  - 565,2021566397,https://dx.doi.org/10.5414/ATX2646,,#246,deOliveiraMekonnen 2022,"",""
Women in Rheumatology in the Arab League of Associations for Rheumatology Countries: A Rising Workforce,Ziade N.; ; Hmamouchi I.; El Kibbi L.,"Background: An increase in women physicians in the medical workforce is witnessed in recent decades, paralleled by an increase in leadership positions and, to a lesser extent, in academic advancement. <ovid:br/>Objective(s): This study aims to evaluate the women rheumatologists (WR) workforce and to identify the challenges faced by WR in the Arab League of Associations for Rheumatology (ArLAR) countries. <ovid:br/>Method(s): We collected data from members of special interest groups from 16 ArLAR countries about the number of rheumatologists in the national societies and boards - including WR -, and the estimated percentage of WR involved in academia. Also, a sample of WR was identified based on their established leadership positions and invited to a structured interview addressing their career path and the gender-related challenges. <ovid:br/>Result(s): The proportion of WR varied widely across the ArLAR countries, with a mean of 56%. Moreover, WR constituted 47% of the society's board members and roughly 49% of WR were involved in academia. However, only 37% of the current society presidents were females. Structured interviews indicated that WR place a high value on patient care and teaching, followed by research and publications. The primary reported gender-related challenge was balancing work with family demands. Moreover, some WR reported gender-related discrimination incurred by colleagues, patients, and administrations. <ovid:br/>Conclusion(s): WR constituted more than half of the current rheumatology workforce in the ArLAR countries, with a lower - but steadily growing - proportion of WR in leadership positions. As they embrace their growing role in the workforce, WR must benefit from all the provided tools, from learning from the experience of current women leaders in the field to using the latest technology such as social media platforms to empower them to reach gender equity.<ovid:br/>Copyright &#xa9; 2022 Ziade, Hmamouchi and El Kibbi.",2022,/,Frontiers in Medicine,9,"(Ziade) Rheumatology Department, Hotel-Dieu de France Hospital, Saint Joseph's University, Beirut, Lebanon(Hmamouchi) Rheumatology Unit, Temara Hospital, Laboratory of Biostatistics, Clinical Research and Epidemiology (LBRCE), Faculty of Medicine and Phar",880285,2017986065,https://dx.doi.org/10.3389/fmed.2022.880285,,#248,Ziade 2022,"",""
Women in Dental Academia: Reasons for their Under-Representation in Dental Academia Leadership Positions,Khan M.A.; ; Lehrasib H.; Dar M.R.; Shahid A.; Ahmed S.N.; Rabnawaz Z.,"Introduction: Women play a vital role in the health sector of Punjab, Pakistan. The statistics of Pakistan Medical and Dental Council shows that the female students occupy 68 % percent of total seats in Pakistani dental colleges(1). However, this proportion decreases moving up the hierarchy with men dominating the leadership positions (2) in Pakistan, and their (women)representation at postgraduate and leadership positions is negligible. <ovid:br/>Objective(s): To explore academia leaders' perspective on possible reasons behind the underrepresentation of women in leadership positions in the dental academia of Punjab. <ovid:br/>Study Design: A qualitative, phenomenological research design using semi-structured interviews and purposive sampling was adopted to pursue the objectives of the study. 8 out of 10 academia women leaders working in public sector dental colleges of Punjab gave interviews and expressed their experiences and reasons behind the underrepresentation. <ovid:br/>Setting(s):All public sector dental colleges of Punjab. <ovid:br/>Result(s): Six themes were generated from the analysis. 1)Family responsibilities, 2) Workenvironment, 3) Gender bias, 4) Lack of Counseling, 5) Financial matters, and 6) Transport issuesand long distance from the workplace. Sub-themes further elaborate on the findings and provide deep insight into the problem. <ovid:br/>Conclusion(s): The problem of underrepresentation is multifaceted. Reserving separate funds for women, arranging career counseling sessions, decreasing working hours during special circumstances, and changing attitudes towards women will helpovercome the problem. The study opens a path for future research on the development of the interventions or strategies to overcome the reasons.<ovid:br/>Copyright &#xa9; 2022, Anka Publishers. All rights reserved.",2022,/,NeuroQuantology,20,16,5285EP  - 5298,2018904055,https://dx.doi.org/10.48047/NQ.2022.20.16.NQ880538,,#249,Khan 2022,"",""
The Diversity of Graduate Medical Education Leadership in Neurology,Jordan M.; ; Tchopev Z.; McClean J.,"Objective: To outline the current landscape of diversity among adult neurology residency and fellowship program directors (PDs). <ovid:br/>Background(s): Diversity in medicine impacts the quality of care provided to a diverse patient population. There are efforts in nearly every medical specialty to increase the diversity of the physician workforce. Overall diversity in the medical field has improved to some extent, particularly in terms of gender. However, significant disparities have persisted in senior academic positions, as reported by the Association of American Medical Colleges (AAMC). Design/Methods: A dataset was generated by the AAMC for the purpose of this study, which included de-identified, person-level variables including self-reported gender, race, and the type of program for all PDs of ACGME-accredited adult neurology residencies and fellowships. <ovid:br/>Result(s): 56.7% of residency PDs and 58% of fellowship PDs are male. The male to female ratio of PDs is similar to current neurology residents which are 53.4% male. However, the lower proportion of female PDs in neurology is significantly reduced when compared to the percentage of female medical students (51.5%). Only 4.3% of residency PDs are Black and only 3.7% are Hispanic. There are no Black fellowship PDs and 5.1% are Hispanic. The race of medical students and residents is similar to that of PDs. Likewise, the breakdown of gender and racial diversity of neurology PDs is similar to that of PDs from all residencies and fellowships. <ovid:br/>Conclusion(s): This report shows a current snapshot of diversity among PDs of adult neurology residency and fellowship programs in the United States. Program leadership in graduate medical education may be a barrier to achieving diversity in medicine, and further investigation of such data and trends may inform strategies to recruit more diverse individuals into neurology.",2022,/,Neurology,98,18 SUPPL,,638416607,,,#250,Jordan 2022,"",""
WOMEN LEADERSHIP IN GYNECOLOGIC ONCOLOGY DEPARTMENTS IN ISRAEL AND IN THE UNITED STATES,Alter R.; ; Perri T.; Brandt B.; Kogan L.; Levin G.,"Objectives In Israel a there is a scarcity of women in leadership positions in academic medicine despite their increasing numbers in medical training. We aim to study the proportion of women in leaderships role in Gynecologic Oncology in Israel in comparison to other places of practice. Methods A cross sectional study of Gynecologic Oncology departments in Israel and the United States (USA) in 2022. We accessed internet websites information regarding personnel staff and leadership positions in Gynecologic Oncology departments. We searched all hospitals in Israel which reclaim to have a Gynecologic Oncology service and all USA medical centers which carry a Fellowship program in Gynecologic Oncology reported by the Society for Gynecologic Oncology (SGO). Data was compared using univariate analysis. Results Overall, we included 21 medical centers in Israel and 49 Gynecologic Oncology departments in the USA. The representation of women in leadership position in Israel was lower as compared to the USA: 4 (19.0%) vs. 23 (46.9%), Odds Ratio 95% Confidence Interval 0.26 (0.07-0.90), p=0.028. Conclusions The proportion of women in senior Gynecologic Oncology positions in Israel is significantly lower compared to the USA. Reasons for this gender bias should be thoroughly investigated and addressed. An effort should be made to overcome gender barriers and to reach gender equality in Gynecologic Oncology as well as all other fields of medicine.",2022,/,International Journal of Gynecological Cancer,32,Supplement 3,A118,639889919,https://dx.doi.org/10.1136/ijgc-2022-igcs.265,,#251,Alter 2022,"",""
Women in cardiology leadership of randomized clinical trials and participation of women in late-breaking clinical trials: Has the COVID-19 pandemic changed a thing or not exactly,Parapid B.; ; Hachemi H.; Cader F.A.; Alasnag M.; Asanin M.; Siller-Matula J.; Trofenciuc M.; Bond R.M.; Waksman R.; Kataria R.; Katsa J.; Mischie A.; Milin Lazovic J.; Kanjuh V.; Kass Wenger N.,"Introduction: Despite considerable developments made in the representation of women in cardiology (WIC) recently, there still remain substantial disparities in the representation of women participants in clinical trials, as well as women physicians and scientists in clinical trial leadership. Under-representation of women in Randomized Clinical Trials (RCTs) remains the bane of the modern medicine, impeding the development of sexspecific guidelines in cardiovascular diseases. Female leadership in clinical trials has been shown to enhance the inclusion of women as trial participants. Furthermore, while the COVID-19 pandemic has impacted women in academia, there is no data thus far reporting the impact of the pandemic in terms of presenters and leadership of late-breaking clinical trials (LBCT) in cardiology during this period. <ovid:br/>Purpose(s): We aimed to determine inclusion of WIC in LBCTs leadership and their correlation to inclusion of women in reported RCTs. <ovid:br/>Method(s): In our comprehensive analysis, we included all LBCTs presented at major international cardiovascular meetings reported over the period of January 2020 to February 2022. Data were derived from the original presentation at the meeting and/or simultaneous/ subsequent publication of manuscript. Sex of the presenter (woman or man), was assessed by either original videos of the presentation at the meeting, or based on pronoun use in the biographies derived from institutional profiles. The presence or absence of reporting of sex distribution of study participants were also recorded from original presentation at the meeting and/or published manuscript. Proportion of women included in each trial was sourced from either original publication or calculated from any similar data shown during the presentations. <ovid:br/>Result(s): A total of 400 of RCTs from 19 meetings were included with a total of 400 presenters/principal investigators recorded - 32 (8%) women and 368 (92%) men. There were no significant differences between 2020 and 2021 [15 (7.2%) women in 2021 vs. 17 (19.3%) in 2020 (P=0.446)]. Proportions of women included in RCTs with WIC (37.3%) vs. non-WIC (38.7%) presenters were comparable (p=0.559), while 45% of RCTs didn't report sex distribution of participants. Except for 2 meetings (CRT 2020 and 2022), all others were virtual. <ovid:br/>Conclusion(s): WIC representation as RCTs presenters was significantly low, despite the opportunity of virtual attendance afforded during the COVID-19 pandemic. Modest inclusion of women irrespective of sex of RCT leadership emphasizes multi-level problems that require more actionable solutions: I.e. implicit bias training started as early as medical school, continuing education on necessity for diversity, equity and inclusion, patient and public involvement, and comprehensive guidance on trial design, such that future RCT participants reflect the populations intended to treat. (Figure Presented).",2022,/,European Respiratory Journal,60,Supplement 66,2513,641007218,https://dx.doi.org/10.1093/eurheartj/ehac544.2513,,#253,Parapid 2022,"",""
The impact of gender bias in cardiothoracic surgery in Europe: a European Society of Thoracic Surgeons and European Association for Cardio-Thoracic Surgery survey,Pompili C.; ; Opitz I.; Backhus L.; Leschber G.; Veronesi G.; Lauk O.; Novoa N.; Daddi N.; Deglurkar I.; Cleuziou J.; Emrich A.L.; D'auria F.; Kluin J.,"Objectives: The European Society of Thoracic Surgeons and the European Association for Cardio-Thoracic Surgery designed a questionnaire to assess the impact of gender bias on a cardiothoracic surgery career. <ovid:br/>Method(s): A 46-item survey investigating gender bias was designed using online survey software from December 2020 to January 2021. All European Society of Thoracic Surgeons and European Association for Cardio-Thoracic Surgery members and non-members included in the mailing lists were invited to complete an electronic survey. Descriptive statistics and a comparison between gender groups were performed. <ovid:br/>Result(s): Our overall response rate was 11.5% (1118/9764), of which 36.14% were women and 63.69% were men. Women were more likely to be younger than men (P < 0.0001). A total of 66% of the women reported having no children compared to only 19% of the men (P < 0.0001). Only 6% of women vs 22% of men were professors. More women (72%) also reported never having been a formal mentor themselves compared to men (38%, P < 0.0001). A total of 35% of female respondents considered leaving surgery because of episodes of discrimination compared to 13% of men; 67% of women said that they experienced being unfairly treated due to gender discrimination. Of the male surgeons, 31% reported that they were very satisfied with their career compared to only 17% of women (P < 0.0001). <ovid:br/>Conclusion(s): Women in cardiothoracic surgery reported significantly high rates of experiences with bias that may prevent qualified women from advancing to positions of leadership. Efforts to mitigate bias and support the professional development of women are at the centre of newly formed European committees.<ovid:br/>Copyright &#xa9; 2022 The Author(s).",2022,/,European Journal of Cardio-thoracic Surgery,61,6,1390EP  - 1399,2018880612,https://dx.doi.org/10.1093/ejcts/ezac034,35092281,#254,Pompili 2022,"",""
GENDER DISPARITY IN LEADERSHIP ROLES: HOW DOES OBSTETRICS & GYNECOLOGY COMPARE TO OTHER SPECIALITIES?,Vukcevich O.; ; Singh M.; Mitchell E.; Sheffler P.; Nahas S.; Stuparich M.A.; Behbehani S.,"Objective: This study aims to explore gender trends in obstetrics and gynecology (OBGYN) leadership positions compared to other specialties at medical academic institutions in the western region and identify potential contributing factors to existing gender discrepancies. <ovid:br/>Material(s) and Method(s): Western states were chosen based on classification of western region states defined by the American Medical Association. These states included Alaska, Arizona, California, Colorado, Hawaii, Idaho, Montana, Nevada, New Mexico, North Dakota, Oregon, South Dakota, Utah, and Washington. A total of 26 United States allopathic medical schools were identified. Information collected included gender of department chair, number of years post-residency, subspecialty training, number of divisions in the department, and number of physicians in department. Gender identity of the medical school dean was also collected. Medical fields studied included OBGYN, family medicine, psychiatry, surgery, and internal medicine. All information gathered was publicly available. Chi-square tests of independence were performed to examine differences in the proportion of male and female chairs across the major medical specialties and associations between specialty chair gender and subspecialty training, department size, and division size. An independent samples t-test was conducted to assess differences in years in practice between male and female chairs across specialties. <ovid:br/>Result(s): OBGYN and family medicine department chairs showed no significant difference in gender proportion (ps >.05), whereas psychiatry, surgery and internal medicine had significantly more male chairs compared to female chairs (p =.022,.003, and.004 respectively). There were also significantly more male deans compared to female deans (p =.006). Gender of specialty chair was not associated with subspecialty training, size of department, or number of divisions, and male and female chairs did not differ in terms of years in practice, t(106) = 0.98, p =.328. <ovid:br/>Conclusion(s): Although there has been increasing representation of women in academic medicine, significant gender discrepancies still exist in leadership positions. The fields of obstetrics and gynecology and family medicine set the precedent for fields to follow having more women in department chair positions compared to internal medicine, surgery, and psychiatry. Our current data show a multitude of factors did not significantly contribute to the gender identity of department chairs, raising the question of why such discrepancies exist. Our future directions include further investigation of this trend across all US allopathic medical schools. Impact Statement: Women continue to be underrepresented in academic medicine leadership with existing gender discrepancies in internal medicine, surgery, and psychiatry department chair and dean positions in western region institutions. Women have equitable representation in leadership positions in obstetrics and gynecology and family medicine. Further research is needed to identify existing trends nationwide. Support: No financial support to disclose<ovid:br/>Copyright &#xa9; 2022",2022,/,Fertility and Sterility,118,4 Supplement,e183,2020861258,https://dx.doi.org/10.1016/j.fertnstert.2022.08.524,,#256,Vukcevich 2022,"",""
GENDER BALANCE IN US FPMRS FELLOWSHIP PROGRAM LEADERSHIP,DeAndrade S.; ; Eckhardt S.; Laus K.; Yazdany T.,"Introduction: The proportion of female physicians in the workforce has been steadily increasing, but the proportion of women in department leadership roles across the US remains low. Prior studies have noted that even within Obstetrics and Gynecology (Ob/ Gyn), where 58.9% of the physician workforce is female, women in positions of leadership are the minority, and women are significantly more likely to hold educational leadership roles over department leadership roles. Female pelvic medicine and reconstructive surgery (FPMRS) has the highest representation of women in leadership roles across Ob/ Gyn and Urology subspecialties; however, the proportion of women in leadership roles within FPMRS fellowship programs has not been described previously. <ovid:br/>Objective(s): To describe the proportion of female faculty in leadership roles within FPMRS fellowship departments in the United States. <ovid:br/>Method(s): This was a cross-sectional observational study of FPMRS fellowship programs in the US. The study population was determined by a list of FPMRS fellowship programs maintained by the Accreditation Council for Graduate Medical Education (ACGME). Department websites were queried for those in fellowship director and division chair positions. Gender was determined by name and/or photographic gender expression. Geography was determined by state, then categorized into regions as determined by the US census bureau. Categorical variables were presented as either frequency or proportion and were used to calculate odds ratios. <ovid:br/>Result(s): A total of 68 ACGME-accredited FPMRS fellowship programs were queried. Of these, 54 are Ob/Gyn-based programs and 14 are Urology-based programs. Overall, women represent 61.8% of fellowship directors and 49% of division directors. One in five female fellowship directors concurrently hold the role of division chair. Women are significantly less likely to be fellowship directors in Urology based FPMRS programs compared to Ob-Gyn based programs (21.4% vs 72.2%, OR 0.10, 95% CI 0.03 to 0.43). Women are also less likely to be division chairs in Urology based FPMRS programs compared to Ob/ Gyn programs, though this did not reach statistical significance (20% vs 56%, OR 0.2, 95% CI 0.04 to 1.04). The greatest gender parity was observed in the South, where women represent 55% of fellowship directors and 50% of division chairs. The greatest gender disparity was observed in the Northeast, where women represent 72% of fellowship directors and 36% of division chairs. <ovid:br/>Conclusion(s): Across all FPMRS fellowship programs, women comprise an equal proportion of division chairs and a larger proportion of fellowship directors compared to men. However, gender parity is only observed in Ob/Gyn based FPMRS programs. Gender parity in leadership also varies by region.",2022,/,Female Pelvic Medicine and Reconstructive Surgery,28,6 Supplement 1,S62,638891832,https://dx.doi.org/10.1097/SPV.0000000000001202,,#257,DeAndrade 2022,"",""
Gender Balance in US FPMRS Fellowship Program Leadership,DeAndrade S.; ; Eckhardt S.; Laus K.; Yazdany T.,"Introduction: The proportion of female physicians in the workforce has been steadily increasing, but the proportion of women in department leadership roles across the US remains low. Prior studies have noted that even within Obstetrics and Gynecology (Ob/Gyn), where 58.9% of the physician workforce is female, women in positions of leadership are the minority, and women are significantly more likely to hold educational leadership roles over department leadership roles. Female pelvic medicine and reconstructive surgery (FPMRS) has the highest representation of women in leadership roles across Ob/Gyn and Urology subspecialties; however, the proportion of women in leadership roles within FPMRS fellowship programs has not been described previously. <ovid:br/>Objective(s): To describe the proportion of female faculty in leadership roles within FPMRS fellowship departments in the United States. <ovid:br/>Method(s): This was a cross-sectional observational study of FPMRS fellowship programs in the US. The study population was determined by a list of FPMRS fellowship programs maintained by the Accreditation Council for Graduate Medical Education (ACGME). Department websites were queried for those in fellowship director and division chair positions. Gender was determined by name and/or photographic gender expression. Geography was determined by state, then categorized into regions as determined by the US census bureau. Categorical variables were presented as either frequency or proportion and were used to calculate odds ratios. <ovid:br/>Result(s): A total of 68 ACGME-accredited FPMRS fellowship programs were queried. Of these, 54 are Ob/Gyn-based programs and 14 are Urology- based programs. Overall, women represent 61.8% of fellowship directors and 49% of division directors. One in five female fellowship directors concurrently hold the role of division chair. Women are significantly less likely to be fellowship directors in Urology based FPMRS programs compared to Ob-Gyn based programs (21.4% vs 72.2%, OR 0.10, 95% CI 0.03 to 0.43). Women are also less likely to be division chairs in Urology based FPMRS programs compared to Ob/Gyn programs, though this did not reach statistical significance (20% vs 56%, OR 0.2, 95% CI 0.04 to 1.04). The greatest gender parity was observed in the South, where women represent 55% of fellowship directors and 50% of division chairs. The greatest gender disparity was observed in the Northeast, where women represent 72% of fellowship directors and 36% of division chairs. <ovid:br/>Conclusion(s): Across all FPMRS fellowship programs, women comprise an equal proportion of division chairs and a larger proportion of fellowship directors compared to men. However, gender parity is only observed in Ob/Gyn based FPMRS programs. Gender parity in leadership also varies by region.",2022,/,International Urogynecology Journal,33,Supplement 2,S256,639625548,https://dx.doi.org/10.1007/s00192-022-05295-2,,#258,DeAndrade 2022,"",""
"RELAX: IMPLEMENTATION OF EQUITY, LEADERSHIP AND ADVOCACY TRAINING FOR RURAL PROVIDERS",Sun S.; ; Beste J.; Shah S.; Tobey M.; Tripathi S.,"SETTING AND PARTICIPANTS: Participants included fellows from four rural and global health fellowships: The MGH Rural Health Leadership Fellowship, The UW Global and Rural Health Fellowship in Internal Medicine, the UW Global Emergency Medicine and Rural Health Fellowship, and the UCSF HEAL Initiative. Participants included 25 total fellows in AY 20-21 (80% physician, 20% NP) and 32 total fellows in AY 21-22 (63% physician, 13% nursing, 19% public health, 6% pre-med). This curriculum consisted of monthly online synchronous sessions supplemented with asynchronous activities. DESCRIPTION: RELAX began in AY 2019-2020 as a curriculum in rural health leadership and advocacy for early- career physicians practicing in rural communities. Using feedback from participants and faculty, the curriculum was subsequently revised to place a greater emphasis on health equity and peer learning. The goal of RELAX is to bring together fellows working in rural communities to 1) create a vibrant monthly learning exchange between rural fellows, and 2) expose fellows to best practices and role models in rural health leadership and management. EVALUATION: Annual pre- and post-intervention surveys of participants using 5-point Likert scales and free-form short answers evaluated participants' beliefs about their abilities and readiness for responsibilities in leadership, advocacy, and promoting gender and racial equity in rural health leadership. Surveys also solicited participants' learning preferences: didactics vs case discussions, speakers with front-line experience vs institutional leaders, connecting with learners, and homogeneity vs heterogeneity of participants. In AY 21-22, participants were surveyed on their leadership challenges and career concerns. DISCUSSION / REFLECTION / LESSONS LEARNED: Four areas for improvement were identified: 1) Engagement - balancing didactics and group discussion, incorporating check-in and wrap-ups; 2) Community - incorporating retreats, a minimum attendance commitment, an opt-in structure, defining jargon, and asynchronous activities; 3) Curriculum cohesion - session themes were coordinated and revisited regularly; 4) Diversity - the importance of exposing physicians to perspectives outside their own disciplines to develop emotional intelligence, identify biases in power and privilege, and to model health equity. The target audience was expanded beyond U.S.- based physicians working in communities they are not from to include international sites, participants who are from the communities they work in, and nonphysicians. Speakers were prioritized to those with on-the-ground experience working and living in rural communities. Participants reported facing similar leadership challenges despite working across diverse disciplines and sites. We have identified three major competencies of particular interest to learners: 1) defining leadership (i.e. authority vs influence), 2) assets-based thinking, and 3) finding mentors and building networks.",2022,/,Journal of General Internal Medicine,37,Supplement 2,S651EP  - S652,638736779,https://dx.doi.org/10.1007/s11606-022-07653-8,,#260,Sun 2022,"",""
National Trends of Sex Disparity in the American College of Cardiology/American Heart Association Guideline Writing Committee Authors Over 15 Years,Rai D.; ; Tahir M.W.; Waheed S.H.; Kapoor A.; Pandey R.; Barssoum K.; Hajra A.; Balmer-Swain M.; Michos E.D.; Gulati M.,,2021,/,Circulation: Cardiovascular Quality and Outcomes,14,2,E007578,634775457,https://dx.doi.org/10.1161/CIRCOUTCOMES.120.007578,33541108,#265,Rai 2021,"",""
Factors associated with endowed chair allocation in medical oncology divisions and departments in the United States,Jia L.; ; Rooney M.K.; Jacobson C.; Griffith K.A.; Jagsi R.; Markham M.J.,"Background: Despite an increasing number of female physicians in the workforce, a gender disparity remains in many leadership roles in medicine. Endowed chairs can provide a multitude of research and career opportunities; thus, they are coveted positions in academic medicine. We examined factors associated with holding endowed chairs in oncology across the US, with a focus on whether a gender difference existed, as has been demonstrated in top internal medicine departments more generally. <ovid:br/>Method(s): In 2019, we identified 95 academic oncology divisions/departments in the US, using the Oncology Division Chiefs & Department Chairs listing in the American Society of Clinical Oncology (ASCO) myConnection forum to define the institutions included. We requested a list of full professors and endowed chairs in those divisions/departments, relying on public data on websites when an institution did not respond. Using public data (e.g., institutional websites, NIH reporter, Scopus, state licensing boards), we collected information on gender, degree, total NIH funding as PIs, H-indices, publication and citation numbers, and graduation year for these individuals. We then created a multivariable logistic regression model to examine if, after controlling for other variables, gender was independently associated with an increased likelihood of holding an endowed chair. <ovid:br/>Result(s): One thousand thirtythree oncology full professors were identified, 290 (25.6%) of whom held endowed chairs. Overall, and in an adjusted model, greater research productivity (as measured through publications, citations, and h-index) and greater levels of NIH funding were significantly associated with having an endowed chair. Gender was not significantly associated with endowed chair status (21.9% [95% CI:17.2-27.3] of females and 26.8% [23.8-29.9] for males held endowed chairs; p = 0.11) on bivariable analysis, nor was it significant in the adjusted multivariable model (p = 0.50). Power to detect the observed difference given the total number of professors and their gender distribution was found to be~53%, suggesting a 47% chance of failing to reject the null hypothesis of equal gender distributions in endowed chairs when the observed difference is as large as estimated. <ovid:br/>Conclusion(s): Among oncology full professors, gender was not significantly associated with endowed chair status, although the number of professors in this field is too small to definitively rule out a modest gender difference. This finding contrasts with prior work that revealed a more substantial difference by gender that remained significant after controlling for other factors in a study, including all divisions in the Departments of Internal Medicine at top medical institutions. Further work is necessary to understand what specialty-specific and institutional cultural factors may help mitigate challenges in the pursuit of equity, diversity, and inclusion.",2021,/,Journal of Clinical Oncology,39,15 SUPPL,,635590294,https://dx.doi.org/10.1200/jco.2021.39.15_suppl.11044,,#269,Jia 2021,"",""
Gender and racial/ethnic disparities in academic oncology leadership,Jones G.; ; Dhawan N.; Chowdhary A.; Royce T.J.; Patel K.R.; Chhabra A.; Knoll M.; Deville C.; Winkfield K.M.; Vapiwala N.; Duma N.; Chowdhary M.,"Background: Gender & racial/ethnic leadership disparities have been independently identified in academic hematology/oncology (HO) and radiation oncology (RO). Here, we evaluate gender and racial/ethnic intersectionality from the trainee to the leadership level. <ovid:br/>Method(s): All ACGME accredited HO and RO training program websites were queried to identify constituent trainees, academic faculty, program directors (PD) and department chairs (DC), with a leadership position defined as PD or DC. Individual gender & race/ethnicity was determined using externally validated software tools (Gender-API, NamSor, & Onolytics), publicly available descriptors, and image review. We grouped individuals into 6 categories: White Male (WM), White Female (WF), Asian Male (AM), Asian Female (AF), Underrepresented Groups in Medicine (as defined by AAMC) Male (URMM) and Female (URMF). The chi-squared goodness-of-fit test was applied to examine if deviations exist between the observed vs. expected proportions of gender/race dyads in trainees, PD, and DC compared to academic faculty. <ovid:br/>Result(s): We identified 7,722 individuals from 2019-2020: 1,759 trainees (HO=1525; RO=234), 5,726 faculty (HO=4834; RO=892), 242 PD (HO=149; RO=93) and 237 DC (HO=144; RO=93). Leadership positions were most often comprised by WM (52.6%), and least often comprised by URMF (2.9%). Combined HO/RO analysis revealed significant differences in the observed representation of trainees & DC vs expected levels based on total faculty, respectively: WM (33.7% & 60.3% vs. 42.3%), WF (19.2% & 13.9% vs. 22.3%), AM (20.75% & 16.9% vs. 16.4%), AF (17.9% & 2.5% vs. 12.7%), URMM (4.09% & 5.5% vs. 3.5%) and URMF (4.3% & 0.8% vs. 2.8%), p<0.01. No differences were seen between PD vs total faculty. On subset analysis, there were significant differences observed in HO programs at the trainee, PD and DC levels compared to total faculty, whereas significant differences in RO programs were seen only at the DC level [Table]. <ovid:br/>Conclusion(s): Gender & racial/ethnic disparity is present in academic oncology. Specifically, women of all races/ethnicities are proportionally underrepresented in DC positions in HO and RO programs. These data can serve as a benchmark to raise awareness and monitor progress towards a more balanced workforce in oncology.",2021,/,Journal of Clinical Oncology,39,15 SUPPL,,635590909,https://dx.doi.org/10.1200/jco.2021.39.15_suppl.11009,,#271,Jones 2021,"",""
