Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
Assessment of a Student-Run Free Gender-Affirming Care Clinic's Transition to Telehealth,"Lahlou, Rita M","Background: Transgender and Gender-Nonconforming (TGNC) people continue to experience severe health discrimination and limited access to care.Methods: Using survey data collected during August-September, 2020, we report on our findings regarding volunteer provider and patient satisfaction with a student-run free gender-affirming care telehealth clinic at the University of North Carolina at Chapel Hill School of Medicine.Results: We find that patients report overall excellent experiences with telehealth care, primarily due to decreased transportation burden, more efficient use of time, and more frequent communication with student volunteer providers.Conclusion: Our findings show that telehealth is a viable option for student-run clinics in the TGNC community.",2022,,Transgender Health,7,2,175-178,2650008064,https://doi.org/10.1089/trgh.2020.0135,,#906,Lahlou 2022,"",""
Stress during pregnancy: An ecological momentary assessment of stressors among Black and White women with implications for maternal health,"Omowale Serwaa S; Gary-Webb, Tiffany L; Wallace, Meredith L; Wallace, John M; Rauktis, Mary E; Eack, Shaun M; Mendez, Dara D","Background:  Stress can lead to adverse physiological and psychological outcomes. Therefore, understanding stress during pregnancy provides insight into racial disparities in maternal health, particularly Black maternal health.  Objectives:  This study aimed to describe (1) daily exposure to self-reported stress levels during pregnancy, and (2) sources of stress among participants that identified as Black or White using data collected via ecological momentary assessment.  Methods:  We leveraged survey data from the Postpartum Mothers Mobile Study, a prospective longitudinal study using ecological momentary assessment data collection methods to describe patterns of stress during pregnancy. This article is descriptive and documents patterns of self-reported stress levels and sources of stress. Frequencies and percentages of stress responses were computed to describe these patterns.  Results:  The sample (n = 296) was 27% Black (n = 78) and 63% White (n = 184). Results were based on at least one measurement of that stress level during pregnancy. A similar number of Black and White participants reported no stress during pregnancy. White (85%–95%) and Black (60%–70%) participants reported low to moderate levels of stress. Black participants (38%) and White participants (35%) reported experiencing high stress. Black and White participants reported similar sources of stress: stress from a partner, too many things to do, a baby or other children, and financial concerns. White participants reported work as a top stressor, and Black participants reported financial issues as a top source of stress.  Conclusion:  This study provides insight into daily exposure to stress that has implications for maternal health. We described patterns of self-reported stress and sources of stress among Black and White participants. The daily exposures to stress reported by this sample exist within a context of root causes of structural inequities in education, health care, income, wealth, and housing that must be addressed to achieve maternal health equity.",2022,,Women's Health,18,,,2758568340,https://doi.org/10.1177/17455057221126808,,#907,OmowaleSerwaa 2022,"",""
Assessment of the share of women in the scientific and pedagogical staff: data from modern countries,"Pinkovetskaia, Iuliia","Introducción. Actualmente, la educación superior es importante en la formación de especialistas altamente calificados, la creación de nuevos conocimientos, la introducción de innovaciones. Objetivo. El propósito de nuestro estudio fue evaluar los indicadores que caracterizan la estructura de género del personal científico y pedagógico en instituciones de educación superior de varios países. Estos indicadores eran la proporción de maestras en el número total de maestros de instituciones de enseñanza superior. Metodología. Se utilizaron datos del Instituto de Estadística de la UNESCO para 107 países. Utilizamos las funciones de densidad de la distribución normal como modelos. Resultados. Los resultados del experimento computacional mostraron que la proporción de personal docente femenino en el número de personal científico y pedagógico en promedio en los países considerados era del 41,6%. Las mujeres constituyen más de la mitad del personal docente en veinticuatro países. El predominio de los hombres como maestros en las instituciones de educación superior se registró en setenta y ocho países. Se determinaron los países con los valores máximos y mínimos de indicadores tales como la proporción de maestras en el personal científico y pedagógico. Se demostró una diferencia significativa para los grupos de países con valores máximos y mínimos de indicadores. Contribución. El enfoque metodológico propuesto y los resultados obtenidos tienen una novedad científica, ya que la evaluación de las características territoriales de la estructura de género de los docentes de las instituciones de educación superior no ha recibido previamente atención en la investigación científica.Alternate abstract: Introduction. Currently, higher education is important in the training of highly qualified specialists, the creation of new knowledge, and the introduction of innovations. Objectives. The purpose of our study was to evaluate the indicators characterizing the gender structure of scientific and pedagogical personnel in higher educational institutions of various countries. These indicators were the share of female teachers in the total number of teachers of higher educational institutions. Methodology. We used data from the UNESCO Institute for Statistics for 107 countries. We used the density functions of the normal distribution as models. Results. The results of the computational experiment showed that the share of female teaching staff in the number of scientific and pedagogical staff on average in the countries under consideration was 41.6%. Women make up more than half of the teaching staff in twenty-four countries. The predominance of men as teachers of higher education institutions was in seventy-eight countries. The countries with the maximum and minimum values of such indicators as the share of female teachers in the scientific and pedagogical staff were identified. A significant difference was proved for groups of countries with maximum and minimum values of indicators. Contribution. The proposed methodological approach and the results obtained have a scientific novelty, since the assessment of the territorial features of the gender structure of teachers of higher educational institutions has not previously been paid attention in scientific research.",2022,,Investigaciones Feministas,13,1,267-276,2729601790,https://doi.org/10.5209/infe.78086,,#908,Pinkovetskaia 2022,"",""
Efficacy evaluation of albumin-bound paclitaxel combined with carboplatin as neoadjuvant chemotherapy for primary epithelial ovarian cancer,"Wang, Huan; Fan, Lingyun; Wu, Xia; Han, Yimin","Objective This study aimed to compare the efficacy of albumin-bound paclitaxel combined with carboplatin (Nab-TC) with that of traditional solvent-based paclitaxel combined with carboplatin (TC) as neoadjuvant chemotherapy (NAC) regimens for primary epithelial ovarian cancer.Methods Eighty patients with advanced primary epithelial ovarian cancer admitted for treatment at the Harbin Medical University Cancer Hospital from January 2015 to January 2020 were retrospectively selected. All patients underwent surgery after 1–4 courses of NAC with Nab-TC or TC regimen. Among the patients included for study, 40 patients in each group.Results The ORR in Nab-TC group was better compared to TC group (45% vs 40%), but the difference was not significant (P = 0.651). While the reduction rate of CA-125 value in the Nab-TC group was significantly better (P < 0.05). The postoperative complication rate such as postoperative blood transfusion (5% vs 35%) and postoperative infusion of human albumin (25% vs 55%) were significantly lower relative to the TC group. The median progression-free survival of the Nab-TC group was significantly longer relative to the TC group (20 months vs 13 months, P = 0.012), and the patient’s quality of life was also better in the Nab-TC group (P < 0.05). Our study demonstrated that Nab-TC regimen and R0 represented the independent prognostic factors.Conclusion The efficacy of the Nab-TC regimen as NAC for advanced primary epithelial ovarian cancer was non-inferior to that of the TC regimen along with a lower incidence of adverse reactions, a longer PFS and a higher quality of life, supporting its therapeutic value in the clinic.",2022,,BMC Women's Health,22,,1-9,2678138975,https://doi.org/10.1186/s12905-022-01794-y,,#909,Wang 2022,"",""
Perceived Changes in Sexual Interest and Distress About Discrepant Sexual Interest During the First Phase of COVID-19 Pandemic: A Multi-Country Assessment in Cohabiting Partnered Individuals,"Štulhofer Aleksandar; Mehulić Jasmina; Briken Peer; Klapilová Kateřina; de Graaf Hanneke; Carvalheira Ana Alexandra; Löfgren-Mårtenson Charlotta; Nobre, Pedro; Chollier Marie; Köse Özlem; Elmerstig Eva; Lançon Christophe; Plášilová Leona; Schröder, Johanna","Due to COVID-19 pandemic, different restrictive measures in terms of physical distancing and lockdowns have been introduced in most European countries, affecting all facets of social life. Currently, little is known about how partnered individuals perceive changes in their sexual life during this complex emergency. This study explored retrospectively assessed changes in sexual interest for one’s partner and levels of distress related to perceived sexual interest discrepancy during the first phase of the pandemic in a large-scale online sample of partnered individuals (n = 4813; Mage = 38.5 years, SD = 10.74) recruited between May and July 2020 in seven European Union countries and Turkey. We also examined the possible role of approach/avoidance motives for sex in reported changes in sexual interest and associated distress. Most participants (53%) reported no change in their sexual interest during the pandemic, followed by those who reported an increase (28.5%). The pattern was similar across the eight countries. Distress about discrepant sexual interest, which was only weakly related to changes in sexual interest, was significantly associated with relationship quality and emotional closeness with a partner, coping with and worrying about the pandemic, and specific motivation for sex. In contrast to avoidant and relationship-focused approach motivation, ego-focused approach motivation was related to stable sexual interest during the pandemic. The current study contributes to the understanding of the link between sexual interest and complex emergencies. Considering that the COVID-19 pandemic continues, the reported experiences and perceptions are prone to change.",2022,,Archives of Sexual Behavior,51,1,231-246,2630553953,https://doi.org/10.1007/s10508-021-02279-z,,#910,ŠtulhoferAleksandar 2022,"",""
AN EVALUATION OF GENDER EQUALITY IN FAMILY BUSINESS SUCCESSION IN SOUTHWESTERN NIGERIA,"Olusola, Agboola Jacob, PhD; Ademola, Adele Hasimiyu, PhD; Onibon, Modupe Titilayo Grace; Sokefun, Eniola Adekunle, PhD; Babatunde, Dorcas, PhD","The study evaluated gender equality factors influencing succession in family business. Specifically, the study examined gender factors influence on family business succession planning in Nigeria. Primary data, obtained through personal interview on sampled CEOs and questionnaire administered on CEOs, m anagem ent and senior officers of identified family business firms in southwestern Nigeria, were analysed with the aids of descriptive statistical tools. Findings revealed that the traditional principles ofprimogeniture, gender stereotypes and women invincibility are speedily giving ways to wom en professionality, entrepreneurial sagacity and resourcefulness that are improving their capacity to excel in previously male-dominated business landscape. The study concludes that gender equality is capable of facilitating economic development, and that given equal chances women are confidently throwing up better performances in the field of business and hence should be encouraged throughproper education, less discrimination and equal opportunities with their male counterpart.",2021,,Gender & Behaviour,19,2,18259-18267,2649773129,,,#911,Olusola 2021,"",""
A Needs Assessment Among Transgender Patients at an LGBTQ Service Organization in Texas,"Polizopoulos-Wilson, Natalie; Kindratt, Tiffany B; Hansoti, Esha; Pagels, Patti; Cano, J P; Day, Philip; Gimpel, Nora","Purpose: Transgender adults have difficulty accessing health care due to multiple barriers. This study examined the health care-related needs of transgender patients in Dallas, Texas.Methods: This study examined cross-sectional data from a survey completed by 62 patients who identified as transgender.Results: Many participants reported depression (50%) and anxiety (51%). Over half did not receive preventive screenings (60%) or health care (61%) elsewhere. One-third of patients felt their primary care physician outside the clinic was not transgender-friendly.Conclusion: These findings provide evidence that transgender patients demonstrate increased reported mental health disorders and decreased access to medical care.",2021,,Transgender Health,6,3,175-183,2536822883,https://doi.org/10.1089/trgh.2020.0048,,#912,Polizopoulos-Wilson 2021,"",""
"Sexual Subcultures and HIV Prevention Methods: An Assessment of Condom Use, PrEP, and TasP Among Gay, Bisexual, and Other Men Who Have Sex with Men Using a Social and Sexual Networking Smartphone Application","Schnarrs, Philip W; Jones, Stephen Scott; Parsons, Jeffrey T; Baldwin, Aleta; Rosenberger, Joshua G; Lunn, Mitchell R; Jonathon, Rendina H","Despite being grouped together in epidemiological risk categories, gay, bisexual, and other men who have sex with men (GBM) are not a homogenous group. In addition to traditional segmentation along race, ethnicity, and socioeconomic status, many GBM also identify with sexual subcultural communities. Previous research has shown differences across a variety of health outcomes between these sexual subcultural communities. The purpose of this study was to determine whether HIV prevention practices among GBM differed according to sexual subcultural community. The study was conducted in collaboration with a popular social and sexual networking smartphone application company. A total of 23,577 GBM responded to the survey. A latent class analysis identified 6 distinct classes related to sexual subcultural community identification. We found significant differences across sociodemographic characteristics, HIV prevention practices, and condomless anal sex in the past 6 months related to sexual subculture identification. Findings suggest that sexual subcultural identity is related to decision-making around HIV prevention among GBM. Differences in HIV prevention strategies are likely a function of group norms, unique shared experiences among GBM identifying with a particular sexual subculture community, and sociodemographic characteristics associated with these groups. As such, sexual subculture identity should be considered in developing interventions and social marketing campaigns to increase uptake of biomedical HIV prevention tools among GBM. Identifying group norms and shared experiences related to HIV prevention practices among sexual subcultures is necessary to understand the role these identities play in lives of GBM, especially as it relates to their sexual health and well-being.",2021,,Archives of Sexual Behavior,50,4,1781-1792,2542532527,https://doi.org/10.1007/s10508-020-01784-x,,#913,Schnarrs 2021,"",""
Comparative Evaluation of Predictive Ability of Comprehensive Geriatric Assessment Components Including Frailty on Long-Term Mortality,"Hacer Dogan Varan; Kizilarslanoglu, Muhammet Cemal; Rana Tuna Dogrul; Gunes Arik; Mert Esme; Kara, Ozgur; Kilic, Mustafa Kemal; Halil, Meltem; Cankurtaran, Mustafa; Burcu Balam Yavuz","Background: This study aims to compare the predictive value of all comprehensive geriatric assessment (CGA) parameters with the predictive value of frailty assessment (with Edmonton Frailty Scale (EFS) and Fried Frailty Index (FFI)) for long-term mortality, in older adults.Methods: A total of 967 patients were included, consecutively. At the first admission, age, gender, comorbidities, number of drugs, and laboratory values of the patients were recorded. Each patient underwent CGA which consisted of anthropometric measurements, functional, cognitive, mood, nutritional, gait, fall, sleep duration, and frailty assessment. Fifty-seven months after the first admission, CGA parameters were analyzed to determine their predictive abilities on long-term mortality due to all causes, comparatively.Results: The median age was 73 years (range 65–94 years). The median follow-up time was 39.9 months (range 0.5–57.3 months). Serum albumin level, FFI, EFS, instrumental activity of daily living (IADL) score, and walking time were the best predictors of mortality. There was no significant difference between these parameters in predicting mortality.Conclusion: FFI and EFS have similar predictive value for mortality. In busy clinical practice, a new index based on IADL, walking time, and serum albumin level may be an alternative of frailty assessment for predicting mortality.",2021,,Experimental Aging Research,47,3,220-231,2509429417,https://doi.org/10.1080/0361073X.2021.1876395,,#914,HacerDoganVaran 2021,"",""
Culturally Responsive Health Promotion to Address Health Disparities in African American Men: A Program Impact Evaluation,"Okoro, Olihe N; Nelson Chantele S; Witherspoon, Stephan P; Witherspoon, Salaam F; Simmons, Glenn E, Jr","African American (AA) men continue to experience worse health outcomes compared to men of other races/ethnicities. Community-based interventions are known to be effective in health promotion and disease prevention. The program objectives were to (a) increase knowledge and risk awareness of targeted conditions, (b) change health-care-seeking attitudes toward regular primary care among AA men, and (c) improve their lifestyle-related health behaviors by leveraging the influence of women in their lives. The community-engaged educational intervention targeted both men and women and included eight 90-min sessions per cohort. Topics included prostate cancer, cardiovascular disease, diabetes, mental health, health-care access, and healthy lifestyle. Sessions were both didactic and interactive. A pre-/post-intervention questionnaire assessed knowledge. Interviews were conducted with male participants and a focus group discussion (FGD) with women to assess program impact. Interview and FGD transcripts were analyzed for themes and recommendations. Major themes were—increased knowledge/awareness of risk associated with chronic conditions, change in health-care-seeking attitudes, increased self-efficacy to engage the health-care system, and lifestyle changes. Other impacts reported were building community/social support, a safe and enabling learning environment, and enhanced community health status overall. Recommendations included having extended, more in-depth sessions, targeting the younger generation, smaller cohort sizes, and more community-based health programming. Community-engaged health promotion using a cohort model as well as including women can be effective in increasing knowledge, enhancing self-efficacy, and providing the much-needed social support. These can influence health-related behaviors and thus contribute to improving health outcomes for AA men.",2020,,American Journal of Men's Health,14,4,,2439205710,https://doi.org/10.1177/1557988320951321,,#915,Okoro 2020,"",""
Facing Transgender and Cisgender Patients: the Influence of the Client’s Experienced Gender and Gender Identity on Clinical Evaluation,Anzani Annalisa; Prunas Antonio; Sacchi Simona,"The present study aims at investigating the role of anti-transgender bias in the psychological assessment of transgender (vs. cisgender) patients. To this purpose, a female sample of licensed psychotherapists (N = 218) was presented with clinical vignettes that described a transgender (vs. cisgender) man (vs. woman) reporting depressive symptoms or anger outbursts. Participants were asked to evaluate the fictitious patient answering questions on their diagnostic impressions (e.g., psychopathological severity). Moreover, the respondents’ individual variables (i.e., right-wing authoritarianism) were also assessed. Results revealed that, for high levels of authoritarianism, psychotherapists evaluated cisgender women as more severe than transwomen and cisgender men. Implications for clinical practice are discussed.",2020,,Sexuality Research & Social Policy,17,1,128-136,2186628287,https://doi.org/10.1007/s13178-019-00382-4,,#916,AnzaniAnnalisa 2020,"",""
How Gender and Race Stereotypes Impact the Advancement of Scholars in STEM: Professors’ Biased Evaluations of Physics and Biology Post-Doctoral Candidates,"Eaton, Asia A; Saunders, Jessica F; Jacobson, Ryan K; West Keon","The current study examines how intersecting stereotypes about gender and race influence faculty perceptions of post-doctoral candidates in STEM fields in the United States. Using a fully-crossed, between-subjects experimental design, biology and physics professors (n = 251) from eight large, public, U.S. research universities were asked to read one of eight identical curriculum vitae (CVs) depicting a hypothetical doctoral graduate applying for a post-doctoral position in their field, and rate them for competence, hireability, and likeability. The candidate’s name on the CV was used to manipulate race (Asian, Black, Latinx, and White) and gender (female or male), with all other aspects of the CV held constant across conditions. Faculty in physics exhibited a gender bias favoring the male candidates as more competent and more hirable than the otherwise identical female candidates. Further, physics faculty rated Asian and White candidates as more competent and hirable than Black and Latinx candidates, while those in biology rated Asian candidates as more competent and hirable than Black candidates, and as more hireable than Latinx candidates. An interaction between candidate gender and race emerged for those in physics, whereby Black women and Latinx women and men candidates were rated the lowest in hireability compared to all others. Women were rated more likeable than men candidates across departments. Our results highlight how understanding the underrepresentation of women and racial minorities in STEM requires examining both racial and gender biases as well as how they intersect.",2020,,Sex Roles,82,3-4,127-141,2234287652,https://doi.org/10.1007/s11199-019-01052-w,,#917,Eaton 2020,"",""
Assessment of a medical student led sex education curriculum for at risk US 9th graders aged 14-15 years,"Yang, Sophia; Mcquade, Miriam; Lovio, Marissa; Leaf, Marie-Claire; Barron, Kathryn; Brabender, Danielle; Hostetter, Isaure; Lo, Alyssa; Marik-Reis, Olivia; Raman, Kaavya; Roy, Kevin; Patel, Priya A; Williams, Brianna; Perry, Rachel","Santa Ana, California has the highest teenage birth rate in Orange County, USA, at 28.2 per 1,000 women aged 15-19 as compared to 12.0 per 1000 women of similar age elsewhere in the county. In the light of this disparity, University of California Irvine medical students surveyed a convenience sample of 9th grade students (aged 14-15 years) in Santa Ana to assess the efficacy of a medical student-led sex education programme. Nine 50-minute sex education lessons were conducted over a 2-week period, with pre- and post-tests to evaluate knowledge retention. A total of 301 pre-tests and 295 post-tests were collected. Of 27 multiple choice questions, the mean number of correct questions on the pre-test was 11.3 (± 4.2) compared to 14.1 (± 5.0) questions on the post-test. There was significant improvement in scores following the implementation of the curriculum (p < 0.001). Overall, findings demonstrate that medical students can effectively teach a sex education curriculum. The study serves as a potential model for sex education in geographic areas that exhibit disparities in teenage birth rates.",2020,,Sex Education,20,1,110-117,2323017869,https://doi.org/10.1080/14681811.2019.1629897,,#918,Yang 2020,"",""
GENDER EQUALITY: AN ASSESSMENT OF GENDER DIFFERENCES ON UNDERGRADUATE STUDENTS' ACADEMIC ACHIEVEMENT AND CAUSES OF GENDER GAP IN EDUCATION,"Anyanwu, Chioma A; Oribhabor, Chinelo Blessing","This study determined the gender difference in academic achievement of male and female undergraduate students; and causes of gender disparity enrolment in University of Africa, ToruOrua, Bayelsa State, Nigeria. The study employed a descriptive survey research design. The population of the study comprised of389first year students of the University. The 389 students were also used as the sample of the study. A questionnaire titled ""Causes of Gender Gap in Education "" was used to collect data while the students' Cumulative Grade Point Average results of2017/2018 General Studies (GST 101 and GST 102) were used as students' academic achievement. The validity of the questionnaire was reviewed forface and content validity by two experts in Measurement and Evaluation, and Guidance and Counselling. Cronbach Alpha technique was used to determine the reliability coefficient of 0.84. Percentage, standard deviation and mean were used to answer the research questions while independent t-test statistics was used to test the hypothesis. The result revealed that there was no significant difference in the academic achievement of the male and female students; there was a gender gap in enrolment which favored males and the causes of the gender gap amongst others include ignorance and lack of awareness of the value of girls' education; early marriage and teenage pregnancy. It was recommended that there should be public enlightenment by the government and non-governmental organization to address the need for gender equality in Universities in terms of enrolment so as to bridge the gender gap in education.",2019,,Gender & Behaviour,17,4,14059-14067,2445578479,,,#919,Anyanwu 2019,"",""
Criminal Court-Ordered Psychiatric Evaluations:Does Gender Play a Role?,"Dirks-Linhorst, P Ann; Linhorst, Donald M; Loux, Travis M","This study examines potential gender differences among defendants referred by criminal courts for psychiatric evaluations by analyzing demographic, clinical, and criminal history variables and evaluation findings. This study offers a large sample size of 718 females, as well as 3,627 males. Bivariate logistic regression and heterogeneity analyses were utilized to assess potential differences. Females were older; diagnosed more with mood, anxiety, and borderline personality disorders; less likely to have prior felony convictions; and more likely to be in the community than jail at the time of the evaluation. In addition, when controlling for other factors, females were more likely to be evaluated as having a mental disease or defect, to need hospitalization pending trial, and to be incompetent to stand trial.",2019,,Women & Criminal Justice,29,6,303-322,2310836920,https://doi.org/10.1080/08974454.2018.1520673,,#920,Dirks-Linhorst 2019,"",""
Evaluation of the Making Employment Needs (MEN) Count Intervention to Reduce HIV/STI Risk for Black Heterosexual Men in Washington DC,"Raj, Anita; Johns, Nicole E; Vaida Florin; Urada Lianne; Massie Jenne; Yore, Jennifer B; Bowleg, Lisa","The primary aim of this study was to evaluate the impact of MEN Count, a race- and gender-tailored three-session counseling intervention, on HIV/STI incidence as well as housing and employment. A two-armed quasi-experimental design was used to compare MEN Count to an attention comparison condition focused on stress reduction, from March 2014 to April 2017. Participants (N = 454) were Black heterosexual men in Washington DC, largely recruited from an STI clinic. Multivariate difference-in-difference regressions assessed whether the intervention was associated with significant changes in the outcomes set, which included nonviral STI incidence, sexual risk categorization, housing, and employment. Significant improvements over time were observed across both treatment arms for all outcomes (p < .05). Reductions in unemployment were significantly greater for intervention than for control participants (AOR unemployment = 0.48, 95% CI [0.23, 0.99]). Improvements in other outcomes did not differ significantly by treatment group. In dose analyses, participants receiving all intervention sessions were significantly less likely than control participants to have experienced homelessness in the 90 days prior (AOR= 0.31, 95% CI [0.10, 0.96]) and to be unemployed (AOR = 0.37, 95% CI [0.14, 0.96]). The MEN Count intervention offers a promising approach to address structural risk factors for STI, but not STI itself, among this largely STI clinic–based sample.",2019,,American Journal of Men's Health,13,4,,2313773742,https://doi.org/10.1177/1557988319869493,,#921,Raj 2019,"",""
Home ovulation test use and stress during subfertility evaluation: Subarm of a randomized controlled trial,"Weddell, Sarah; Jones, Georgina L; Duffy, Sheila; Hogg, Cameron; Johnson, Sarah; Ledger, William","Objectives:A prospective, randomized controlled trial in women seeking to conceive examined the impact of using ovulation tests on self-reported levels of stress, psychological well-being, and quality of life in women with unexplained infertility.Method:The test group used a home ovulation test to detect the day of ovulation, whereas the control group were provided with a predicted day of ovulation based on the average length of menstrual cycle reported during study recruitment. Volunteers collected their first morning urine samples to evaluate biochemical levels of stress (urinary cortisol and estrone-3-glucouronide) and completed questionnaires over two complete menstrual cycles.Results:Overall, the use of digital ovulation tests by sub-fertile women under medical care had negligible negative effects and no detectable positive benefit on psychological well-being, according to multiple measurements of stress by questionnaire and biochemical markers. No significant differences were found between groups for all stress measures at the various study time points, except in relation to “couple concordance” where the test group scored much higher than the control group (mean difference at end of study was 21.25 (95% confidence interval: 9.25, 33.25; P = 0.0015)). The maximum difference in log cortisol: creatinine ratio between the test and control groups was −0.28 (95% confidence interval: −0.69, 0.13).Conclusions:These results do not support propositions that using digital ovulation tests can cause stress in women trying to conceive.",2019,,Women's Health,15,,,2342506664,https://doi.org/10.1177/1745506519838363,,#922,Weddell 2019,"",""
"Evaluation of Knowledge and Practice of Pharmacy Professionals regarding the Risk of Medication Use during Pregnancy in Dessie Town, Northeast Ethiopia: A Cross-Sectional Study","Tuha, Abdu; Gurbie, Yilak; Hailu, Haftom Gebregergs","Background. The developing organism is unique in its responsiveness to drugs and predictability of therapeutic effectiveness based on the adult which can lead to grave consequences in the neonate and child. Moreover, uncertainty about the risks of drug use in pregnancy could result in restrictive attitudes towards prescribing and dispensing medicines and their use. Pharmacists have huge duties to improve medication use, especially among pregnant women. The objective of this study is, hence, to assess the knowledge and practice of pharmacy professionals (PPs) towards the risk of medication use during pregnancy. Methodology. A questionnaire-based cross-sectional study was carried out over practicing community and hospital pharmacy professionals in Dessie town. They were asked about the safety of common drugs during pregnancy. It involves both prescription-only medications (POM) and over-the-counter (OTC) medications. Secondly, they were asked about their practice towards the risk of medication use during pregnancy. Both descriptive and analytical statistics were utilized. For descriptive analysis, results were expressed as numbers, percentages, and mean (± SD and 95% CI). Result. Seventy-six pharmacy professionals in Dessie, Northeast Ethiopia, took part in the study. Most of the respondents (64.5%) believed that amoxicillin is safe in all trimesters. 26 (34.2%) of participants knew that isotretinoin is unsafe for use by pregnant women. About dietary supplements, 32.9% of PPs reported that Vitamin A supplements are safe in all trimesters. There was a significant difference observed for study college and years of experience of the PPs in their score of knowledge test (p=0.020 and p=0.024, respectively). Additionally, there was a difference seen for gender (p=0.030), study college (p=0.036), and working institution (p=0.013) in their advice to pregnant women. Conclusion and Recommendation. Overall, PPs exhibited very low knowledge about drug safety during pregnancy. The absence of obligatory continuing pharmacy education for pharmacists is expected to have negatively affected the level of medication knowledge and consequently the pharmaceutical care services delivered in community and hospital pharmacies. As medication knowledge of PPs is poor, a multitude of strategies (educational, economic, managerial, and regulatory) should be designed by the government, universities, and pharmaceutical associations to improve the pharmacy professionals’ role in the healthcare system by providing them with continuous and up-to-date medication knowledge.",2019,,Journal of Pregnancy,2019,,8,2268265231,https://doi.org/10.1155/2019/2186841,,#923,Tuha 2019,"",""
A Preliminary Assessment of Selected Social Determinants of Health in a Sample of Transgender and Gender Nonconforming Individuals in Puerto Rico,"Martinez-Velez, Jose J; Melin, Kyle; Rodriguez-Diaz, Carlos E","Purpose: Transgender and gender nonconforming (GNC) people continue to experience suboptimal health care, social exclusion, and lower quality of life. Globally, lack of access to services, institutional violence, and public harassment have been reported. However, there is limited data on transgender health in Puerto Rico and the Caribbean. The purpose of this study is to assess the social determinants of health and wellbeing of transgender and GNC people living in Puerto Rico.Methods: Utilizing a community-based participatory research approach, 52 self-identified transgender and GNC individuals living in Puerto Rico completed a survey, which included questions on access to health care services, social support, and violence, among others. Data were collected from March to Ma y of 2015 and descriptive statistical analysis was conducted.Results: Most of the participants reported experiences of discrimination across multiple social settings, most commonly at school (70.6%) and work (67.4%). Regarding experiences of violence, more than half (65.4%) had been verbally attacked in a public space. Many reported that access to gender-affirming health care services is difficult in Puerto Rico (88.5%) due to lack of knowledgeable providers (59.6%) and discomfort during the encounter (55.8%). The main perceived priority for their wellbeing was a transgender health care center.Conclusion: Although the LGBT equality movement has reached great milestones, access to gender-affirming health services and safe educational and work spaces are still needed. Findings from the study provide guidance for actions to reduce health disparities by addressing the needs for health and wellbeing among transgender and GNC individuals.",2019,,Transgender Health,4,1,9-17,2232196372,https://doi.org/10.1089/trgh.2018.0045,,#924,Martinez-Velez 2019,"",""
"The Impact of Scientific and Technical Training on Improving Routine Collection of Antenatal Care Data for Maternal and Foetal Risk Assessment: A Case Study in the Province of South Kalimantan, Indonesia","Anggraini, Dewi; Abdollahian, Mali; Kaye, Marion; Nuryani, Supri; Ramadhan, Fadly; Rahayu, Rezky Putri; Irfan Rizki Rachman; Wurianto, Widya","Objectives. First, to assess the impact of scientific and technical training on midwives’ abilities in collecting and recording the results of routine antenatal care examinations. Second, to explore midwives’ views with regard to factors affecting their abilities to successfully complete the data documentation tasks. Methods. The study was conducted in South Kalimantan, Indonesia (April 2016-October 2017). Nineteen urban and rural midwives were selected. Access to antenatal care information on 4,946 women (retrospective cohort study) and 381 women (prospective cohort study) was granted. A descriptive and exploratory design was used to describe midwives’ abilities and challenges pertaining to timely collection and recording of results concerning antenatal care examinations. Results. Scientific and technical training has significantly improved the average amount of recorded antenatal care data (from 17.5% to 62.1%, p-value < 0.0005). Lack of awareness, high workload, and insufficient skills and facilities are the main reasons for the database gaps. Conclusions. The training has equipped midwives with scientific knowledge and technical abilities to allow routine collection of antenatal care data. Provision and adequate use of this information during different stages of pregnancy is crucial as an evidence-based guideline to assess maternal and foetal risk factors to ending preventable mortality.",2018,,Journal of Pregnancy,2018,,13,2111096392,https://doi.org/10.1155/2018/9240157,,#925,Anggraini 2018,"",""
PROGRESSIVE MATHEMATICS TEACHING IN SOUTH AFRICA: A FOCUS ON CURRICULUM REFORM FROM OUTCOMES-BASED EDUCATION (OBE) TO THE CURRICULUM AND ASSESSMENT POLICY STATEMENT (CAPS),"Khuzwayo, Herbert Bheki; Mncube, Dumsani Wilfred","According to Cross, Mungadi, and Rouhani (2012), these tensions could include: the vision vis-a-vis the country's realities; symbolism vis-a-vis mass expectations; the curriculum framework visa-vis applicability, conditions of implementation and actual practice in schools; expected outcomes vis-a-vis the capacity of teachers to translate them into reality; and budget concerns vis-a-vis commitment to values such as equity, redress and massification, and so on.According to Volmink (1999) restructuring is underpinned by a belief that mathematical literacy, mathematics and mathematical sciences as domains of knowledge are significant cultural achievements of humanity.According to the definition of mathematics provided by the South African Department of Education (2003): Mathematics is a human activity that involves observing, representing and investigating patterns and quantitative relationships in physical and social phenomena and between mathematical objects themselves...Mathematics is a product of investigation by different cultures; it is a purposeful activity in the context of social, political and economic goals and constraints.[...]the example was unhelpful, an inappropriate metaphor that obscured rather than enabled mathematical meaning, and students were left with having to accept a rule for calculating areas that was devoid of meaning and reason (p. 195).",2017,,Gender & Behaviour,15,4,10363-10375,2112127754,,,#926,Khuzwayo 2017,"",""
