Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
"Role of mentorship, career conceptualization, and leadership in developing women's physics identity and belonging","Rosenberg, J.L.; Holincheck, N.; Fernandez, K.; Dreyfus, B.W.; Wardere, F.; Stehle, S.; Butler, T.N.","The percentage of women receiving bachelor's degrees in physics (25%) in the U.S. lags well behind that of men, and women leave the major at higher rates. Achieving equity in physics will mean that women stay in physics at the same rates as men, but this will require changes in the culture and support structures. A strong sense of belonging can lead to higher retention rates so interventions meant to increase dimensions of physics identity (interest, recognition, performance, and competence) may increase persistence overall and increase women's retention differentially. We describe our model in which mentorship, an understanding of career options (career conceptualization), and leadership are inputs into the development of these dimensions of physics identity. This paper includes preliminary results from a qualitative study that aims to better understand how career conceptualization, leadership, and mentorship contribute to the development of physics identity and belonging. We report results from a survey of 15 undergraduate physics students which was followed up by interviews with 5 of those students. The students were from 2 institutions: a small private liberal arts college in the midwest region of the U.S. and a large public university in the southeast region of the U.S. classified as a Hispanic-serving institution (HSI). With respect to mentorship, consistent with the existing literature, we found that it could provide critical support for students' engagement in the physics community. Leadership experiences have not previously been positioned as an important input into identity, yet we found that they helped women in physics feel more confident, contributing to their recognition of themselves as physics people. While the data on how career conceptualization contributed to the building of identity is limited, there are some connections to recognition and competence, and it will be an interesting avenue of future exploration.",2024,/,Physical Review Physics Education Research,20,1,010114 (10 pp.),,10.1103/PhysRevPhysEducRes.20.010114,,#271,Rosenberg 2024,"",""
Inclusion of women to ICT engineering–lessons learned,"Lagesen, Vivian Anette; Pettersen, Ivar; Berg, Line","This paper address how we may understand inclusion strategies designed to reduce the gender gap in higher education in engineering and ICT engineering in particular. Based on a case study of a long-term inclusion effort and statistics on recruitment and retainment, we argue that inclusion initiatives which address important inclusion needs and put down a substantial effort are likely to be successful. However, such changes seem to be not very sustainable, and need continuous effort. Based on our findings and a review of previous research we argue that inclusion efforts are instrumental in gaining a higher share of women in ICT, but that the win may be short-lived. We suggest that there is a need also to work for a higher share of women faculty to obtain more sustainable recruitment and retainment of women in ICT. Moreover, we found that the probability of dropout among men students was systematically reduced with increased gender balance, which indicates that more gender-balanced programs are more attractive to remain in for both men and women. © 2021 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",2022,,European Journal of Engineering Education,47,3,467-482,,10.1080/03043797.2021.1983774,,#272,Lagesen 2022,"",""
"Towards Breaking the Gender Gap in Science, Technology, Engineering and Mathematics","Lopez-Inesta, E.; Botella, C.; Rueda, S.; Forte, A.; Marzal, P.","The gender gap in Science, Technology, Engineering and Mathematics (STEM) has drawn the attention of research and academic communities due to its impact in the Digital Society, targeting the fourth and fifth 2030 sustainable development goals of achieving quality education and gender equality. Recent studies show that women are enrolling STEM studies in smaller proportion than men and that they have a larger probability to renounce to their jobs or to take leaves. In this scenario, the involvement of educational institutions is seminal to change this trend. The School of Engineering of the University of Valencia (ETSE-UV), Spain, launched in 2011 a pilot program to promote STEM careers, focusing on increasing and retaining the number of female students choosing these studies. Building from this experience, the Girls4STEM project has been launched in 2019 with the aim of reaching female students from 6 to 18 years old, their families and teachers. In this paper, we present and motivate the project’s objectives and main activities, framing them in current state of the art’s literature. Preliminary results of the pilot program actions are presented, demonstrating the statistically significant impact on the percentage of enrolled female students and motivating the subsequent Girls4STEM project.",2020,08/,IEEE Revista Iberoamericana de Tecnologias del Aprendizaje,15,3,233-41,,10.1109/RITA.2020.3008114,,#274,Lopez-Inesta 2020,"",""
The Status of Women in STEM in Higher Education: A Review of the Literature 2007–2017,"Blackburn, Heidi","Increased efforts to diversify science, technology, engineering, and mathematics (STEM) education in the United States have drastically increased the number of studies offering insight into the experiences of women in STEM programs in higher education. This paper presents a thematic review of the literature regarding their status from 2007 to 2017 including journals, trade magazines, theses, and dissertations. It focuses on areas of recruitment, retention, barriers, and faculty issues. Stereotypes, biases, campus culture, classroom experiences, identity, and sense of belonging are also explored. The author additionally identifies gaps and suggests related areas for new research as well as implications for librarians. ©, Published with license by Taylor & Francis Group, LLC. © 2017 Heidi Blackburn.",2017,,Science and Technology Libraries,36,3,235-273,,10.1080/0194262X.2017.1371658,,#276,Blackburn 2017,"",""
Damage caused by women’s lower self-efficacy on physics learning,"Kalender, Z.Y.; Marshman, E.; Schunn, C.D.; Nokes-Malach, T.J.; Singh, C.","Self-efficacy is an aspect of students’ motivation that has been shown to play a critical role in students’ engagement, participation, and retention in academic careers in science, technology, engineering, and mathematics (STEM). Since women are underrepresented in STEM domains such as physics, we studied female and male students’ self-efficacy and its relation to learning outcomes in physics that can be useful for creating equitable and inclusive learning environments. In a longitudinal study, we surveyed approximately 1400 students in calculus-based physics 2 courses to investigate students’ motivational beliefs in physics using a validated survey. We examined female and male students’ self-efficacy scores and the extent to which self-efficacy related to learning outcomes (students’ grades and conceptual post-test scores), especially the significant gender difference in conceptual post-test scores. To reveal the unique contribution of self-efficacy on outcomes, we controlled for several other variables including Physics 1 grades, SAT math scores, and conceptual pretest scores in physics. We found that the gender differences in conceptual post-test performance were mediated by the model variables. In particular, initial self-efficacy differences showed a direct effect on outcomes even when controlling for students’ prior physics knowledge and skill differences, and self-efficacy also had the strongest total gender effect on conceptual learning. Given these findings, future work should focus on better understanding the drivers of these self-efficacy differences including the role that societal stereotypes and biases play in these in order to mitigate these differences.",2020,01/,Physical Review Physics Education Research,16,1,010118 (15 pp.),,10.1103/PhysRevPhysEducRes.16.010118,,#277,Kalender 2020,"",""
Studying the student's perceptions of engagement and problem-solving skills for academic achievement in chemistry at the higher secondary level,"E., S.; Benjamin, A.E.W.","Student engagement has emerged as a crucial factor in higher education, playing a vital role in shaping the overall quality of learning outcomes. It refers to the active involvement and participation of students in specific activities that research has consistently linked to improved academic achievements. The pervasiveness of the term 'student engagement' has significantly shaped the higher education landscape, reinforcing its importance in fostering effective learning environments. In the realm of higher education, educators are continuously exploring diverse pedagogical approaches to enhance student engagement through active learning. This study focuses on the problem-solving learning model and its implementation to foster a deeper understanding of student engagement, including their positive behaviour, participation in activities, and cognitive capabilities. In this study, a quasi-experimental design was employed, incorporating pre-test, post-test, and non-equivalent control group elements. This specific design was chosen due to the constraints of randomly assigning students to groups. Instead, intact classes were randomly selected and assigned to either the control or experimental groups. The sample study was 476 higher secondary-level chemistry students collected from different higher secondary schools. A multi-stage sampling technique was used to select schools from the target population. Initially, schools were selected using a purposive sampling technique, focusing on those with fully equipped chemistry laboratories and qualified chemistry teachers. Additionally, consideration was given to including both female and male students in co-educational chemistry classes, as gender was considered a relevant variable for the study. This study adopts a quasi-experimental design, utilizing an achievement and retention test in chemistry as its primary instrument. The validity of this instrument was ensured through face validation by three expert evaluators. To eliminate the errors of non-equivalence arising from the non-randomization of the research subjects, the analysis of covariance (ANOVA) was used in analysing the data and to remove the error of initial differences in ability levels among the research subjects. The findings of the study demonstrated that students in the experimental group experienced a notable increase in problem-solving success compared to their counterparts in the control group, a difference that became evident right from the first intervention. This study establishes a positive correlation between student engagement and their learning outcomes, indicating that higher engagement leads to better academic performance. Additionally, it observes that the correlation between boys' and girls' problem-solving skills and their learning outcomes is comparatively weaker, suggesting potential variations in how problem-solving abilities impact academic achievement among genders. It also reveals that there is a positive influence on student engagement and problem-solving skills in students' academic achievement. Despite the challenges encountered, the results demonstrated the vital role of the problem-solving learning model, when coupled with student engagement, in fostering students' critical thinking skills concerning reaction rate material. These instructional practices were observed to foster higher levels of student engagement, ultimately resulting in enhanced academic achievement among students.",2024,/,Education and Information Technologies,29,7,8347-68,,10.1007/s10639-023-12165-x,,#278,E 2024,"",""
WE see it differently: differential perceptions of workplace diversity climates for women in STEM,"Miner, K.N.; Burkhart, A.S.; Dray, K.K.","This study examined the extent to which female faculty in STEM hold negative departmental diversity climate perceptions, discrepant diversity climate perceptions (i.e., individual diversity climate perceptions that diverge from others in one's work environment), and the relationship between discrepant perceptions and turnover intentions. Using faultline theory (Lau and Murnighan, 1998) as a foundation, we hypothesized that women in STEM have more negative perceptions of their departmental diversity climate, have more negatively discrepant perceptions of their departmental diversity climate, and that this greater perceptual discrepancy relates to higher turnover intentions compared to men in STEM fields and compared to women and men in non-STEM fields. We tested our hypotheses in a sample of 737 (62% male, 86% White) faculty who completed an online faculty climate survey. The hypotheses were fully supported. Results point to not only the occurrence of negative diversity climate perceptions but the discrepancy of these perceptions to others in the same work environment. They also suggest the importance of raising dominant group members' awareness of problematic diversity climates so that their perceptions align more closely with those in minoritized positions.",2022,/,Journal of Women and Minorities in Science and Engineering,,,49-67,,10.1615/JWomenMinorScienEng.2021030910,,#279,Miner 2022,"",""
Examining doctoral degree attrition rates: Using expectancy-value theory to compare student values and faculty supports,"Artiles, Mayra S.; Matusovich, Holly M.","US degree completion data show that historically underrepresented students and women are less likely to complete doctorate degrees, particularly in engineering. While there are many studies on persistence, few compare student and faculty perspectives especially in engineering. The purpose of this case study is to compare what experiences motivate doctoral students and what experiences faculty aim to provide based on what faculty believe motivates students, particularly for women and historically underrepresented students in the United States. Drawing on Eccles' Expectancy Value Theory, we answer the questions: What relationships exist between ability beliefs and subjective task values for underrepresented students persisting in earning a doctorate in engineering? How do student and faculty beliefs compare? Our findings show that while both students and faculty agree on ability beliefs to remain motivated, they showed differences in the value they assigned to doctoral experiences; students focus on attainment value and faculty on utility value. Our findings suggest that both advisors and students should prioritize clear communication in their needs and intentions to better support student motivation in the doctoral degree process. While the context of this study is in the US, practitioners can find parallels in our findings to other contexts and their respective underrepresented populations. Our findings have the indirect impact that supporting the motivation of underrepresented students in particular can contribute to increasing diversity in doctorate degree completion rates. © 2020 Tempus Publications. All rights reserved.",2020,,International Journal of Engineering Education,36,3,1071-1081,,,,#280,Artiles 2020,"",""
Closing the gender gap in the Australian astronomy workforce,"Kewley, L.J.","Australian data show that women's participation at the senior levels in astronomy remains at historically low levels, and that women depart astronomy at two to three times the rate of men. We present data-driven workforce models that predict the future trajectories of the gender fraction in academia, given different hiring and retention initiatives. If the status quo is maintained, the fraction of women at all levels will be below 30% for at least 60 years. If gender parity in hiring and retention targets are adopted, the fraction of 33% women at all levels can be achieved in 20 years. If affirmative action is introduced, the fraction of 33% and 50% women at all levels can be achieved in 10 and 25 years, respectively. Academic institutions need to (1) undertake exit surveys to understand why women depart, (2) adopt retention targets and initiatives to retain women, (3) develop equal hiring at all levels, and (4) support the advancement of women into senior positions.",2021,/,Nature Astronomy,5,6,615-20,,10.1038/s41550-021-01341-z,,#281,Kewley 2021,"",""
Schema and emotion in memory retrieval following video-based learning: An artificial intelligence study,"Vidanaralage, A.J.; Dharmaratne, A.T.; Haque, S.","Adapting innovative educational technologies to bolster students' academic learning is increasing rapidly. This study explored schema congruent and incongruent participants behaviour when experiencing video-based materials as the medium of learning within the frame of a flipped learning environment. The participants watched an educational learning video on a given topic and completed memory retention tests in different time variations: immediate and delayed. Additionally, an artificial intelligence-based emotion analysis examined the emotional valency of participants during two phases: study phase and test phase. The experiment comprised 16 healthy young adult volunteers (8 schema congruent, 8 schema incongruent; 9 males [56.25%], 7 females [43.75%]; age range 20-34 years, mean age 27.31 years, SD = 2.87 years). A combination of statistics-based and AI-based analysis evaluated the effectiveness of video-based learning in terms of retrieval accuracy, response time and emotional valence. The findings indicate that retrieval accuracy for the schema incongruent group was better than schema congruent. Response time for schema congruent group was quicker than schema incongruent. Both groups exhibited more negative emotions during the study phase but more positive emotions during the test phase.Implications for practice or policy: Acceptance testing of video-based learning in tertiary education for different schema groups of students by assessing their emotional state helps educators to enhance pedagogy. Nourishing positive learning experiences from videos and questionnaires should be the goal, considered at the design stage for courses that rely on video-based materials. Adaptation of video-based learning strategy is more instructionally efficient and scalable for academic institutions and educators during a pandemic situation.",2022,/,Australasian Journal of Educational Technology,,,109-32,,10.14742/ajet.7473,,#282,Vidanaralage 2022,"",""
A preliminary investigation into individual differences that predict men’s preferences for cues to fertility in women’s faces,"Welling, Lisa L. M.; Orille, Alex","Purpose: Women have evolved to conceal overt signs of ovulatory status. Evidence shows that men find high fertility women to be more attractive than low fertility women, suggesting that men may be sensitive to subtle cues to fertility. However, studies have yet to explain the variance in men’s sensitivity to such cues. The present study aimed to identify psychological variables that predict men’s preferences for ovulatory cues in women’s faces in an attempt to provide support for or against three hypotheses for concealed ovulation: The Paternal Investment Hypothesis, The Reduced Infanticide Hypothesis, and the Cuckoldry Hypothesis. We also tested whether men with lower sociosexual orientation show a higher preference for cues to ovulation than men with a higher sociosexual orientation. Methods: Heterosexual men (N = 182) completed a survey that assessed levels of various mating market traits, which were used to predict scores on a face preference task comprised of fertile-phase and non-fertile-phase images of the same women. Results: Although men did prefer the faces of women near ovulation more than when they were photographed at other times of the menstrual cycle, the three main hypotheses tested were not supported. However, sociosexuality did negatively predict preference for the high-fertility faces among single participants. Conclusion: The findings suggest that single men who are lower in sociosexuality may benefit from discriminating between fertile and non-fertile women. Future research directions regarding different ovulatory cue stimuli and mechanisms of cue detection are discussed. (PsycInfo Database Record (c) 2023 APA, all rights reserved)",2023,09//,Adaptive Human Behavior and Physiology,9,3,284-307,2024-05666-005,,2024-05666-005,#283,Welling 2023,"",""
"Acculturation influences postpartum eating, activity, and weight retention in low-income Hispanic women","Martin, Chantel L.; Tate, Deborah F.; Schaffner, Andrew; Brannen, Anna; Hatley, Karen Erickson; Diamond, Molly; Munoz-Christian, Karen; Pomeroy, Jeremy; Sanchez, Teresa; Mercado, Adrian; Hagobian, Todd; Phelan, Suzanne","Background: Low-income Hispanic women experience elevated rates of high postpartum weight retention (PPWR), which is an independent risk factor for lifetime obesity. Sociocultural factors might play an important role among Hispanic women; however, very few studies have examined this association. Objective: The purpose of our study was to examine the associations between acculturation and maternal diet, physical activity, and PPWR. Design: This is a cross-sectional study of baseline data from 282 Hispanic women participating in the FitMoms/Mamás Activas study, a randomized controlled trial examining the impact of primarily an internet-based weight control program, in reducing PPWR among low-income women. We performed multivariable linear regression to examine the association of acculturation with diet quality, physical activity, and PPWR at study entry. Results: A total of 213 (76%) women had acculturation scores reflecting Mexican orientation or bicultural orientation, whereas 69 (24%) had scores that represented assimilation to Anglo culture. Women who were more acculturated had lower intakes of fruits and vegetables, lower HEI scores, and lower physical activity levels than women who were less acculturated (p < 0.05). We found an association between acculturation and PPWR in that for every 1-unit increase in acculturation score, PPWR increased, on average, by 0.80 kg. Conclusion: Higher acculturation was associated with poorer diet and physical activity behaviors and greater PPWR. (PsycINFO Database Record (c) 2018 APA, all rights reserved)",2017,12//,Journal of Women's Health,26,12,1333-1339,2017-56443-011,10.1089/jwh.2016.6154,2017-56443-011,#284,Martin 2017,"",""
Acute urinary retention and acute kidney injury after duloxetine treatment: A rare case report,"Aktürk Esen, Selin; Gül, Cuma Bülent; Kahvecioğlu, Serdar; Aktaş, Nimet; Esen, İrfan","Presents the case study of a 63-year-old woman had no chronic illnesses except diabetes mellitus. Duloxetine 30 mg/d was started one month ago with the diagnosis of major depressive disorder in a psychiatric clinic. After 5 days, the dose was raised to 60 mg/d. There was no medication used before, except premixed insulin (daily insulin dose was 20 units). Her urine output decreased in the last 10 days, and the last 2 days urine output had stopped completely. According to the descriptions of her relatives, during the last week, the patient was in delirium. Selective serotonin reuptake inhibitors (SSRIs) and serotonin norepinephrine reuptake inhibitors (SNRIs) are the most commonly used antidepressants. Serotonin norepinephrine reuptake inhibitors block serotonin and norepinephrine transporter proteins in presynaptic region, thus enhancing the stimulation of postsynaptic receptors. Depression is considered to be one of the most common psychological disorders, and the need for antidepressant use is obvious. As in our patients, the use of medicines should be questioned especially in patients with acute urinary retention findings. If duloxetine is used, it should be remembered that this may be the cause of urinary retention. (PsycInfo Database Record (c) 2024 APA, all rights reserved)",2019,,Journal of Clinical Psychopharmacology,39,3,279-281,2019-24119-019,10.1097/JCP.0000000000001020,2019-24119-019,#285,AktürkEsen 2019,"",""
Adaptation and psychometric properties of the Persian version of the Coalitional Mate Retention Inventory (CMRI),"Fallahchai, Reza; Babaeizad, Ali; Pham, Michael; Eftekharian, Abbas","Mate retention behaviors are designed to reduce the likelihood of partner infidelity and relationship withdrawal. We investigated the psychometric properties of the Persian translation of The Coalitional Mate Retention Inventory (CMRI) in Iran and explored the sex differences in the performance frequencies of these behaviors. Participants in a committed heterosexual romantic relationship (n = 508, 270 female and 238 male) were drawn from a community sample. Participants reported demographic information (including age, duration of relationship), the Persian translation of CMRI, and the Persian translation of the Mate Retention Inventory–Short Form. The results of the confirmatory factor analyses demonstrated a good fit of the CMRI seven-factor model and achieved good reliability for CMRI and its subscales. We further documented sex differences in the frequency with which coalitional mate retention behaviors were performed. The results revealed that CMRI is a valuable instrument for assessing mate retention across diverse cultures. (PsycInfo Database Record (c) 2020 APA, all rights reserved)",2019,06/25/,Evolutionary Psychology,17,2,,2019-37030-001,10.1177/1474704919856795,2019-37030-001,#286,Fallahchai 2019,"",""
Attrition of women in STEM: Examining job/major congruence in the career choices of college graduates,"Xu, Yonghong Jade","Data from a national survey are used to examine how individual characteristics and social structural factors may influence college graduates choosing an occupation that is congruent with their undergraduate field of study. Analysis is conducted separately for males and females and for students in science, technology, engineering, and mathematics (STEM) and non-STEM majors. Comparisons between the subgroups help to identify factors that may contribute to improving career outcomes and, in particular, lowering the attrition rates in STEM at transition from college to employment. The results suggest that positive career outcomes, such as better earnings and greater job satisfaction, are associated with individuals having an occupation congruent with their college major. STEM graduates have a lower unemployment rate than non-STEM graduates, but female presence in STEM majors remains low; and gender inequality (salary and employment status) in STEM occupations is significant from the very beginning of postbaccalaureate employment. (PsycINFO Database Record (c) 2017 APA, all rights reserved)",2017,02//,Journal of Career Development,44,1,3-19,2016-62444-001,10.1177/0894845316633787,2016-62444-001,#287,Xu 2017,"",""
Cohort differences in occupational retention among computer science degree holders: Reassessing the role of family,"Sassler, Sharon L.; Smith, Kristin E.; Michelmore, Katherine","Although women’s representation in science, technology, engineering, and mathematics (STEM) employment has increased significantly over the past few decades, their presence remains low in fields like computer science. Using the National Science Foundation’s Scientists and Engineers Statistical Data System (SESTAT), this paper assesses the factors shaping employment in STEM and non-STEM occupations among men and women with bachelor’s degrees in computer science. Our results reveal that women with degrees in computer science are far less likely than their male counterparts to be employed in STEM occupations, particularly in computer science jobs. But family factors do not have the expected association with employment in computer science jobs. Men who are parents and childless women are more likely to work in non-STEM jobs versus computer science jobs, relative to childless men. Furthermore, the gender gap in employment in computer science jobs is larger among those graduating in the new millennium, suggesting that other factors are at play. (PsycInfo Database Record (c) 2024 APA, all rights reserved)",2023,12//,Sociological Perspectives,66,6,1060-1083,2024-30562-005,10.1177/07311214231195024,2024-30562-005,#288,Sassler 2023,"",""
"Cultural connections: The key to retention of Black, Latina, and Arab women in the Kin KeeperSM cancer prevention intervention studies","Williams, Karen Patricia; Ford, Sabrina; Meghea, Cristian","Diverse racial and ethnic populations must be included in research studies in order to address health disparities. Retaining hard-to-reach populations including poor, underserved, and racial/ethnic groups in longitudinal studies can be quite difficult. Using innovative retention strategies that address culture and community are imperative. The objective of this report is to identify and describe strategies for successful retention rates among a unique group of hard-to-reach racial/ethnic participants. We analyzed the follow-up rates in two different cohorts using the Kin KeeperSM study design. The aim of Study A was to examine the capability of the Kin KeeperSM education to increase health literacy in breast and cervical cancer. The primary aim of Study B was to measure changes in breast and cervical cancer screening after receiving the Kin KeeperSM education. Retention rates were analyzed and compared over 12 months for both cohorts. We found good retention rates for both cohorts with each having a unique set of differences. The overall follow-up rate was 82 % for Study A and 88 % for Study B with demographic differences between the studies reported herein. Despite changing cultural, community, and geopolitical factors, we were able to maintain consistent participation for each study. We attribute high retention rates to trusted cultural connections and the flexibility to adjust retention strategies. (PsycInfo Database Record (c) 2024 APA, all rights reserved)",2016,09//,Journal of Cancer Education,31,3,522-528,2016-40559-016,10.1007/s13187-015-0857-5,2016-40559-016,#289,Williams 2016,"",""
Cumulative effects of stigma experiences on retention in HIV care among men and women in the rural southeastern United States,"Kalichman, Seth C.; Katner, Harold; Banas, Ellen; Hill, Marnie; Kalichman, Moira O.","The stigmatization of HIV infection impedes every step along the HIV continuum of care, particularly care engagement and retention. The differential effects of various sources of stigma on retention in HIV care have been the subject of limited research. We examined the accumulation of HIV stigma experiences over 1 year in relationship to treatment retention among 251 men and women marginally engaged in HIV care in the southeastern United States. Results showed that cumulative stigma experiences predicted poorer retention in care, with greater stigma experiences related to less consistency in attending scheduled medical appointments. HIV stigma originating from family members and acts of overt discrimination were the most frequently experienced sources of stigma and were most closely associated with disengagement from HIV care. In addition, analyses by gender indicated that retention in care for men was impacted by stigma to a greater extent than among women. These findings reaffirm the importance of HIV stigma as a barrier to HIV care and provide new directions for interventions to mitigate the negative effects of stigma on patients who are not fully engaged in HIV care. (PsycInfo Database Record (c) 2021 APA, all rights reserved)",2020,11//,AIDS Patient Care and STDs,34,11,484-490,2020-83899-004,10.1089/apc.2020.0144,2020-83899-004,#290,Kalichman 2020,"",""
Differences in trans employees’ and students’ school experiences,"Suárez, Mario I.; McQuillan, Mollie T.; Keenan, Harper B.; Iskander, Lee","Little is known about the professional experiences of trans school workers. This brief describes the demographic characteristics of a non-random sample of 296 trans PK–12 school workers (i.e., teachers, administrators, staff) in the United States and Canada and reports their workplace experiences and the structural and social supports for trans employees compared to trans students. The analysis suggests that although most respondents are satisfied with their role, they experience high levels of discrimination and harassment, and there is a lack of administrative guidance for trans staff compared to trans students. The brief concludes with a discussion of the implications for school leadership and policy. (PsycInfo Database Record (c) 2022 APA, all rights reserved)",2022,06//,Educational Researcher,51,5,352-358,2022-79240-006,10.3102/0013189X221100834,2022-79240-006,#291,Suárez 2022,"",""
"Disparities in retention in HIV care among HIV-infected young men who have sex with men in the District of Columbia, 2013","Morales-Alemán, Mercedes M.; Opoku, Jenevieve; Murray, Ashley; Lanier, Yzette; Kharfen, Michael; Sutton, Madeline Y.","Purpose: Among young men who have sex with men (YMSM), aged 13–24 years, Blacks/African Americans and Hispanics/Latinos are disproportionately affected by HIV, accounting for 58% and 21%, respectively, of diagnoses of HIV infection in the United States. In the District of Columbia (DC), YMSM of color are also disproportionately affected by HIV. National goals are that 80% of HIV-infected persons be retained in HIV care. We analyzed DC surveillance data to examine retention among YMSM living with HIV infection in DC. Methods: We characterized correlates of retention in HIV care (≥2 clinical visits, ≥3 months apart, within 12 months of diagnosis) among YMSM in DC to inform and strengthen local HIV care efforts. We analyzed data from DC HIV surveillance system for YMSM aged 13–29 years diagnosed between 2005 and 2012 and alive in 2013. We also combined demographic and clinical variables with sociodemographic data from the U.S. American Community Survey (ACS) by census tracts. Results: From 2005 to 2012, 1034 YMSM were diagnosed and living with HIV infection in DC; 83% were Black or Latino. Of the 1034 YMSM, 910 (88%) had census tract data available and were included in analyses (72% Black, 10% Latino, and 17% White); among the 854 (94%) linked to care, 376 (44%) were retained in care. In multivariate analyses, retention in care was less likely among 19–24 year YMSM compared with 13–18-year-old YMSM (adjusted prevalence ratios [aPR] = 0.89, 95% confidence intervals [CI] 0.80–0.99). Conclusion: Retention in HIV care was suboptimal for YMSM. Increased retention efforts are warranted to improve outcomes and reduce age and racial/ethnic disparities. (PsycINFO Database Record (c) 2017 APA, all rights reserved)",2017,02//,LGBT Health,4,1,34-41,2017-03405-006,10.1089/lgbt.2016.0126,2017-03405-006,#292,Morales-Alemán 2017,"",""
Does gender of administrator matter? National study explores US university administrators’ attitudes about retaining women professors in STEM,"Williams, Wendy M.; Mahajan, Agrima; Thoemmes, Felix; Barnett, Susan M.; Vermeylen, Francoise; Cash, Brian M.; Ceci, Stephen J.","Omnipresent calls for more women in university administration presume women will prioritize using resources and power to increase female representation, especially in STEM fields where women are most underrepresented. However, empirical evidence is lacking for systematic differences in female vs. male administrators’ attitudes. Do female administrators agree on which strategies are best, and do men see things differently? We explored United States college and university administrators’ opinions regarding strategies, policies, and structural changes in their organizations designed to increase women professors’ representation and retention in STEM fields. A comprehensive review of past research yielded a database of potentially-effective, recommended policies. A survey based on these policies was sent to provosts, deans, associate deans, and department chairs of STEM fields at 96 public and private research universities across the U.S. These administrators were asked to rate the quality and feasibility of each strategy; 474 provided data, of which 334 contained complete numerical data used in the analyses. Our data revealed that female (vs. male) administrators believed the 44 strategies were higher in quality overall—but not higher in feasibility—with 9 strategies perceived differently by women and men, after imposing conservative statistical controls. There was broad general agreement on the relative-quality rankings of the 44 strategies. Women (vs. men) gave higher quality ratings to increasing the value of teaching, service, and administrative experience in tenure/promotion decisions, increasing flexibility of federal-grant funding to accommodate mothers, conducting gender-equity research, and supporting shared tenure lines enabling work-life balance. Women (vs. men) believed it was more feasible for men to stop the tenure clock for 1 year for childrearing and for universities to support requests for shared tenure lines, but less feasible for women to chair search committees. Our national survey thus supported the belief that placing women into administration creates greater endorsement of strategies to attract and retain women in STEM, although the effectiveness of these strategies was outside the scope of this research. Topics of disagreement between women and men are potentially important focuses of future policy, because female administrators may have insights into how to retain women that male administrators do not share. (PsycInfo Database Record (c) 2024 APA, all rights reserved)",2017,05/22/,Frontiers in Psychology,8,,,2017-28067-001,,2017-28067-001,#293,Williams 2017,"",""
Early retention in care neither mediates nor modifies the effect of sex and sexual mode of HIV acquisition on HIV survival in the Americas,"Coelho, Lara; Rebeiro, Peter F.; Castilho, Jessica L.; Caro-Veja, Yanink; Mejia, Fernando A.; Cesar, Carina; Cortes, Claudia P.; Padgett, Denis; McGowan, Catherine C.; Veloso, Valdiléa G.; Sterling, Timothy R.; Grinsztejn, Beatriz; Shepherd, Bryan E.; Luz, Paula M.","Early retention in care, sex, and sexual mode of HIV acquisition has been associated with mortality risk among persons living with HIV (PLWH). We assessed whether early retention in care mediates or modifies the association between mortality and sex and sexual mode of HIV acquisition among PLWH on antiretroviral therapy (ART) in the Americas. ART-naïve, adult PLWH (≥ 18 years) enrolling at Caribbean, Central and South America network for HIV epidemiology (CCASAnet) and Vanderbilt Comprehensive Care Clinic sites 2000–2015, starting ART, and with ≥ 1 visit after ART-start were included. Early retention in care was defined as ≥ 2 HIV care visits/labs ≥ 90 days apart in the first year of ART. Cox models assessed the association between early retention in care, sex, and sexual mode of HIV acquisition [i.e., women, heterosexual men and men who have sex with men (MSM)], and mortality. Associations were estimated separately by site and pooled. Among 11,721 included PLWH (median follow-up, 4.3 years; interquartile range, 2.0–7.6), 647 died (rate = 10.9/1000 person-years) and 1985 were lost to follow-up (rate = 33.6/1000 person-years). After adjustment for confounders, early retention in care was associated with lower mortality during subsequent years (pooled hazard ratio = 0.47; 95% confidence interval = 0.39–0.57). MSM had lower and heterosexual men had comparable mortality risk to women; risks were similar when adjusting for early retention in care. Additionally, no evidence of an interaction between early retention in care and sex and sexual mode of HIV acquisition on mortality was observed (p > 0.05). Early retention in care substantially reduced mortality but does not mediate or modify the association between sex and sexual mode of HIV acquisition and mortality in our population. (PsycINFO Database Record (c) 2019 APA, all rights reserved)",2018,08//,AIDS Patient Care and STDs,32,8,306-313,2018-38329-002,10.1089/apc.2018.0028,2018-38329-002,#294,Coelho 2018,"",""
