Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
An Insight to Women in Construction for Fostering Female Careers in Sri Lankan Construction Industry,"Vijayaragunathan, Srivishagan; Rasanthi, Thalpage","The construction industry is one of the largest sectors in Sri Lanka. Since, there is rapid growth of new technologies in today's global market, there is a need to foster human skills and knowledge related to employment in the sector. However, the Sri Lankan construction industry is facing technical and managerial skill shortages as well as worker capacity issues. Further, the industry is facing industrial issues such as delivering timely project completion, within budget and for desired quality. 'Women in construction' has been a topic of concern by many nations, for many years. Given the rapid growth and demand in the construction sector, there has been an incremental increase in the participation of women in construction but this is still relatively minor when compared with other fields such as manufacturing, administration or academic. According to Sri Lankan vocational education reports, though there are around 40 percent of students enrolled in local technical colleges are female, over 70 percent of them are applying for nontechnical and culturally accepted feminine courses such as home science, dressmaking, beauty culture and secretarial courses. Aditionally, since gender differentiation occurs in local industries, women are significantly underrepresented in technical fields such as construction and there are observable social barriers to entry including the physical demands of construction work, male construction worker behavior and social stereotyping of construction as a male occupation. This paper examines the reasons for the limited participation rate of females in the construction sector.",2019,,Journal of International Women's Studies,20,3,168-173,2206968734,,,#447,Vijayaragunathan 2019,"",""
Across Serostatus: a Study of Subjugation and Resistance in Older Gay Men’s Experiences Navigating Health Care,"Kia, Hannah; Grace, Daniel; Strike, Carol; Ross, Lori E","Despite the recognition of older gay men’s unique health needs, the health care experiences of this group have seldom been explored empirically. Accordingly, in this qualitative study, we utilize a poststructuralist approach to grounded theory known as situational analysis to examine older gay men’s experiences with health care. Specifically, we draw on interviews with 27 gay men ages 50 and over, 16 of whom disclosed being HIV-positive at the time of recruitment, to consider this group’s interactions with formal health systems. We analyze how processes of subjugation and resistance are reflected in older gay men’s narrative accounts of navigating health care, and in this process, highlight the role of the HIV/AIDS epidemic in constructing health care as a site of subjugation and resistance for these men. We inductively examine discourses, interpretations of medical practices, and constructions of aging gay bodies that together reflect the historical and contemporary role of HIV/AIDS in shaping present day systems of heath care for older gay men. We conclude the paper with implications for research and policy in the area of gay aging, including the need for specialized psychosocial services targeting the needs of older gay men in health systems.",2019,,Sexuality Research & Social Policy,16,1,121-133,2050758248,https://doi.org/10.1007/s13178-018-0344-y,,#448,Kia 2019,"",""
ADVANCEing women faculty in STEM: empirical findings and practical recommendations from National Science Foundation ADVANCE institutions,"Furst-Holloway, Stacie; Miner, Kathi",,2019,,"Equality, Diversity and Inclusion: An International Journal",38,2,122-130,2186809463,https://doi.org/10.1108/EDI-03-2019-295,,#449,Furst-Holloway 2019,"",""
Examining models of departmental engagement for greater equity: A case study of two applications of the dual agenda approach,"Bird, Sharon; Latimer, Melissa","PurposeThe purpose of this paper is to examine two types of departmental interventions focused on creating healthier and more equitable academic departments as well as enhancing faculty members’ capacity for collective dialogue, goals and work. Both interventions were informed by the “dual-agenda” approach and focused on targeted academic units over a prolonged period.Design/methodology/approachThis paper uses a variety of qualitative and quantitative data (including National Science Foundation (NSF) ADVANCE indicator data) to assess the potential of dual-agenda informed interventions in reducing gendered structures and gendered dynamics.FindingsThe authors outline essential components of a dual-agenda model for maximizing success in creating more gender equitable work organizations and discuss why the authors are more optimistic about the dual-agenda approaches than many past researchers have been in terms of the potential of the dual-agenda model for promoting more equal opportunities in work organizations.Originality/valueMost previous dual-agenda projects referenced in the literature have been carried out in non-academic contexts. The projects examined here, however, were administered in the context of multiple academic departments at two medium-sized, public US universities. Although other NSF ADVANCE institutional transformation institutions have included extensive department-focused transformation efforts (e.g. Brown University, Purdue University and Syracuse University), the long-term benefits of these efforts are not yet fully understood; nor have systematic comparisons been made across institutions.",2019,,"Equality, Diversity and Inclusion: An International Journal",38,2,211-225,2185823870,https://doi.org/10.1108/EDI-09-2017-0182,,#450,Bird 2019,"",""
Interactive theater: an effective tool to reduce gender bias in faculty searches,"Shea, Christine M; Mary Fran Fran T Malone; Young, Justin R; Graham, Karen J","PurposeThe purpose of this paper is to describe the development, implementation and impact evaluation of an interactive theater-based workshop by the ADVANCE program at the University of New Hampshire (UNH). The workshop is part of a larger institutional transformation program funded by the National Science Foundation.Design/methodology/approachThis institutional transformation program relied upon a systems approach to diagnose potential causes for the underrepresentation of women faculty in certain disciplines. This revealed that increasing awareness of, and reducing, implicit gender bias among members of faculty search committees could, in time, contribute to increasing the representation of women faculty at UNH. A committee charged with developing a faculty workshop to achieve this change identified interactive theater as an effective faculty training approach. The committee oversaw the development of customized scripts, and the hiring of professional actors and a facilitator to implement the workshop.FindingsThe workshop’s effectiveness in fulfilling its goals was assessed using faculty hiring and composition data, program evaluations, participant interviews and questions in an annual faculty climate survey. Findings indicate that the representation of women faculty increased significantly at UNH since the implementation of the interactive theater workshop. Analysis of the multiple sources of data provides corroborating evidence that a significant portion of the increase is directly attributable to the workshop.Originality/valueThis paper demonstrates the effectiveness of interactive theater-based workshops in an academic environment and of the systems approach in diagnosing and solving organizational problems.",2019,,"Equality, Diversity and Inclusion: An International Journal",38,2,178-187,2185823675,https://doi.org/10.1108/EDI-09-2017-0187,,#451,Shea 2019,"",""
An evidence-based faculty recruitment workshop influences departmental hiring practice perceptions among university faculty,"Sekaquaptewa, Denise; Takahashi, Koji; Malley, Janet; Herzog, Keith; Bliss, Sara","PurposeMany university programs seek to promote faculty diversity by reducing biases in hiring processes. The purpose of this paper is to conduct two studies to test the individual- and department-level impact of a faculty recruitment workshop (FRW) on faculty attitudes toward evidence-based, equitable hiring practices.Design/methodology/approachStudy 1 included 1,188 faculty who had or had not attended an FRW. Respondents were surveyed about their attitudes and their intentions to use specific equitable search practices. The authors assessed the proportion of faculty in each department to test for the impact of department-level workshop attendance on individual faculty attitudes. Study 2 employed a similar design (with 468 faculty) and tested whether effects of workshop attendance are explained by changes in beliefs about social science research.FindingsFaculty had more favorable attitudes toward equitable search strategies if they had attended a workshop or if they were in a department where more of their colleagues had. Workshop attendance also increased intentions to act on two of three recommendations measured, and led to greater belief in evidence-based descriptions of gender biases. Some evidence suggested that these beliefs mediated the influence of the FRW on attitudes.Research limitations/implicationsBecause faculty were not randomly assigned to attend the workshop, no strong claims about causality are made.Practical implicationsThe present studies demonstrate that an evidence-based recruitment workshop can lead faculty to adopt more favorable attitudes toward strategies that promote gender diversity in hiring.Originality/valueThese studies provide evidence of the role of belief in social science research evidence in explaining the effectiveness of a program designed to increase faculty diversity.",2019,,"Equality, Diversity and Inclusion: An International Journal",38,2,188-210,2185823620,https://doi.org/10.1108/EDI-11-2018-0215,,#452,Sekaquaptewa 2019,"",""
"NSF ADVANCE and gender equity: Past, present and future of systemic institutional transformation strategies","DeAro, Jessie; Bird, Sharon; Shermaine Mitchell Ryan","PurposeSupporting the advancement of science, technology, engineering and mathematics (STEM) in ways that help to ensure the health, prosperity, welfare and security of the nation has been central to the mission of the US National Science Foundation (NSF) since 1950, the year Congress created the agency. Preparing a highly qualified and diverse STEM workforce plays a central role in supporting this mission. The paper aims to discuss these issues.Design/methodology/approachOver the past several decades, many positive steps have been taken throughout the US education system to help ensure a more diverse STEM workforce. Even so, women remain underrepresented among STEM faculty in higher education, especially at the upper ranks. Contributing to women’s underrepresentation are systemic obstacles to the recruitment, retention and promotion of women of different racial, ethnic, disability, sexual orientations and nationality statuses.FindingsThe NSF ADVANCE Program is designed to address these barriers. Success for ADVANCE is, therefore, best defined in terms of the changes made to the structures and climates of academic workplaces, rather than in numbers of women hired, retained or promoted in any one institution at a given point in time.Originality/valueThis introduction briefly examines the origins of ADVANCE, key transitions in the program over time, its reach nationally and internationally, and its future.",2019,,"Equality, Diversity and Inclusion: An International Journal",38,2,131-139,2185823581,https://doi.org/10.1108/EDI-09-2017-0188,,#453,DeAro 2019,"",""
Missing or seizing the opportunity? The effect of an opportunity hire on job offers to science faculty candidates,"Allen, Jill; Smith, Jessi L; Ransdell, Lynda B","PurposeAs universities grapple with broadening participation of women in science, many ADVANCE funded institutions hone in on transforming search committee practices to better consider dual-career partners and affirmative action hires (“opportunity hires”). To date, there is a lack of empirical research on the consequences and processes underlying such a focus. The purpose of this paper is to examine whether and how two ADVANCE-recommended hiring practices, dual-career hiring and affirmative action hiring, help or hinder women’s participation in academic science.Design/methodology/approachIn two experiments, the authors tested what happens to a science candidate’s evaluation and offer when that candidate reveals he or she has a dual-career partner (vs is a solo-candidate, Experiment 1) or if it is revealed that the candidate under review is the dual-hire partner or is a target of opportunity hire (vs primary candidate, Experiment 2). A random US national sample of academic scientists provided anonymous external recommendations to an ostensible faculty search committee.FindingsEvaluators supported the job offer to a primary candidate requiring a heterosexual partner accommodation. This good news, however, was offset by the results of Experiment 2, which showed that support for the partner or affirmative action candidate depended on the evaluator’s gender. Taken together, the research identifies important personal and contextual features that sometimes do – and sometimes do not – impact hiring perceptions of women in science.Originality/valueThe authors believe the effects of such an emphasis on opportunity hires within ADVANCE funded institutions may be considerable and inform changes to policies and practices that help bring about gender equality.",2019,,"Equality, Diversity and Inclusion: An International Journal",38,2,160-177,2185823569,https://doi.org/10.1108/EDI-09-2017-0201,,#454,Allen 2019,"",""
Recruiting people with HIV to an online self-management support randomised controlled trial: barriers and facilitators,"Klassen, Karen M; Millard, Tanya; Stout, Julia; McDonald, Karalyn; Dodson, Sarity; Osborne, Richard H; Battersby, Malcolm W; Fairley, Christopher K; Kidd, Michael R; McMahon, James; Baker, David; Elliott, Julian H","Background: Recruitment of people to randomised trials of online interventions presents particular challenges and opportunities. The aim of this study was to evaluate factors associated with the recruitment of people with HIV (PWHIV) and their doctors to the HealthMap trial, a cluster randomised trial of an online self-management program. Methods: Recruitment involved a three-step process. Study sites were recruited, followed by doctors caring for PWHIV at study sites and finally PWHIV. Data were collected from study sites, doctors and patient participants. Factors associated with site enrolment and patient participant recruitment were investigated using regression models. Results: Thirteen study sites, 63 doctor participants and 728 patient participants were recruited to the study. Doctors having a prior relationship with the study investigators (odds ratio (OR) 13.3; 95% confidence interval (CI) 3.0, 58.7; P = 0.001) was positively associated with becoming a HealthMap site. Most patient participants successfully recruited to HealthMap (80%) had heard about the study from their HIV doctor. Patient enrolment was associated with the number of people with HIV receiving care at the site (β coefficient 0.10; 95% CI 0.04, 0.16; P = 0.004), but not with employing a clinic or research nurse to help recruit patients (β coefficient 55.9; 95% CI –2.55, 114.25; P = 0.06). Conclusion: Despite substantial investment in online promotion, a previous relationship with doctors was important for doctor recruitment, and doctors themselves were the most important source of patient recruitment to the HealthMap trial. Clinic-based recruitment strategies remain a critical component of trial recruitment, despite expanding opportunities to engage with online communities.",2019,,Sexual Health (Online),16,4,340-347,2430956082,https://doi.org/10.1071/SH18130,,#455,Klassen 2019,"",""
Re-thinking Academic Staff Recruitment and Retention in South African Higher Education Institutions: Towards a Conceptual Framework,"Matsepe, David; Cross, Michael; Maluleke, Mugwena","This conceptual paper sought to develop a conceptual framework that brings together the concepts of subjectivity, agency and identity as key analytical tools to understand the construction of identities. The paper reviewed two sets of literature that frame differently the construction of identities. The first set of literature is on conceptualisation of identities, and the second set of literature is on theorisation of identities. The paper argues that identities are not static, rather forms of subjectivity of an individual that are subject to change overtime depending on the own sense of agency. In this paper, wider social context and workplace context are found to be pertinent in the identity formation. To this end, the paper pointed out that narratives of what it takes to be an academic are also pertinent since they illustrate how individuals become academics, how they navigate or maneuver through systems, and the challenges they face. The conceptual framework applied in this paper helps to make a link between key sets of concepts guiding this paper to understand processes, experiences, and practices of becoming an academic.",2019,,"Gender & Behaviour, suppl. Special Edition",17,1,12525-12535,2323351136,,,#457,Matsepe 2019,"",""
"Test of a South Asian Model of Childhood Experiences, Gender Role Attitudes, and Behaviors: The Case of Sri Lanka","Marikar, Faiz M M T","The social status of males and females is an important concept for cross-cultural research. In addressing this issue, a cultural insider can be recognized as a strength that allows the researcher to take part in the everyday lives of local people. In addressing the achievements of the Sri Lankan State's administrative sector, researchers have paid minimal attention to both gender equity and the influence of equality on hiring rates. This study mainly focuses on the impact of gender in personal development, which may be influenced by research participants decision-making processes. Data were collected from newly-recruited Sri Lankan administrative sector employees. A questionnaire was distributed among a total sample consisting of 36 males and females to test a South Asian model Childhood Experiences, Gender Role Attitudes, and Behaviors. Results indicated that men's involvement in taking care of children at the pre school stage is poor. Male dominance in family issues was noted, and in most situations it was observed even in daily routines. In summary, though male dominance is prominent in South Asia, it did not affect the gender-related attitudes and emotions in child development processes and decision-making.",2019,,Journal of International Women's Studies,20,2,120-128,2186193096,,,#458,Marikar 2019,"",""
Applicant gender and recruiter and organizational characteristics,"Landay, Karen; DeArmond, Sarah","PurposeThe purpose of this study is to understand how applicant gender may interact with recruiter and organizational characteristics to affect organization attraction. Interpreting characteristics of individuals (e.g., recruiters) and organizations requires some degree of interpersonal sensitivity. Evidence shows that women are generally more skilled in this area than men, but women’s skills are not stronger when evaluating characteristics that are male relevant (e.g., dominance, status).Design/methodology/approachThis study used an experimental between-subjects design in one sample of undergraduate students and one sample of working adults to explore the interaction of applicant gender with two known predictors of organization attraction: recruiter competence and hiring firm reputation.FindingsAs hypothesized, there was a significant interaction between recruiter competence and applicant gender on organization attraction in both samples. Contrary to the hypothesis, there was a significant interaction between hiring firm reputation and applicant gender in the sample of working adults, but not the sample of undergraduate students.Practical implicationsResults suggest that firms wishing to increase the number of women in their workforces should be particularly mindful of how they select and train recruiters as well as how positively their reputation is perceived by potential job applicants.Originality/valueThese results suggest that there may be gender differences in how applicants perceive and react to a variety of factors during the recruitment process that previous research has not considered.",2019,,Gender in Management,34,1,2-18,2184009209,https://doi.org/10.1108/GM-06-2017-0071,,#459,Landay 2019,"",""
A framework for developing employer’s disability confidence,"Lindsay, Sally; Leck, Joanne; Shen, Winny; Cagliostro, Elaine; Stinson, Jennifer","PurposeMany employers lack disability confidence regarding how to include people with disabilities in the workforce, which can lead to stigma and discrimination. The purpose of this paper is to explore the concept of disability confidence from two perspectives, employers who hire people with a disability and employees with a disability.Design/methodology/approachA qualitative thematic analysis was conducted using 35 semi-structured interviews (18 employers who hire people with disabilities; 17 employees with a disability).FindingsThemes included the following categories: disability discomfort (i.e. lack of experience, stigma and discrimination); reaching beyond comfort zone (i.e. disability awareness training, business case, shared lived experiences); broadened perspectives (i.e. challenging stigma and stereotypes, minimizing bias and focusing on abilities); and disability confidence (i.e. supportive and inclusive culture and leading and modeling social change). The results highlight that disability confidence among employers is critical for enhancing the social inclusion of people with disabilities.Originality/valueThe study addresses an important gap in the literature by developing a better understanding of the concept of disability from the perspectives of employers who hire people with disabilities and also employees with a disability.",2019,,"Equality, Diversity and Inclusion: An International Journal",38,1,40-55,2177147284,https://doi.org/10.1108/EDI-05-2018-0085,,#460,Lindsay 2019,"",""
School context: implications for teachers of color,"Madsen, Jean; Mabokela, Reitumetse Obakeng; Luevanos, Elisabeth A","PurposeBy 2026, students of color will make up 54 percent of the school-age population. Literature on recruiting and retaining teachers of color reveal that teachers of color are underrepresented in US schools (Castro et al., 2018). Cultural differences between teachers and students result in higher number of students of color being expelled or suspended, low graduation rates and lower numbers of students of color in advanced math, science and gifted courses. With an emphasis on retaining teachers of color the purpose of this paper is to examine how traditional school contexts play a role in teacher retention.Design/methodology/approachThis was a qualitative case study that examined white teachers’ perceptions about their interactions with African American teachers (Merriam, 1998). A case study was useful in describing the boundaries of the school and how this type of context allowed the researchers to explore intergroup differences between both groups of teachers (Hays and Singh, 2011). Nine white teachers from predominantly white schools in the USA were interviewed (Seidman, 1998). The data were analyzed using what Glaser and Strauss (1967) call a constant comparative method. This process compared the intergroup theory with teachers’ responses.FindingsFindings indicated that white teachers had little or no experience interacting with people who were racially and culturally different from them. Because of their curiosity about race, African American teachers were categorized as the “black expert.” White teachers asked them to speak with African American parents, give expertise on areas of discipline and chair multicultural events. Group boundaries developed rapidly as white teachers overwhelmed teachers of color with only their racial problems. African American teachers were forced into roles, which prevented them from contributing in other areas. Thus, African American teachers grew tired of only playing one aspect of their teaching.Research limitations/implicationsUpon entering their schools, teachers bring with them a broad array of experiences, knowledge, skills and abilities. This results in a form of assimilation where they become like-minded to their schools’ norms and values. As incoming teachers of color enter with different norms and culture, they mediate boundaries having both groups of teachers adjust to cultural differences (Madsen and Mabokela, 2013). Intergroup differences often occur due to changing demographics in schools. If teachers cannot work through these normative conflicts, it will be reflected in teacher turnover, absences, workplace disagreements and teachers of color leaving.Practical implicationsIf the focus is to recruit teachers of color, there needs to be an emphasis on preparing leaders on how to identify and address intergroup differences. As in Bell’s (2002) study and Achinstein’s (2002) research, when teachers have differences it will have influence how teachers will collaborate. Thus, teachers of color are prevented from sharing their philosophy about teaching students of color. These individuals also share the burden of being the only person who can advocate for students of color, but also serve as cultural translators for other students as well.Social implicationsFuture educators not only need to understand how to teach demographically diverse students, but it is important for them to understand how multicultural capital plays an inclusive role in getting all students to do academically well. The question becomes of how one teaches the importance of “humanistic” commitments for all children.Originality/valueBooysen (2014) believes that identity and workplace identity research only allows for integration of divergent perspectives. More study is needed to understand how do workers navigate their identity through the workplace. Workplace identity among group members results in power discrepancies and assimilation verses the preservation of micro cultural identity. Thus, both groups often have competing goals and there is a struggle for resources. Cox (1994) believes that these tensions cause group members to center on preserving of their own culture. Hence, groups are more aware of their need to protect their cultural identity which ultimately affects retention of workers.",2019,,"Equality, Diversity and Inclusion: An International Journal",38,1,56-70,2177147021,https://doi.org/10.1108/EDI-02-2018-0031,,#461,Madsen 2019,"",""
Female underrepresentation in project-based organizations exposes organizational isomorphism,"Baker, Marzena; French, Erica","PurposeThe purpose of this paper is to investigate the structural career barriers in project-based construction and property development organizations in Australia, and explore how these affect women and their project careers. It applies the insights of the institutional theory to explain how the process of normative isomorphism continues to reproduce female underrepresentation in those organizations.Design/methodology/approachBased on an exploratory interpretive approach, this study consisted of 16 in-depth interviews with female project managers from the Australian construction and property industry.FindingsThe research shows that organizational practices may contribute to the ongoing female underrepresentation in the Australian construction and property development industries. The structural career barriers unique to project organizations include work practice, presenteeism, reliance on career self-management and the “filtering of personnel” in recruitment and promotion practices.Research limitations/implicationsThe results support the institutional theory as an explanation for the factors that influence women’s’ perceptions of their project management careers. Addressing inequity between men and women is perceived as an organizational choice.Practical implicationsTo achieve a substantive change in the numbers of women in project management, organizational leaders in male dominated industries such as construction and property development are encouraged to think strategically about how to overcome the access and opportunity that affect women’s career progress.Originality/valueDrawing on the institutional theory, this study explores how the process of normative isomorphism may reproduce female underrepresentation and gender segregation in traditional project-based organizations.",2018,,"Equality, Diversity and Inclusion: An International Journal",37,8,799-812,2129469079,https://doi.org/10.1108/EDI-03-2017-0061,,#462,Baker 2018,"",""
Unequal Opportunities: Gender Inequities and Precarious Diversity in the 1970s US Television Industry,"Banks, Miranda J","This article examines the precarity of labor for women working in US broadcast television during the long 1970s, focusing on interventions by government agencies, trade unions, and individual writers and producers, with a particular focus on the Writers Guild of America (WGA) 1974 Women's Committee Report, the first major statistical survey to track the representation of women as creatives within American television. This article puts qualitative and quantitative data in direct conversation: where one captures the nuances of personal experience and the other highlights the extent of inequality, together they help fill gaps in understanding the long history of struggles for equity in media production.",2018,,Feminist Media Histories,4,4,109-129,2770707577,https://doi.org/10.1525/fmh.2018.4.4.109,,#463,Banks 2018,"",""
From Sex Objects to Sisters-In-Arms: Reducing Military Sexual Assault through Integrated Basic Training and Housing,"Lucero, Gabrielle","[...]the Article recognizes that integrated basic training and housing need to be part of a holistic process of integration that includes changes to gender-neutral physical standards, Selective Service, uniforms, and command climate.By recognizing that gender segregation reinforces the stereotype of women as inferior and places them at a lower status than their male counterparts, Equal Protection arguments reveal the importance of gender integration at all levels.Since this Article focuses on the way gender segregation increases sexual assault, it does not conduct a full Equal Protection analysis on the combat arms exclusion and segregated housing and basic training.33 Instead, this Article will briefly highlight the way in which the combat arms exclusion prevented full equality.Thomas, et al., supra note 10.(""Since trust built around physical toughness is central to vertical and horizontal cohesion in the military, segregated training and the different evaluation standards for men and women in the Marines have significantly shaped perceptions of women's physical abilities.When important training information disseminated, it would be told to the male floors because the platoons were housed together and it made the most logistical sense.Because the women were housed separately, we often struggled to get the same logistical information and to communicate with the rest of our platoon.",2018,,Duke Journal of Gender Law & Policy,26,1,1-21,2264114278,,,#464,Lucero 2018,"",""
Gendering expert work and ideal candidacy in Finnish and Estonian job advertisements,"Jännäri, Jatta; Poutanen, Seppo; Kovalainen, Anne","PurposeThis paper aims to analyse the ways the textual materials of job advertisements do the gendering for prospective expert positions and create a space for ambiquity/non-ambiquity in the gender labelling of this expertise. Expert positions are almost always openly announced and are important to organizations because they often lead to higher managerial positions. By gendering the prospective positions, the job advertisements bring forth repertoires strengthening the gendering of work and gendered expert employee positions.Design/methodology/approachThis study draws on qualitative textual and visual data of open job advertisements for expert positions. The materials of the study are gathered from open job advertisements in two countries, i.e. Finland and Estonia with rather similar labour market structures in relation to gender positions but differing as regards their gender equality.FindingsThe analyses show that the gendering of expert work takes place in the job advertisements by rendering subtly gendered articulations, yet allowing for interpretative repertoires appear. The analysis reveals some differences in the formulations of the advertisements for expert jobs in the two countries. It also shows that in general the requirements for an ideal expert candidate are coated with superlatives that are gendered in rather stereotypical ways, and that the ideal candidates for highly expert jobs are extremely flexible and follows the ideal of an adaptable and plastic employee, willing to work their utmost. This paper contributes to the “doing gender” literature by adding an analysis of the textual gendering of ideal candidates for positions of expertise.Research limitations/implicationsThe research materials do not expose all the issues pertinent to questions of the ideal gendered candidate. For instance, questions of ethnicity in relation to the definition of the ideal candidate cannot be studied with the data used for this study. Being an exploratory study, the results do not aim for generalizable results concerning job advertisements for expert positions.Originality/valueThis paper contributes to the “doing gender” and “gendering” literature by addressing the question of how and in what ways gender is defined and done for an expert positions prior the candidates are chosen to those jobs. It also offers new insights into the global construction of gendered expert jobs advertisements by addressing the topic with data from two countries. It further contributes to understanding the gendered shaping of expertise in the management literature.",2018,,Gender in Management,33,7,544-560,2126799438,https://doi.org/10.1108/GM-10-2017-0132,,#465,Jännäri 2018,"",""
Employee resource groups as learning communities,"Green, Wendy M","PurposeThe purpose of this paper is to explore the role of employee resource groups (ERGs) in a multi-national, for-profit corporation. The paper focuses on how ERGs facilitate learning.Design/methodology/approachA qualitative case study approach was used to examine six social identity based ERGs in one multi-national for-profit organization headquartered in the USA.FindingsThe study found that ERGs facilitate learning and development activities in order to support their membership. ERGs, operating as communities of practice, also engaged in informal learning opportunities that were designed to shift perspectives of non-members and executive-level leaders in the organization.Originality/valueThere is a growing body of literature on ERGs across organizations and higher education that examine how these groups engage in activism, advocacy, recruitment, retention and education. This study examines the processes by which these groups facilitate learning and development activities and the benefits perceived by the membership. The paper provides value to human resources professionals and others who are interested in how ERGs function as learning communities and outcomes the membership perceive as most important.",2018,,"Equality, Diversity and Inclusion: An International Journal",37,7,634-648,2096338419,https://doi.org/10.1108/EDI-11-2016-0085,,#466,Green 2018,"",""
When Job Ads Turn You Down: How Requirements in Job Ads May Stop Instead of Attract Highly Qualified Women,"Wille, Lien; Derous, Eva","Qualification-based targeted recruitment strategies aim to increase the number of qualified applicants from certain social groups, such as women. Typically, such strategies assume that individuals are more likely to apply for a job when they possess the requirements needed for that job. However, how job seekers react to requirements in job ads is not often considered and is explored in the present study. In two experimental studies with Belgian university students we investigated whether person requirements about which women have negative meta-stereotypes (like the trait of emotionality) and the way such requirements are formulated in job ads (i.e., using trait-like adjectives, “You are calm/not nervous,” or behavior-like verbs, “You remain calm in stressful situations”) affected women’s job attraction and decision to apply. A repeated measures ANOVA showed that job attraction was lower if women held negative meta-stereotypes about required personality traits in job ads (Study 1; 218 women; Mage = 23.44 years, range = 21–42; 97% ethnic majorities). Moreover, qualified women applied to a lesser extent if a negatively meta-stereotyped trait was worded in a trait-like way than when it was worded in a behavior-like way (Study 2; n = 183; Mage = 23.68 years, range = 21–44; 58% women; 97% ethnic majorities). A practical implication is that recruiters should be sensitive to how they formulate job ads if they wish to attract a highly qualified and gender-diverse applicant pool.",2018,,Sex Roles,79,7-8,464-475,1992792758,https://doi.org/10.1007/s11199-017-0877-1,,#467,Wille 2018,"",""
Institutional racism in the film industry: a multilevel perspective,"Hennekam Sophie; Jawad, Syed","PurposeWhile the notion of institutional racism typically focuses on racial discrimination in institutions such as governmental organisations, academic institutions and courts of law, there is a need to complement this organisational (meso) focus with the investigation of relevant factors at the societal (macro) and individual (micro) levels. The purpose of this paper is to examine the multilevel factors influencing institutional racism in the film industry.Design/methodology/approachDrawing on 16 in-depth interviews with individuals working in the film industry, this paper develops a conceptual perspective of multilevel racism.FindingsThe findings highlight how power structures, network-based recruitment practices, as well as formal and informal learning lead to and sustain racism in the film industry. However, agency on an individual level is observed as a way to break those patterns.Originality/valueThe findings highlight how individual agency pushes for more equality and diversity in the film industry, despite the barriers encountered on macro- and meso-levels. In addition, the important role of informal and formal learning through observation is stressed as a means to sustain the discriminatory practices in this industry.",2018,,"Equality, Diversity and Inclusion: An International Journal",37,6,551-565,2071565594,https://doi.org/10.1108/EDI-05-2017-0108,,#468,HennekamSophie 2018,"",""
"Five-Year Study on Hiring Trends in Gender, Women's, and Feminist Studies","Musial, Jennifer; Holmes, Christina","Since the wiki page was categorized Women's/Gender/Queer Studies, we also included sexuality studies jobs whether they were housed within GWFS departments/programs or in stand-alone departments and programs such as LGBT studies, queer studies, and sexuality studies (of which there are few).14 We excluded positions that wanted a gender and/or sexuality specialist in another department (for example, a political science department recruiting a feminist scholar).[...]in addition to knowing more about how search committees regard the GWFS PhD, we wonder to what degree GWFS searches are tasked with hiring marginalized scholars to increase the diversity profile of the institution.32 To the extent that this is the case, it not only puts pressure on GWFS to do the diversity work of the institution, thereby letting other programs off the hook for their continued hiring of faculty with identity-based privilege, but it also puts tremendous pressure on the faculty member who secures the position to take on undue burdens of committee and mentorship work.33 We wonder how this phenomenon marks some GWFS PhDs as more attractive to hiring committees or influences a hiring committee's decision to turn to non-GWFS PhD applicants to fill available positions.For those who wish to stay in academia, what are the dominant narratives about finding a tenure-track job in GWFS, how do they circulate, and why do they persist?Since our inquiry was prompted by a desire to test our theories - our stories - about the job market, it would be valuable to return to these stories in the future.[...]we see ourselves in conversation with the New Faculty Majority and the NWSA Contingent Faculty Interest Group (incidentally coestablished by Gwendolyn Beetham, who has a PhD in GWFS).35 Like these initiatives, our findings call into question the expansion of PhD programs meant to prepare graduates for jobs that do not exist.",2018,,Feminist Studies,44,2,"253-272,513-514,516",2256115219,,,#469,Musial 2018,"",""
"Critical Mass, Precarious Value?: Reflections on the Gender, Women's, and Feminist Studies PhD in Austere Times","Soderling, Stina; Thomsen, Carly; White, Melissa Autumn","[...]we present our data on the faculty compositions of GWFS PhD-granting programs and offer some theorizations on the relationship between hiring decisions and the training of PhD students in the field.[...]just 6 percent of faculty positions, or sixteen of 279 scholars, in GWFS doctoral programs are held by GWFS PhD holders.22 While it may not be surprising that the majority of faculty comprising doctoral programs hold disciplinary degrees, we argue below that the very small number of faculty holding a PhD in the interdisciplinary discipline of GWFS has implications for the field.Because of this, we were unable to discern which of the faculty members were dedicated to the Global Gender Studies PhD. 21.[...]a binary approach has significant limitations, of course; there might be a lack of consensus within an inter/discipline about how it sees itself, and furthermore, how a department understands and frames itself may also run counter to how their broader field tends to see itself.[...]perhaps most interestingly for our argument here, we learned that, at times, those within a field view it as a discipline while others with trainings outside of that discipline consider it an interdisciplinary field. 23.",2018,,Feminist Studies,44,2,"229-252,517-518",2256106569,,,#470,Soderling 2018,"",""
