Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
"Gender differences in organizational fairness, diversity and inclusion: the mediating role of psychological safety in affective commitment","Pinho, M; Colston, B","PurposeThe current study explores the role of social psychological factors on organizational commitment. It examined the relationships between organizational fairness, inclusion, diversity, sexism, psychological safety and affective commitment.Design/methodology/approachThe study adopted a cross-sectional survey method where data were collected from staff across six higher education institutions in the United Kingdom. A total of 416 responses were collected and the data were analyzed by employing independent sample t-tests to explore gender differences regarding organizational diversity, inclusion, fairness, sexism, psychological safety and affective commitment. The mediating role of psychological safety in the effects of organizational diversity, fairness, inclusion and sexism on staff's commitment to the organization was evaluated through a series of simple mediation models. Finally, the mediated effect of organizational social psychological factors on affective commitment through psychological safety, moderated by gender was tested.FindingsAs hypothesized, men had higher perceptions of organizational inclusion and diversity and viewed their organization as less sexist. Psychological safety mediated the positive effects of organizational diversity, fairness, inclusion and sexism on staff's affective commitment to the organization. Organizational diversity and sexism played a bigger part in how women evaluate their organizational environment as safe to take risks and be themselves and consequently on how they commit to the organization. On the other hand, organizational fairness and inclusion seem more closely tied to men's evaluation of their organization as safe to be themselves and consequently stronger commitment.Originality/valueThe findings shed light on the underlying mechanisms that shape affective commitment, that can lead to more inclusive work environments and contribute to systemic change in the Higher Education context.",2024,,EQUALITY DIVERSITY AND INCLUSION,,,,WOS:001314970400001,10.1108/EDI-08-2023-0284,,#188,Pinho 2024,"",""
Promoting Inclusive Environments: In-group Organizational Endorsement as a Tool to Increase Feelings of Identity-Safety among Black Women,"Burrows, D; Pietri, ES; Johnson, IR; Ashburn-Nardo, L","Black women face unique and harmful biases because of their intersecting and multiple marginalized identities, which are different from those experienced by Black men and White women (Crenshaw in s. Cal. l. Rev., 65, 1467., 1991). As organizations work to create more inclusive environments for minoritized employees, it is important to test effective messaging and identity-safe cues (i.e., cues that enhance feelings of identity acceptance) for Black women. In the current research, we investigate a new identity-safe cue - in-group organizational endorsement. This technique involves two components: (a) learning about the successful experiences of a former Black female employee and (b) a persuasive message asserting that out-group employees can be supportive role models and mentors within the organization. In a pilot experiment (N = 182) and Study 1 (N = 236), Black female participants were more likely to believe role models and mentors can have different identities, to anticipate more identity-safety, and to have higher attraction to an organization that was endorsed by a former Black female employee compared to a White woman employee. Study 2 (N = 214) further demonstrated that in-group organizational endorsement was effective among Black female students early in their college career. Relative to a control group, Black female students in their 1(st) - 3(rd) year who received the in-group endorsement intervention indicated higher identity-safety at their university and were more likely to pursue professional interactions with out-group members. For institutions that are actively working to promote inclusivity and pro-diversity norms among their employees, in-group organizational endorsement is one effective identity-safety signal for communicating such environments.",2022,,SEX ROLES,86,1-2,67-88,WOS:000719294400001,10.1007/s11199-021-01253-2,,#189,Burrows 2022,"",""
Industrial engineering practice: Process approach for equity and inclusion culture,"Ruiz-Cantisani, MI; Rincon-Flores, EG; Rodriguez, GC; Lopez-Ruiz, DI","In recent years, diversity, inclusion, and gender equity have gained relevance in society, and universities as educators have integrated it as an initiative to develop in their culture. As part of strengthening this culture a private university with 26 campuses in Mexico develops initiatives that support this culture. This study shares the common roadmap and the lessons learned from the use of the process approach (fundamental approach of industrial engineering area) in two of these programs: the first one is an institutional initiative linked to the recognition of human dignity, which impacts all its campuses, and the second is a program that emerges from women engineering students to mentor vulnerable public high school women, which inspires their growth as women and presents STEM careers as an opportunity for their professional growth. The comparison of both processes and the learning is done in its stages: (1) design of the plan, (2) definition of the stakeholders, (3) instruments used, (4) design of the operation model, (5) documentation and (6) validation. The findings are related to the reasons for the need to generate operation models for the programs: quality and warmth solid initiatives offered on different campuses, continuous improvement process and to create and strengthen an impact on the culture of equity, inclusion and diversity. Students and professors of the industrial engineering career are key players in the success of the design as well as stakeholder involvement. Also, the development of instruments (interviews, focus groups, or participatory meetings), and the feedback from the main users, should be present throughout the whole process. Different methods and tools of the process approach were used and helped to generate operating models that are currently in use, helping to fulfill the purpose of each program or initiative, to create and strengthen an equitable, diversity and inclusive culture.",2022,,PROCEEDINGS OF THE 2022 IEEE GLOBAL ENGINEERING EDUCATION CONFERENCE (EDUCON 2022),,,811-814,WOS:000836390500119,10.1109/EDUCON52537.2022.9766765,,#190,Ruiz-Cantisani 2022,"",""
WE SEE IT DIFFERENTLY: DIFFERENTIAL PERCEPTIONS OF WORKPLACE DIVERSITY CLIMATES FOR WOMEN IN STEM,"Miner, KN; Burkhart, AS; Dray, KK","This study examined the extent to which female faculty in STEM hold negative departmental diversity climate perceptions, discrepant diversity climate perceptions (i.e., individual diversity climate perceptions that diverge from others in one's work environment), and the relationship between discrepant perceptions and turnover intentions. Using faultline theory (Lau and Murnighan, 1998) as a foundation, we hypothesized that women in STEM have more negative perceptions of their departmental diversity climate, have more negatively discrepant perceptions of their departmental diversity climate, and that this greater perceptual discrepancy relates to higher turnover intentions compared to men in STEM fields and compared to women and men in non-STEM fields. We tested our hypotheses in a sample of 737 (62% male, 86% White) faculty who completed an online faculty climate survey. The hypotheses were fully supported. Results point to not only the occurrence of negative diversity climate perceptions but the discrepancy of these perceptions to others in the same work environment. They also suggest the importance of raising dominant group members' awareness of problematic diversity climates so that their perceptions align more closely with those in minoritized positions.",2022,,JOURNAL OF WOMEN AND MINORITIES IN SCIENCE AND ENGINEERING,28,5,49-67,WOS:001103570200001,,,#191,Miner 2022,"",""
Climate Change? Designing and Implementing Climate Surveys to Promote Inclusivity in Political Science Departments,"Turco, L; Tosun, L; Watson, S","Questions of racial, gendered, and class-based inequality in political science are more salient than ever. This article contends that climate surveys can be a useful tool for developing effective equity and inclusion strategies within academic departments. We offer advice on political, procedural, and messaging issues to consider when undertaking a departmental climate survey.",2023,,PS-POLITICAL SCIENCE & POLITICS,56,1,69-74,WOS:000852055900001,10.1017/S1049096522001044,,#192,Turco 2023,"",""
"Board gender diversity, national culture, and water disclosure of multinational corporations","Peng, XH; Lan, YC; Li, JD; Fan, HL","Academic attention on corporate water disclosure and the role of board gender diversity (BGD) in corporate environmental responsibility has increased dramatically. However, the study of the relationship between BGD and corporate water disclosure is lagging, particularly in the influence of national culture on the relation. Therefore, this study investigates the water disclosure of 150 MNCs from China, Japan, the U.K. and the U.S. using content analysis, theoretically discusses and empirically tests the relationship between BGD and MNCs' water disclosure, and the moderating effects of national culture. The results indicate that (1) BGD positively impacts MNCs' water disclosure, and (2) the cultural constructs of masculinity and uncertainty avoidance negatively moderate this relationship. These results reveal that female board members' moral characteristics caused by gender differences are the key to promoting the board's abilities of stakeholders' water issue detection. This advantage of female board members could be enhanced or weakened in different national cultures. Our study closes a research gap, strengthens our understanding of the role of BGD in promoting the board's water-related strategic decision-making, and extends the application of the national cultural dimension in interdisciplinary research in management and social science fields.",2023,,APPLIED ECONOMICS,55,14,1581-1602,WOS:000827003300001,10.1080/00036846.2022.2098240,,#193,Peng 2023,"",""
Importance of accounting for student identities and intersectionality for creating equitable and inclusive physics learning environments,"Santana, LM; Singh, C","This research focuses on the experiences of seven undergraduate women who were majoring in physics in a medium-size physics department at a small liberal arts college. In the semistructured, empathetic interviews we conducted, the women discussed how they decided to major in physics, their interactions with their peers and instructors, and who supported them during their physics trajectory. We used Standpoint Theory and focused on the experiences of undergraduate women to get a holistic perspective of how they became interested in physics, how they have been supported in their physics journey, as well as identify any challenges that they faced in their undergraduate physics program due to their identity. Using the Domains of Power framework, we analyzed how those in the position of power, e.g., instructors, can play important roles in establishing and maintaining safe, equitable, and inclusive environments for students, which is especially important for historically marginalized students such as women and ethnic and racial minority students in physics.",2024,,PHYSICAL REVIEW PHYSICS EDUCATION RESEARCH,20,2,,WOS:001356278800002,10.1103/PhysRevPhysEducRes.20.020142,,#194,Santana 2024,"",""
Perceptions of supervisor support: Resolving paradoxical patterns across gender and race,"Paustian-Underdahl, SC; King, EB; Rogelberg, SG; Kulich, C; Gentry, WA","This work reconciles previous discrepancies regarding when and how the demographic composition of supervisor-subordinate dyads relates to perceived supervisor support. We draw from social identity theory to argue that building relationships with higher-status group members, while distancing oneself from the lower-status group, is a contextually induced way female and racial minority employees may cope with identity threat in the workplace. Our results supported the hypotheses, indicating that this self-distancing effect via reduced perceived supervisor support only emerges in settings where gender or racial identities may be considered threatened (in organizations with climates of higher perceived gender inequity, Study 1; or climates of higher perceived diversity inequity, Study 2). Such results are particularly important and timely given the recent ample attention in popular media and academic outlets regarding the 'queen bee' effect, the 'crabs in the barrel' mentality, and diversity-valuing behaviour of leaders. The current research suggests that such behaviours are not generalizable to all female or minority employees; rather, this effect seems to be context-driven.",2017,,JOURNAL OF OCCUPATIONAL AND ORGANIZATIONAL PSYCHOLOGY,90,3,436-457,WOS:000409274900007,10.1111/joop.12179,,#196,Paustian-Underdahl 2017,"",""
"Faculty Equity, Diversity, Culture and Climate Change in Academic Medicine: A Longitudinal Study","Wingard, D; Trejo, J; Gudea, M; Goodman, S; Reznik, V","There is a national call for academic medicine to use evidence-based initiatives to improve its culture and climate. The authors report data-driven policy and programmatic interventions that were associated with increased faculty diversity, equity, respectful behavior and improved faculty climate, at UC San Diego Health Sciences.Methods: Based on demographic and survey data. interventions were designed to improve the climate between 2005 and 2015. Interventions included routine measuring and dissemination of demographic data, changes and dissemination of policy and procedures, and new and improved faculty development programming. Impact was measured using demographic data over time, salary equity studies, and school-wide climate surveys in 2005, 2011, and 2015. Specific outcomes included measures of diversity. salary equity. behavior. and climate.Results: Over the ten-year period, the proportion of women increased from 16% to 23%of tenure/tenure-track faculty and 31%-40% of all faculty. Underrepresented minority faculty increased from less than 1%-7% of tenure/tenure-track faculty and from 5%to 8%of all faculty. While women continued to be paid less than men, the adjusted difference dropped from 23% to 12%. Reports of inappropriate behavior by faculty decreased significantly, while satisfaction and knowledge about institutional mentoring and resources improved.Conclusion: Multiple interventions including new faculty development programs, changes in policy, and measuring demographics/climate supported diverse faculty recruitment, enhanced a culture of respect and improved faculty morale. Cultural changes in policy. periodic faculty data collection with dissemination, and increased faculty development, improve the climate in academic medicine.",2019,,JOURNAL OF THE NATIONAL MEDICAL ASSOCIATION,111,1,46-53,WOS:000458371100008,10.1016/j.jnma.2018.05.004,,#197,Wingard 2019,"",""
Ethics teaching in a medical education environment: preferences for diversity of learning and assessment methods,"AlMahmoud, T; Hashim, MJ; Elzubeir, MA; Branicki, F","Background: Ethics and professionalism are an integral part of medical school curricula; however, medical students' views on these topics have not been assessed in many countries.Objective: The study aimed to examine medical students' perceptions toward ethics and professionalism teaching, and its learning and assessment methods.Design: A self-administered questionnaire eliciting views on professionalism and ethics education was distributed to a total of 128 final-year medical students.Results: A total of 108 students completed the survey, with an 84% response rate. Medical students reported frequently encountering ethical conflicts during training but stated only a moderate level of ethics training at medical school (mean = 5.14 +/- 1.8). They noted that their education had helped somewhat to deal with ethical conflicts (mean = 5.39 +/- 2.0). Students strongly affirmed the importance of ethics education (mean = 7.63 +/- 1.03) and endorsed the value of positive role models (mean = 7.45 +/- 1.5) as the preferred learning method. The cohort voiced interest in direct faculty supervision as an approach to assessment of knowledge and skills (mean = 7.62 +/- 1.26). Female students perceived greater need for more ethics education compared to males (p = < 0.05). Students who claimed that they had experienced some unprofessional treatment had a more limited view of the importance of ethics as a subject (P = 0.001).Conclusion: Medical students viewed ethics education positively and preferred clinically attuned methods for learning.",2017,,MEDICAL EDUCATION ONLINE,22,,,WOS:000402363800001,10.1080/10872981.2017.1328257,,#198,AlMahmoud 2017,"",""
Antecedents and Consequences of Perceived Inclusion in Academia,"Innstrand, ST; Grodal, K","A diversified workforce is a current trend in organizations today. The present paper illuminates the antecedents, consequences, and potential gender differences of a rather new concept salient to contemporary work life, namely, perceived inclusion. The hypothesized relationships were tested in a sample of academics and faculty staff at different higher education institutions in Norway (n = 12,170). Structural equation modeling analyses supported hypotheses that empowering leadership and social support from the leader (but not the fairness) are positively related to perceived inclusion. Further, perceived inclusion is positively related to organizational commitment, work engagement, and work-home facilitation and negatively related to work-home conflict. By utilizing multigroup analyses, we found support for the hypothesis that compared to women, men perceive their organization as more inclusive. However, in contrast to what was hypothesized, the proposed relationships in the model were stronger for men than women, suggesting that not only do men perceive their work environment as more inclusive, but their perception of inclusion is also more strongly related to beneficial outcomes for the organization. These results provide insight into the antecedents of and strategies for fostering an inclusive work environment, as a response to leveraging and integrating diversity in everyday work life.",2022,,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,19,1,,WOS:000752227900001,10.3390/ijerph19010431,,#200,Innstrand 2022,"",""
Inclusive Higher Education and the Built Environment. A Research and Teaching Agenda for Gender Mainstreaming in Architecture Studies,"Parra-Martínez, J; Gutiérrez-Mozo, ME; Gilsanz-Díaz, A","As one of the Sustainable Development Goals of the United Nations' 2030 Agenda, gender equality is a necessary foundation for a peaceful and sustainable world. The integration of the frameworks of analysis and action provided by gender perspective into the design, development and assessment of any program related to university education, research and management is essential to the fulfillment of both quality higher education and an effective transfer of knowledge and values to society. Starting from a standpoint of commitment to this progressive outlook, this essay focuses on the specific case of the University of Alicante, Spain, and on its Architecture studies. It seeks to underline the achievements of this institution in the fostering of a critical spirit and the empathy of its students by way of the implementation of gender perspective as a tool for the conception of complex, diverse and integrating projects, aligned to the objective of mutual care between people and the environment. This is crucial for the co-education of future generations of architects, who will play a central role in the definition of new practices and policies related to space and materials, which favor a more sustainable, inclusive and caring scenario for both humans and non-humans.",2021,,SUSTAINABILITY,13,5,,WOS:000628591400001,10.3390/su13052565,,#201,Parra-Martínez 2021,"",""
Diversity dynamics: The experience of male Robert Wood Johnson Foundation nurse faculty scholars,"Brody, AA; Farley, JE; Gillespie, GL; Hickman, R; Hodges, EA; Lyder, C; Palazzo, SJ; Ruppar, T; Schiavenato, M; Pesut, DJ","Background: Managing diversity dynamics in academic or clinical settings for men in nursing has unique challenges resulting from their minority status within the profession.Purpose: The purpose of this study was to share challenges and lessons learned identified by male scholars in the Robert Wood Johnson Foundation Nurse Faculty Scholars program and suggest strategies for creating positive organizations promoting inclusive excellence.Methods: Multiple strategies including informal mentored discussions and peer-to-peer dialogue throughout the program, formal online surveys of scholars and National Advisory Committee members, and review of scholar progress reports were analyzed as part of the comprehensive evaluation plan of the program.Discussion: Diversity dynamic issues include concerns with negative stereotyping, microaggression, gender intelligence, and differences in communication and leadership styles.Conclusion: Male nurse faculty scholars report experiencing both opportunities and challenges residing in a predominately female profession. This article attempts to raise awareness and suggest strategies to manage diversity dynamics in service of promoting the development of a culture of health that values diversity and inclusive excellence for both men and women in academic, research, and practice contexts.",2017,,NURSING OUTLOOK,65,3,278-288,WOS:000403531000007,10.1016/j.outlook.2017.02.004,,#203,Brody 2017,"",""
Promoting Game Jams and Hackathons as more Women-inclusive Environments for Informal Learning,"IEEE; Paganini, L; Ferraz, C; Gama, K; Alves, C","Hackathons and game jams are informal venues to engage STEAM (Science, Technology, Engineering, Arts, and Math) students in practical learning and nurturing interdisciplinary competencies (e.g., programming, design, communication). They also offer rich opportunities for networking and boosting the employability of participants. However, due to the not very inclusive culture created around them, these events may become hostile places for women. The low participation of women in hackathons and game jams may result in a loss of opportunity for them to improve their skills or to find jobs. Little is known about the motivations and perceptions of women participating in hackathons and game jams. We aimed at understanding (1) what are the typical gender-related problems women face in hackathons and game jams and how the perspective of men differ in regards to that problem; (2) how women perceive their motivations and their experience when participating in such events; and (3) what deters some women from participating. In this paper, we surveyed 211 participants of 8 events of this nature targeting higher education students with multidisciplinary backgrounds: 2 game jams (one of them women-focused) and 6 hackathons (one of them women-focused). Additionally, we applied a survey to hear the voice of 47 women who never attended these events to understand their lack of motivation. Through qualitative and quantitative data analysis, we compared the perspectives of men and women who participated in the studied hackathons and game jams. The qualitative data allowed us to investigate different experiences of women who reported discomfort in these events. As contributions of this paper, based on the collected data, we report different perspectives that men and women have about gender issues in these events and highlight the typical sexist behavior (bropriating, mansplaining, etc) of men participating in hackathons and game jams. Results showed that learning is the main motivation for both men and women to join these events. We also map the common reasons for women not being motivated to participate in these types of gatherings. Finally, we propose recommendations so that hackathons and game jams can increase gender equality. Our experience suggests these events, if well planned and executed, may become drivers to change attitudes and stereotypes regarding women in computing. By lowering those barriers, women can be more engaged and stimulated so they can also take advantage of more opportunities for STEAM learning in such informal settings.",2021,,2021 IEEE FRONTIERS IN EDUCATION CONFERENCE (FIE 2021),,,,WOS:000821947700190,10.1109/FIE49875.2021.9637301,,#205,IEEE 2021,"",""
Creating Inclusive Department Climates in STEM Fields: Multiple Faculty Perspectives on the Same Departments,"Misra, J; Mickey, EL; Kanelee, ES; Smith-Doerr, L","Climate studies that measure equity and inclusion among faculty reveal widespread gender and race disparities in higher education. The chilly departmental climate that women and faculty of color experience is typically measured through university-wide surveys. Although inclusion plays out at the department level, research rarely focuses on departments. Drawing from 57 interviews with faculty in 14 science, technology, engineering and math (STEM) departments, we compare experiences with inclusion among faculty in the same departments and rank who differ by race and gender. Women of color perceive their departments as least inclusive, followed by White women, White men, and men of color (largely foreign born). Yet the organizational context of departments strongly shapes faculty perspectives on climate. Analyzing multiple perspectives on the same departments reveals inclusive, improving, and marginalizing departments, as explained by perceptions of representation, collegiality, and democratic leadership. Faculty across race and gender largely agree when they are in inclusive or marginalizing departments. In improving departments, there is greater disagreement. By focusing on faculty who share the same department and rank, but differ by race and gender, we identify key approaches leaders can take to create more inclusive departments. Our focus on the department level helps develop new insights about how inclusion operates in university settings.",2024,,JOURNAL OF DIVERSITY IN HIGHER EDUCATION,17,2,176-189,WOS:000769659800001,10.1037/dhe0000402,,#206,Misra 2024,"",""
Shattering Silence: Autistic Women Redefining Coaching and Inclusion in the Workplace,"Watts, CL","This article investigates the workplace challenges of autistic women and the effectiveness of coaching in addressing their needs. It underscores systemic biases and a lack of understanding within coaching practices that impede professional growth and well-being. Through qualitative interviews with autistic women in the UK, the article reveals the necessity for coaches to grasp autism's nuances and for workplaces to adopt autism-inclusive cultures. It calls for a paradigm shift towards neuro-affirmative coaching and organisational cultures that value autistic women's distinct contributions, and aims to contribute to the literature gap on coaching practices for autistic women with actionable insights.",2024,,INTERNATIONAL JOURNAL OF EVIDENCE BASED COACHING & MENTORING,,,46-56,WOS:001250827800004,10.24384/ea33-fk24,,#207,Watts 2024,"",""
Addressing workplace diversity to improve employee performance: implications for SOEs in Namibia,"Tjimuku, M; Atiku, SO","This study examines the effects of workplace diversity dimensions on employee performance in selected State-Owned Enterprises (SOEs) in Namibia. The research aims to provide insights into the influence of specific workplace diversity dimensions such as age, educational background, ethnicity, gender, and religion on employee performance in the context of SOEs in Namibia. A quantitative approach was adopted following a cross-sectional survey research design for data collection. Data was collected from 350 employees across various levels in the participating SOEs using a structured questionnaire. The data was analyzed using structural equation modelling with the aid of SmartPLS 4 for path analysis showcasing the effects of specific workplace diversity dimensions on employee performance in the participating SOEs. The findings indicate that age diversity and educational background diversity significantly influence employee performance in the participating SOEs. However, workplace dimensions such as gender, ethnicity, and religion exhibit no significant effect on employee performance. The study highlights the importance of generational diversity and recognizing the value of educational qualifications in enhancing employee performance in SOEs. It also emphasizes the need to discourage discriminatory practices based on gender, ethnicity, and religion in SOEs. The findings suggest the importance of implementing inclusive HR policies and practices that attract and retain a diverse talent pool, while promoting intercultural sensitivity and effective communication among employees in SOEs.",2024,,COGENT BUSINESS & MANAGEMENT,11,1,,WOS:001163995900001,10.1080/23311975.2024.2315643,,#208,Tjimuku 2024,"",""
Gender diverse college students' perceptions of climate and discriminatory experiences,"Thompson, AE; Shortreed, RL; Moore, EA; Carey-Butler, SR","The current study examined gender diverse students' (students who identify as a gender other than cisgender) perceptions of campus climate, experiences with discriminatory behaviors, and the extent to which discriminatory experiences were reported at one Midwestern university in the U.S. Data were obtained from a campus climate survey involving 1848 students (70% cisgender women, 28% cisgender men, and 2% gender diverse). Although the results revealed that gender diverse students reported significantly less favorable perceptions of climate and more experience with discriminatory behaviors than did cisgender students, gender diverse students were less likely to officially report these experiences. These results have implications for university personnel developing programs promoting inclusivity and administrators looking to improve discrimination/harassment reporting procedures.",2021,,JOURNAL OF LGBT YOUTH,18,2,155-187,WOS:000500294000001,10.1080/19361653.2019.1694460,,#209,Thompson 2021,"",""
THE SOCIAL IS PROFESSIONAL: THE EFFECTS OF TEAM CLIMATE ON PROFESSIONAL OUTCOMES FOR LGBTQ PERSONS IN ENVIRONMENTAL SCIENCE,"Cech, EA; Montgomery, G; Settles, IH; Elliott, K; Cheruvelil, K; Brassel, ST","Following decades of research on gender and racial/ethnic inequality in science, technology, engineering, and math (STEM), a new line of scholarship has emerged that centers the experiences of lesbian, gay, bisexual, transgender, and queer (LGBTQ) persons in STEM. This research has tended to focus on experiences of social marginalization within STEM contexts such as exclusion and harassment, but LGBTQ persons may also face a myriad of career-related disadvantages that are likely tight-ly entwined with social marginalization. In this article we ask, do negative social dynamics in LGBTQ professionals' work environments foster professional disadvantages by LGBTQ status? Drawing on survey data from an insightful case of environmental scientists working in academic teams, we find that LGBTQ scientists were less likely to experience professional respect, had more frequent encounters with negative authorship practices, and were less likely to experience positive career mentoring than their peers. LGBTQ scientists were less likely than cisgender-heterosexual scientists to experience positive interpersonal climates in their teams (in the form of procedural justice and inclusivity) and we find that these more negative team climate experiences significantly mediated (i.e., helped account for) LGBTQ status differences along two of the three professional outcomes (professional respect and authorship experiences). These findings underscore the importance of accounting for how negative social environments for LGBTQ STEM professionals can translate into negative professional outcomes. We end by discussing the implications of these results for LGBTQ inequality research and for advancing more equitable team contexts in STEM.",2021,,JOURNAL OF WOMEN AND MINORITIES IN SCIENCE AND ENGINEERING,27,5,25-48,WOS:001106396800001,,,#210,Cech 2021,"",""
Rank Equity Index: Measuring Parity in the Advancement of Underrepresented Populations in Academic Medicine,"Fassiotto, M; Flores, B; Victor, R; Altamirano, J; Garcia, LC; Kotadia, S; Maldonado, Y","As educators, researchers, clinicians, and administrators, faculty serve pivotal roles in academic medical centers (AMCs). Thus, the quality of faculty members' experiences is inseparable from an AMC's success. In seeking new methods to assess equity in advancement in academic medicine, the authors developed the Rank Equity Index (REI)-adapted from the Executive Parity Index, a scale previously implemented within the business sector-to examine national data on gender and racial/ethnic equity across faculty ranks. The REI was employed on self-reported demographic data, collected by the Association of American Medical Colleges, from U.S. medical school faculty in 2017, to make pairwise rank comparisons of the professoriate by demographic characteristics and department. Overall results indicated that women did not attain parity at any pairwise rank comparison, while men were above parity at all ranks. Similar results were observed across all departments surveyed: women in the basic sciences had REIs closest to parity, women in pediatrics had the highest representation but had REIs that were further from parity than REIs in the basic sciences, and women in surgery demonstrated the lowest REIs. Nationally, REIs were below 1.00 for all racial/ethnic group rank comparisons except for White and, in one case, multiple-race non-Hispanic/Latinx. Across all analyzed departments, Black/African American, Asian, Hispanic/Latinx, and multiple-race Hispanic/Latinx faculty had REIs below parity at all ranks except in 2 cases. In a comparison of 2017 and 2007 data, REIs across both race/ethnicity and gender were lower in 2007 for nearly all groups. REI analyses can highlight inequities in faculty rank that may be masked when using aggregate faculty proportions, which do not account for rank. The REI provides AMCs with a new tool to better analyze institutional data to inform efforts to increase parity across all faculty ranks.",2020,,ACADEMIC MEDICINE,95,12,1844-1852,WOS:000592283100028,10.1097/ACM.0000000000003720,,#211,Fassiotto 2020,"",""
PEER-ASSISTED LEARNING AS FIRST-YEAR STUDENT ENGAGEMENT AND RETENTION INTERVENTION: THE IMPACT ON ORGANIZATIONAL COMMITMENT AND ACADEMIC PERFORMANCE,"Byl, E; Struyven, K; Jacquet, W; Abelshausen, B; Meurs, P; Vanwing, T; Engels, N; Lombaerts, K","Decades of research in higher education demonstrate a strong linkage of student integration to academic achievement and student commitment: two essential impact variables on the decision of leaving the university. Creating and sustaining networks through efforts such as peer mentoring programs; social support group intervention programs, or group interventions for students who may present with particular challenges, such as transition to encourage peer support is being recognised as equally important as academic support structures in educational institutions. Although studies shows PAL effectiveness for students' academic commitment and learning achievement research that examines the impact of a PAL in which it is applied to both socio-psychological and academic content, aligned with students' first-year university context and needs is missing. To this end, the present study builds upon an innovative holistic Integrated PAL program (iPAL) that includes several PAL approaches (peer mentoring, peer coaching, peer tutoring), as well as pre-induction social networking community building and orienting activities. iPAL was designed by using appreciative inquiry and with the intention to bridge the gap between academic and social integration, and equip students with the informal support, feedback and involvement needed to face the remaining university years with success. We examined the statistical relation between iPAL and (i) academic performance (AP), and cognitive (CC), emotional (EC), and behavioral commitment (BC). Data analysis was based on self-conducted survey assignments of 291 full-time first-year students enrolled in the faculty of Psychology and Educational Science at an Urban Flemish University in the capital of Belgium, Brussels. The Commitment Attitude Scale (3CAS) was used to assess the degree of commitment to the study and both GPA and weighted GPA was used to assess grade performance. Furthermore, by disaggregating our data on the basis of gender and age differences, this study wants to contribute to the empirical work of researchers that focuses on potential differences among subgroups of the first-year student population. Comparing the differences of iPAL participation for both age and gender subgroups, results clearly show that iPAL is most efficient for the younger and female subgroup in enhancing academic performance and cognitive, emotional and behavioral commitment. Furthermore, with regards to student organizational commitment, also interesting findings appeared: male participants significantly have a higher level of cognitive commitment and emotional commitment, while female participants significantly have higher levels of emotional commitment and behavioral commitment. In the light of institutional governments with limited budgets, this cost-effective PAL program design and planning address social sustainability most effectively and contribute to the creation of social equality and inclusion in university environments.",2016,,"ICERI2016: 9TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION",,,4318-4325,WOS:000417330204058,,,#213,Byl 2016,"",""
Inclusive Teaching.,Dewsbury B; Brame CJ,"Over the past two decades, science, technology, engineering, and mathematics (STEM) faculty have been striving to make their teaching practices more inclusive and welcoming to the variety of students who enter college. However, many STEM faculty, even those at teaching-focused institutions, have been educated in a traditional environment that emphasizes research and may not include classroom teaching. This can produce a deficit in training that leaves many STEM faculty feeling uncertain about inclusive teaching practices and their essential undergirding principles. This essay describes an online, evidence-based teaching guide ( https://lse.ascb.org/evidence-based-teaching-guides/inclusive-teaching ) intended to help fill this gap, serving as a resource for science faculty as they work to become more inclusive, particular with regard to differences in race, ethnicity, and gender. The guide describes the importance of developing self-awareness and empathy for students as a precursor to considering classroom practices. It also explores the role of classroom climate before turning to pedagogical choices that can support students' sense of belonging, competence, and interest in the course. Finally, the guide suggests that true inclusivity is a community effort and that instructors should leverage local and national networks to maximize student learning and inclusion. Each of these essential points is supported by summaries of and links to articles that can inform these choices. The guide also includes an instructor checklist that offers a concise summary of key points with actionable steps that can guide instructors as they work toward a more inclusive practice. We hope that the guide will provide value for both faculty who are just beginning to consider how to change their teaching practices and faculty seeking to enrich their current efforts.",2019,Jun,CBE Life Sci Educ,18,2,fe2,,10.1187/cbe.19-01-0021,31025917,#214,Dewsbury 2019,"",""
Unconscious gender bias: A look at speaker introductions at the American Academy of Dermatology.,Paradiso MM; Rismiller KP; Kaffenberger JA,,2021,Dec,J Am Acad Dermatol,85,6,1652-1653,,10.1016/j.jaad.2020.12.066,33428976,#215,Paradiso 2021,"",""
Creating a Culture of Micro-Affirmations to Overcome Gender-Based Micro-Inequities in Academic Medicine.,Molina RL; Ricciotti H; Chie L; Luckett R; Wylie BJ; Woolcock E; Scott J,,2019,Jul,Am J Med,132,7,785-787,,10.1016/j.amjmed.2019.01.028,30716299,#216,Molina 2019,"",""
