Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
Early-Career Compensation Trends Among Family Physicians,Sanders K.; ; Phillips J.; Fleischer S.; Peterson L.E.,"Purpose: Family medicine incomes are often cited as a key reason for shortages of family physicians. The purpose of this study was to identify family physician income trends and to test how income varies among early-career family physicians. <ovid:br/>Method(s): We used data from the 2016 to 2020 American Board of Family Medicine National Graduate Survey (NGS) collected from early-career family physicians (n = 9566; response rate = 63.9%). The NGS asked practice income, practice activities, practice site, and setting. We performed an income trend analysis and conducted multivariate regression to test for associations of personal and workplace characteristics with income. <ovid:br/>Result(s): Average income across the full sample of early-career family physicians (after inflation adjustments) was $224,292. Overall, income growth outpaced inflation from 2016 to 2020. There are significant differences in income based on personal and work characteristics, and income growth varied dramatically. Notably, women respondents reported earnings of $33,522 below those of men respondents in adjusted models. In addition, the incomes of several groups lagged behind inflation, including those practicing geriatrics (-0.67%), employed by the Indian Health Service (-1.72%), and respondents who identified as Black or African American (-0.85%). Greatest increases in inflationadjusted incomes were observed among those in palliative care (4.61%) and at nonfederal government clinics (4.46%). <ovid:br/>Conclusion(s): Though income is only one factor physicians consider in deciding where and how to work, it is concerning to see lower incomes among groups that traditionally experience shortages (eg, geriatrics and government-associated practice sites). Differences in expected income among family physicians choosing different work may exacerbate workforce challenges.<ovid:br/>Copyright &#xa9; 2023 American Board of Family Medicine. All rights reserved.",2023,/,Journal of the American Board of Family Medicine,36,5,851EP  - 863,2028033537,https://dx.doi.org/10.3122/jabfm.2023.230039R1,37704388,#99,Sanders 2023,"",""
The role of gender on the clinical practice of emergency medicine in Canada,Jagelaviciute G.; ; Bouwsema M.; Walker M.; Steer M.; Dagnone D.; Brennan E.,"Introduction: While women comprise about half of current Canadian medical students and physicians, only 31% of emergency medicine (EM) physicians identify as women. Gender-based bias and discrimination continues to have an impact in medicine and can affect the career choice, progress, and well-being of women trainees and physicians. Although instances of gender-based bias are well documented within other specialties in medicine, there remains a gap in literature addressing the role of gender specific to the Canadian EM clinical environment. <ovid:br/>Method(s): Participants were purposively and snowball sampled from a cross-section of urban, community, and rural centers across Canada. Interviews were conducted with 17 woman-identifying and 17 manidentifying emergency medicine attending physicians, residents, and clinical clerks. Data analysis utilized inductive and deductive approaches with thematic analysis guided by Braun and Clarke. Trustworthiness and credibility were ensured through strategies of reflexivity, triangulation, and appropriate intercoder reliability. <ovid:br/>Result(s): Analysis revealed six themes that describe the role of gender within EM clinical practice. First, women disproportionately experience gender bias in the form of microaggressions. Second, women are more likely to experience imposter syndrome and question their role in the clinical setting because of compounding experiences of gender bias. Third, women patients and vulnerable populations prefer women providers for sensitive aspects of patient care. Fourth, there are gender-related challenges with family planning and home responsibilities that affect work-life balance. Fifth, allyship and sponsorship are important for the support and development of women physicians and trainees. Sixth, women value discussing shared experiences with other women to debrief situations, find mentorship, and share advice. <ovid:br/>Conclusion(s): These results demonstrate that gender inequity is prominent within the EM clinical environment and disproportionately affects women providers. Through describing the experiences of providers across Canada we highlight several avenues to implement change. Avenues include gender equity training incorporated into simulation; bystander awareness workshops; standardized parental leave policies; and safe spaces for discussion, support, and sponsorship for all providers. We encourage institutions to consider these recommendations in an effort to achieve gender-equitable conditions in EM across Canada.",2023,/,Canadian Journal of Emergency Medicine,25,Supplement 1,S73,641666970,https://dx.doi.org/10.1007/s43678-023-00508-z,,#100,Jagelaviciute 2023,"",""
GENDER INFLUENCES ON TEAM WORK PERFORMANCE,Moka E.; ; Rekatsina M.; Siafaka I.; Vadalouka A.,"Gender influences on teamwork performance in the fields of anaesthesia and pain medicine, but also in scientific societies can be complex and multifaceted. While it is important to recognize that individual variations exist within genders, research has shown that gender can play a role in team dynamics and performance in these fields. A variety of factors that need to be considered have been identified across literature. Stereotypes and Bias Gender stereotypes and biases can affect team dynamics and performance. Stereotypes about gender roles and abilities may influence how team members perceive and evaluate each other's contributions. For example, unconscious biases may lead to women being perceived as less competent or authoritative, which can impact their ability to effectively contribute to team decisions and leadership roles. Communication Styles Men and women may have different communication styles, which can impact teamwork. Research suggests that women tend to use more collaborative and inclusive communication styles, while men may adopt more assertive and direct approaches. These differences can affect how individuals interact, contribute ideas, and make decisions within a team setting. Leadership Opportunities Gender disparities in leadership positions can affect teamwork dynamics. Scientific societies, anaesthesia departments and academic communities may have a higher proportion of male leaders, leading to potential imbalances in decision-making power and the allocation of resources. This can influence team dynamics and hinder equal participation and collaboration among team members. Implicit Biases and Perception of Expertise: Implicit biases can influence the perception of expertise and competence in team members. These biases may lead to women's contributions being undervalued or overlooked, even when they possess the necessary skills and knowledge. This can hinder team performance and create an unequal distribution of tasks and responsibilities. Work-life Balance and Career Advancement Gender-related challenges, such as managing work-life balance, can impact team performance. Women in scientific societies and anaesthesia communities may face additional pressures related to family responsibilities and societal expectations, which can affect their availability, participation, and career advancement opportunities. These challenges can impact teamwork dynamics and overall performance. Addressing gender influences on teamwork performance requires promoting gender equity, fostering inclusive team cultures, and challenging biases and stereotypes. Encouraging equal representation, providing leadership and mentorship opportunities, and promoting diversity and inclusivity initiatives can help mitigate these influences and create more effective and equitable teams. Additionally, awareness training and interventions aimed at reducing biases can support improved communication and collaboration among team members. In this context, a multi-faceted approach is required, with proposed strategies having the possibility to be implemented, as they are analyzed below. Promoting Diversity and Inclusivity Actively work towards creating diverse and inclusive teams by promoting equal opportunities for individuals of all genders. This can be achieved through targeted recruitment and hiring practices, ensuring diverse representation in leadership positions, and creating a supportive and inclusive work environment. Providing Training and Education Offer training programs and workshops that address unconscious biases, gender stereotypes, and communication styles. Provide education on the importance of inclusive teamwork and the value of diverse perspectives. This can help team members develop awareness and skills to mitigate biases and foster effective collaboration. Encouraging Mentorship and Sponsorship Establish mentorship and sponsorship programs that specifically support women in anaesthesia and scientific societies. Mentors can provide guidance, support, and advocacy to help women navigate career challenges and advancement opportunities. Sponsors can actively promote the visibility and recognition of talented individuals, helping to minimize gender biases in decision-making processes. Implementing Flexible Work Policies Support work-life balance by implementing flexible work policies that accommodate diverse needs. This includes providing options for parental leave, flexible working hours, and remote work arrangements. By reducing the impact of gender-related challenges on individuals' professional lives, team members can better contribute to and participate in teamwork. Fostering Inclusive Communication Encourage open and inclusive communication within teams. Promote equal participation and active listening, ensuring that everyone's perspectives are valued and considered. Create a culture where individuals feel comfortable expressing their ideas, concerns, and feedback without fear of bias or judgment. Establishing clear evaluation criteria Develop clear and objective performance evaluation criteria that focus on skills, achievements, and contributions rather than gender. Train evaluators to be aware of potential biases and provide them with tools to make fair and unbiased assessments. Supporting Work-Life Integration Create a supportive environment that acknowledges and supports the integration of work and personal life responsibilities. Offer resources such as onsite childcare, family-friendly policies, and support networks to help individuals manage their professional and personal commitments effectively. Conducting Ongoing Research and Analysis Continuously monitor and analyze team performance, gender disparities, and barriers to inclusion. Collect data on team dynamics, leadership positions, and career advancement to identify areas for improvement and implement evidence-based strategies. It is essential to approach these strategies holistically and continuously evaluate their effectiveness. Creating a genderinclusive environment requires ongoing commitment, engagement, and a willingness to challenge and transform existing norms and biases.",2023,/,Regional Anesthesia and Pain Medicine,48,Supplement 1,A375EP  - A376,643992489,https://dx.doi.org/10.1136/rapm-2023-ESRA.683,,#101,Moka 2023,"",""
Diversity among endovascular neurointerventionalists in Canada results of a national survey 2022,Itsekzon-Hayosh Z.; ; Agid R.,"Aim: Neurointervention (NIR) is a relatively new developing filed of medicine. Diversity and inclusion in various medical fields has made a significant progress. However, many surgical and interventional fields are still lagging in this respect. The aim of this study was to evaluate the degree of diversity and inclusion amongst neurointerventionalists in Canada. <ovid:br/>Material(s) and Method(s): A survey was completed in June 2022 by each neurointerventional division in Canada. The survey included questions regarding demographics, inclusivity, diversity, social and personal parameters. The collected data was analysed using semi-quantitative analysis. <ovid:br/>Result(s): As of 2022, 85 physicians were actively practicing NIR in Canada. 52% were neuroradiologists, 38% neurosurgeons and 9% neurologists. 41% were immigrants to Canada (from 19 countries), for 35% English or French were not first language, 35% were visible minority. Women comprised only 21% of the practitioners, with comparable proportion of women in leadership positions. Most practitioners were in the 30-49 age group. 2.4% practitioners identified as LGBTQ. There was no gender difference in terms of life to work balance, with majority of practitioners being engaged in long term relationships and having children. <ovid:br/>Conclusion(s): Our study shows encouraging results in terms of diversity and inclusion amongst Canadian neurointerventionalists regarding the representation of various specialty backgrounds, immigrants, and visible minorities. NIR centers are distributed according to population density and better coverage is needed in smaller communities and remote/isolated areas. Both women and men Canadian neurointerventionalists seem to have a favourable life-work balance. Gaps still exist regarding inclusion of first nations and women which are under-represented among Canadian Neurointerventionalists. Women however are proportionally serving in leadership positions.<ovid:br/>Copyright &#xa9; The Author(s) 2023.",2023,/,Interventional Neuroradiology,,"(Itsekzon-Hayosh) Department of Medical Imaging, University of Toronto, Toronto, ON, Canada(Agid) Division of Interventional Neuroradiology, Joint Department of Medical Imaging (JDMI), Toronto Western Hospital, University Health Network, Toronto, ON, Cana",,2022266559,https://dx.doi.org/10.1177/15910199231164838,36972494,#102,Itsekzon-Hayosh 2023,"",""
Winners and Losers in Academic Productivity During the COVID-19 Pandemic: Is the Gender Gap Widening for Faculty?,Ellinas E.H.; ; Ark T.K.; Kaljo K.; Quinn K.G.; Krier C.R.; Farkas A.H.,"Background: The coronavirus pandemic accelerated academic medicine into the frontline of research and clinical work, leaving some faculty exhausted, and others with unanticipated time off. Women were particularly vulnerable, having increased responsibilities in both academic work and caregiving. <ovid:br/>Method(s): The authors sought to determine faculty's responses to the pandemic, seeking predictors of accelerated versus decelerated academic productivity and work-life balance. In this survey of 424 faculty from a private Midwest academic medical center completed in August-September 2020, faculty rated multiple factors both ""pre-COVID""and ""during the COVID-19 lockdown,""and a change score was calculated. <ovid:br/>Result(s): In a binary logistic regression model comparing faculty whose self-rated academic productivity increased with those whose productivity decreased, the authors found that controlling for multiple factors, men were more than twice as likely to be in the accelerated productivity group as women. In a similar model comparing partnered faculty whose self-rated work-life balance increased with partnered faculty whose work-life balance decreased, being in the positive work-life balance group was predicted by increased academic productivity, increased job stress, and having higher job priority than your partner. <ovid:br/>Conclusion(s): While the COVID-19 pandemic placed huge stressors on academic medical faculty, pandemic placed huge stressors on academic medical faculty, some experienced gains in productivity and work-life balance, with potential to widen the gender gap. As academic medicine evolves post-COVID, leaders should be aware that productivity and work-life balance predict each other, and that these factors have connections to work location, stress, and relationship dynamics, emphasizing the inseparable connections between work and life success.<ovid:br/>Copyright &#xa9; 2022, Mary Ann Liebert, Inc., publishers.",2022,/,Journal of Women's Health,31,4,487EP  - 494,637897281,https://dx.doi.org/10.1089/jwh.2021.0321,34935469,#103,Ellinas 2022,"",""
Knowledge of Fertility and Perspectives about Family Planning among Female Physicians,Smith K.S.; ; Bakkensen J.B.; Hutchinson A.P.; Cheung E.O.; Thomas J.; Grote V.; Moreno P.I.; Goldman K.N.; Jordan N.; Feinberg E.C.,"Importance: Pervasive gender disparities exist in medicine regarding promotion, achievement of academic rank, and appointment to leadership positions. Fertility and childbearing concerns may contribute to these disparities. <ovid:br/>Objective(s): To assess fertility knowledge and concerns and evaluate barriers to family building and impact on academic attrition reported by female physicians. <ovid:br/>Design, Setting, and Participant(s): This qualitative study used mixed methods; first, structured 1:1 interviews exploring fertility knowledge and family-building concerns were conducted among 16 female physicians between November 2019 and May 2020. Transcripts were coded in Dedoose and used to develop a survey instrument with subsequent pilot testing conducted among 24 female physicians between April 2020 and September 2020. Data analysis was performed from January 2021 to March 2021. <ovid:br/>Main Outcomes and Measures: Fertility knowledge, perceptions of peer and institutional support surrounding childbearing, factors contributing to delayed childbearing, and impact of family planning on career decisions. <ovid:br/>Result(s): Among 16 women who completed qualitative interviews, 4 (25%) were Asian, 1 (6%) was Black, 1 (6%) was multiracial, and 10 (63%) were White; mean (SD) age was 34.9 (4.0) years. Evaluation of fertility knowledge revealed 3 notable themes: (1) inadequate formal fertility education, (2) informal learning through infertility experiences of patients, peers, or personal struggles, and (3) desire to improve medical education through early introduction and transparent discussions about infertility. Exploration of childbearing concerns similarly revealed several salient themes: (1) high incidence of delayed childbearing, (2) perceived lack of peer and administrative support, and (3) impact of family building on career trajectory. These themes were borne out in pilot testing of the survey instrument: of 24 female physicians (7 Asian women [27%], 1 Black woman [4%], 1 Hispanic or Latinx woman [4%], 1 multiracial woman [4%], 15 White women [58%]; mean [SD] age, 36.1 [6.7] years), 17 (71%) had delayed childbearing and 16 (67%) had altered their career for family-building reasons. <ovid:br/>Conclusions and Relevance: Qualitative interviews identified fertility and family building concerns among female physicians and were used to develop a tailored survey for women in medicine. These findings suggest that female physicians may delay childbearing and make substantial accommodations in their careers to support family building. A large-scale national survey is needed to better characterize the unique fertility, childbearing, and parenting needs of women in academic medicine to better understand how these concerns may contribute to academic attrition..<ovid:br/>Copyright &#xa9; 2022 Acoustical Society of America. All rights reserved.",2022,/,JAMA Network Open,5,5,E2213337,638031181,https://dx.doi.org/10.1001/jamanetworkopen.2022.13337,35583866,#104,Smith 2022,"",""
"Gender equity in emergency medicine: Five years on, where are we headed?",Govindasamy L.S.; ; Terziovski M.; Wheeler M.; Rixon A.; Wilson S.,"The challenge of addressing gender inequality was highlighted in the 2016 Trainee Focus of Emergency Medicine Australasia. Despite increasing numbers of female medical graduates, including increasing female trainees in emergency medicine (EM), this has not yet translated to equal representation in formal leadership roles. Five years later, as the Australasian College for Emergency Medicine (ACEM) welcomes the second female college president, this article explores the gendered leadership gap in EM from an organisational and intersectional feminist perspective and recommends high-level strategies for change. Notably, ACEM has demonstrated committed engagement with gender equity, such as the establishment of the Advancing Women in Emergency Section. It has also achieved gender parity in provisional trainees and improved women's representation on the ACEM Board. However, broader organisational processes that ensure work-life integration, transparent leadership development pathways and equitable recruitment, promotion, retention and evaluation remain critical. Creating a local evidence-base to support diversity in leadership development remains a priority.<ovid:br/>Copyright &#xa9; 2021 Australasian College for Emergency Medicine",2022,/,EMA - Emergency Medicine Australasia,34,2,288EP  - 290,2014404868,https://dx.doi.org/10.1111/1742-6723.13910,34873839,#106,Govindasamy 2022,"",""
STATUS FOR A FEMALE DOCTOR IN MODERN UROLOGY. THE RESULTS OF A WOMEN UROLOGISTS SURVEY IN RUSSIA,Sarukhanian A.L.; ; Faradzhullaeva V.R.; Karasev A.E.; Stroganov R.V.,"INTRODUCTION: In recent years, the role of women in medicine, particularly in surgical practice, has increasingly become a subject for discussion. Traditionally, male doctors have dominated in surgical specialties, especially in urology. Slow rhythm of changes in the structure of the specialty remains the problem relevant, despite the optimistic perspectives of the world urological community gender heterogeneity. MATERIALS AND METHODS: We have conducted an anonymous survey. Respondents were asked to complete a survey, which included questions from the survey of the European Association of Urology. The sample included 63 women, who were divided into two groups. <ovid:br/>RESULT(S): Despite the opinion of both groups about the lack of a separation into <<female>> and <<male>> specialties, there are concerns about a conflict with stereotypes and ideas about the impossibility of women working in a surgical specialty. Respondents of both groups had more than 70% assurance that in order to achieve professional success, a female surgeon needs more efforts than a male surgeon. In the question of the future status after 10 years, the student population in more than 60% noted the option <<operating urologist>> and less than 10% of respondents chose the <<researcher>>. At the same time, the ratio among female-doctors has 41 and 33%, respectively. Among female students, in most cases, indicated the lack of such a dilemma (family/career). Female doctors have a ratio of 50:50, respectively. In the question about pay, more than 75% of respondents were confident about receiving equal pay, similar to male doctors. <ovid:br/>CONCLUSION(S): The increasing number of female urologists across the world is a nowadays reality. Rejection of existing stereotypes, elements of gender discrimination from colleagues and patients, mentoring, awareness-building - will help attract young female doctors to the urological specialty. These aspects will be the first step in changing of the current urology.",2022,/,"Problemy sotsial'noi gigieny, zdravookhraneniia i istorii meditsiny",30,s1,1116EP  - 1120,639556096,https://dx.doi.org/10.32687/0869-866X-2022-30-s1-1116-1120,36385085,#107,Sarukhanian 2022,"",""
Gender-Specific Attitudes of Internal Medicine Residents Toward Gastroenterology,Advani R.; ; Arjonilla M.; Guerson A.; Taub E.; Monzur F.,"Background and Aims: Female representation among gastroenterology (GI) fellows has remained around 30%, yet women comprise over 50% of internal medicine (IM) residents. We aim to identify the gender-specific barriers of IM residents toward pursuing GI. <ovid:br/>Method(s): We surveyed IM residents in the Northeast by emailing 168 IM programs a survey link to be distributed to their residents. A 4-point Likert barrier scale and bivariate analysis were performed with ""yes"" and ""no,"" where ""yes"" was analyzed as ""somewhat of a barrier"" and above. Females received a third table assessing female-specific barriers. Significance was set at < 0.05. <ovid:br/>Result(s): Of 215 survey responses, 56.3% (n = 121) were female. Response rate could not be determined due to resident identity protection and inconsistent responses of survey dissemination from programs. Females had significantly greater concerns about fertility, maternity leave, radiation exposure, work-life balance, stress, and burnout compared to males (p < 0.05). For females, 48.7% felt a lack of gender diversity in GI, 54.6% felt a lack of female GI mentors, and 43.7% felt there is a lack of respect as a female in GI. No gender differences existed in motivation to pursue GI, exposure to GI, and access to GI mentors, or GI-related research. <ovid:br/>Conclusion(s): Our study reveals that female IM trainees had greater concerns surrounding fertility, radiation exposure, and maternity leave compared to male IM trainees. Lack of gender diversity and lack of female GI mentors were noted barriers for female IM trainees. Addressing these barriers may help increase female representation in GI.<ovid:br/>Copyright &#xa9; 2022, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.",2022,/,Digestive Diseases and Sciences,67,11,5044EP  - 5052,2017064852,https://dx.doi.org/10.1007/s10620-022-07541-5,35596822,#108,Advani 2022,"",""
Mentoring Relationships and Gender Inequities in Academic Medicine: Findings From a Multi-Institutional Qualitative Study,Murphy M.; ; Record H.; Callander J.K.; Dohan D.; Grandis J.R.,"PURPOSE: This study examined how mentoring relationships may reinforce or mitigate gender inequities in academic medicine. <ovid:br/>METHOD(S): In-depth, semistructured interviews with medical school faculty members (52 women and 52 men) were conducted at 16 institutions across the United States in 2019. Institutions were recruited using a purposive sampling strategy to seek diversity in geography, ownership (private or public), and prestige. Within institutions, purposive sampling was used to recruit equal numbers of women and men and to seek diversity in degree type (MD, PhD), age, and career stage. A coding scheme was developed through iterative analysis of the interview transcripts. All interview transcripts were then coded with the goal of identifying intersections between mentorship and experiences of and responses to gender inequities. <ovid:br/>RESULT(S): Four key themes at the intersection of mentoring relationships and gender inequities were identified. (1) Both women and men became aware of gender inequities in academic medicine through relationships with women mentors and mentees. (2) Both women and men mentors recognized the challenges their female mentees faced and made deliberate efforts to help them navigate an inequitable environment. (3) Both women and men mentors modeled work-family balance and created family friendly environments for their mentees. (4) Some women, but no men, reported being sexually harassed by mentors. <ovid:br/>CONCLUSION(S): This study shows that mentoring relationships may be a context in which gender inequities are acknowledged and mitigated. It also shows that mentoring relationships may be a context in which gender inequities, such as sexual harassment, may occur. Sexual harassment in academic medicine has been widely documented, and gender inequity in academic medicine has proved persistent. While mentoring relationships may have the potential to identify and mitigate gender inequities, this study suggests that this potential remains largely unrealized.<ovid:br/>Copyright &#xa9; 2021 by the Association of American Medical Colleges.",2022,/,Academic medicine : journal of the Association of American Medical Colleges,97,1,136EP  - 142,636099119,https://dx.doi.org/10.1097/ACM.0000000000004388,34495884,#109,Murphy 2022,"",""
"Men and Women Pursue Nonlinear Career Paths, but Impacts Differ: a Cross-Sectional Study of Academic Hospitalists",Defoe M.V.; ; Cameron K.A.; Burden M.; Mazurek S.R.; Updike J.A.; Keniston A.; O'Leary K.J.; Best J.A.,"Background: Nonlinear career paths are increasingly common. Women in academia pursuing nonlinear career paths experience negative impacts on career trajectory. No published studies have examined how pursuit of nonlinear career paths might perpetuate gender inequities within academic hospital medicine. <ovid:br/>Objective(s): (1) Compare the frequency of nonlinear career paths by gender among academic hospitalists; (2) assess the perceived impact of two types of nonlinear career paths-extended leave (EL) and non-traditional work arrangements (NTWA) on hospitalists' personal lives and careers. <ovid:br/>Design, Setting, and Participant(s): Cross-sectional descriptive survey study of adult hospitalist physicians in three academic centers within the USA. <ovid:br/>Intervention(s): Electronic survey including closed- and open-ended items assessing respondent utilization of and experiences with nonlinear career paths. <ovid:br/>Main Outcomes and Measures: (1) Associations between EL and demographic variables as well as gender differences in leave length and NTWA strategies using Fisher's exact test; 2) grounded theory qualitative analysis of open-text responses. Key Results: Compared with men, women reported taking EL more often (p = 0.035) and for longer periods (p = 0.002). Men and women reported taking NTWA at similar rates. Women reported negative impacts of EL within domains of personal life, career, well-being, and work-life integration whereas men only reported negative impacts to career. Men and women described positive impacts of NTWA across all domains. <ovid:br/>Conclusion(s): Women academic hospitalists reported taking EL more often than men and experienced disproportionately more adverse impacts to personal lives and careers. Surprisingly, men reported taking NTWA to address burnout and childbirth at similar rates to women. Our findings lay the groundwork for additional exploration of cultural and policy interventions, particularly improved paid leave policies.<ovid:br/>Copyright &#xa9; 2022, The Author(s) under exclusive licence to Society of General Internal Medicine.",2022,/,Journal of General Internal Medicine,37,12,3097EP  - 3104,2014868838,https://dx.doi.org/10.1007/s11606-022-07402-x,35091922,#110,Defoe 2022,"",""
Female representation in intensive care medicine: Challenges and perspectives from China,Liao X.; ; Yang Y.; Francesca R.; Kang Y.; Rello J.,"The gender gap in the practice of intensive care medicine has increasingly been recognized as a problem in recent years. Despite limited information, the available data suggest that representation of women in the physician workforce, academic positions, and leadership roles in intensive care is inadequate globally. In this article, we describe the situation of female intensive care unit (ICU) physicians from the perspective of Chinese intensivists. The proportion of female ICU physicians in China has been increasing in recent years. The biggest challenges faced by female ICU physicians include balance of work and life, difficulties in career planning, and lack of academic influence. More attention and policy support should be provided to help them play a better role in intensive care medicine.<ovid:br/>Copyright &#xa9; 2021 The Author(s)",2022,/,Journal of Intensive Medicine,2,2,89EP  - 91,2016403659,https://dx.doi.org/10.1016/j.jointm.2021.12.002,,#111,Liao 2022,"",""
Graduate Student Women's Perceptions of Faculty Careers: The Critical Role of Departmental Values and Support in Career Choice,Howe M.E.; ; Kim M.M.; Pazicni S.,"While the number of women in undergraduate and graduate chemistry programs has increased in recent years, women remain under-represented and excluded in the ranks of faculty in chemistry higher education. This marginalization results from not only fewer women being offered faculty positions but also fewer women applying for these positions. To investigate the reasons why faculty positions are causing so many women to turn elsewhere for employment, a survey was designed based on the literature themes surrounding women's career choices, interviews with the current graduate student women in chemistry programs, and our previous work. The survey was grounded in social cognitive career theory (SCCT), and data were analyzed through a QuantCrit lens. Despite the existing literature focusing on the impact of having children on women's career decisions, the desire to have children did not appear among either the top priorities or the most important factors in predicting whether any of the 130 survey respondents were interested in a faculty career. Instead, faculty career interest was related to themes of overwork, high expectations from departments, and expected department emphasis on research despite an individual's interest in teaching and mentoring. Furthermore, women expressed a strong interest in maintaining work-life balance but low expectations for their ability to obtain a position that would allow it. They also reported a desire to work for a department that values mental health and diversity and supports its community members but similarly low expectations for their ability to find a department that shares these values. These themes suggest that chemistry departments must make fundamental changes regarding what is tangibly valued and rewarded within their systems if they wish to reduce the exclusion of women in faculty positions.<ovid:br/>Copyright &#xa9; 2022 The Authors. Published by American Chemical Society.",2022,/,JACS Au,2,6,1443EP  - 1456,2021750968,https://dx.doi.org/10.1021/jacsau.2c00175,,#112,Howe 2022,"",""
The Burnout in Canadian Pathology Initiative,Keith J.; ,"CONTEXT.-: Burnout affects 44% of physicians, negatively impacts physicians and the patient care that they provide, and can be assessed by the Maslach Burnout Inventory. Forces contributing to physician burnout have been identified and grouped into 7 dimensions. Burnout within pathology has not been well studied. OBJECTIVE.-: To identify the prevalence of burnout within Canadian pathology, drivers of burnout important in pathology, and pathologist burnout mitigation strategies at an individual and departmental level. DESIGN.-: An electronic survey was disseminated by participating departmental chiefs and the Canadian Association of Pathologists. Survey content included the Maslach Burnout Inventory and 3 free-text questions, including: ""What do you find most stressful about your work?"" and ""What is working for you, at an individual or departmental level, to mitigate against burnout?"" Comparative statistics were performed by using Pearson chi2. Significant relationships were sought between pathologist burnout and potential drivers, using Mann-Whitney and Kruskal-Wallis tests. Responses to the qualitative questions were themed and mapped onto the 7 dimensions of burnout. RESULTS.-: Four hundred twenty-seven pathologists participated in the survey from all 10 Canadian provinces. The prevalence of burnout in Canadian pathology was 58% (246 respondents), and there were significant differences by gender and years in practice. Drivers of pathologist burnout included workload and chronic work-related pain. The most frequently reported effective departmental strategy to mitigate against burnout mapped to ""organizational culture,"" and the approach that most individual pathologists have taken to mitigate against burnout involves work-life integration. CONCLUSIONS.-: Burnout within Canadian laboratory medicine is prevalent, and workload is a major driver.",2022,/,Archives of pathology & laboratory medicine,147,5,568EP  - 576,638687176,https://dx.doi.org/10.5858/arpa.2021-0200-OA,35939795,#113,Keith 2022,"",""
Medical Student Parental Leave Policies at U.S. Medical Schools,Roselin D.; ; Lee J.; Jagsi R.; Blair-Loy M.; Ira K.; Dahiya P.; Williams J.; Mangurian C.,"Background: As medical training occurs during prime childbearing years, parental leave policies may affect the career and family choices of medical students. <ovid:br/>Material(s) and Method(s): This cross-sectional study builds on existing research by quantifying the prevalence of formal policies for parental leave in highly ranked United States Medical Degree granting institutions, and analyzing the characteristics of those policies, with the objective of identifying existing best practices for future policy adopters to consider. <ovid:br/>Result(s): Only 14% of the medical schools reviewed had substantive, stand-alone parental leave policies, and the majority of schools had leave of absence policies without mention of parental leave. <ovid:br/>Discussion(s): Leveraging the authors' legal and medical expertise, this analysis highlights existing best practices for medical school leadership to consider, as they examine and develop their policies. Best practices utilized by institutions with the most robust parental policies include adopting a formal and public parental policy, providing a parental enrolled academic adjustment option, guaranteeing approval to take and return from leave/academic adjustment, and continuing health care and financial aid benefits. Given the role of childbearing as a factor associated with gender disparities in academic medicine, and potential impact on racial disparities for students of color, medical school leadership should consider implementation of best practice parental policies to promote equity and wellness of their students. In fact, the deficit of robust parental leave policies in most highly ranked schools may contribute to existing gender and racial disparities in violation with antidiscrimination law. Strengthening policies could increase equity in medical education with positive impacts on the patient population.<ovid:br/>Copyright &#xa9; 2022 Mary Ann Liebert, Inc., publishers.",2022,/,Journal of Women's Health,31,10,1403EP  - 1410,2021288832,https://dx.doi.org/10.1089/jwh.2022.0048,35704286,#114,Roselin 2022,"",""
Gender perceptions of gastroenterology training in Australia,Zahid S.; ; Zhang L.; Norton I.,"Background and Aim: Women face increased challenges in medical training compared with men, with previous studies showing that gender-based perceptions are a major factor in career selection and advancement. Our aim was to identify the perceived gender and equity challenges that may lead to the reduced number of female trainees applying for advanced training in gastroenterology. <ovid:br/>Method(s): We used an anonymous online questionnaire for basic physician trainees who successfully completed examinations between 2019 and 2021. <ovid:br/>Result(s): We had a total of 85 respondents. Our survey showed that, of the 53% of female respondents who considered pursuing gastroenterology, 76.6% did not apply for the training program. Barriers identified included difficulties maintaining work-life balance, with specific concerns relating to on-call responsibilities and unpredictable longer hours. More than half of the respondents agreed that equity and gender issues exist in gastroenterology training, particularly the lack of support to access maternity leave and flexible work hours. More than half (57.5%) emphasized the importance of role models and mentorship as a factor that would help them select gastroenterology as a career. <ovid:br/>Conclusion(s): Our results highlight the need to raise awareness of the issues faced by women during training. This is an important step to allow trainees to make their desired choice without barriers and to increase the proportion of women selecting gastroenterology as a preferred specialty. In a setting where about a third of gastroenterology consultants are female, yet 76% of female internal medicine trainees considered a career in gastroenterology, barriers to female careers in gastroenterology, both real and perceived, must be addressed.",2022,/,Journal of Gastroenterology and Hepatology,37,Supplement 1,181EP  - 182,639276322,https://dx.doi.org/10.1111/jgh.15955,,#115,Zahid 2022,"",""
