Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
Approaching gender equity in academic chemistry: lessons learned from successful female chemists in the UK,"Miller-Friedmann, J; Childs, A; Hillier, J","The internationally acknowledged gender gap in science continues to be an unrelenting concern to science educators; aggregate data in the UK show that both recruitment and retention of women in academic science remain relatively low. Most published research focuses on women in the broad field of science, generates correlations or predictions, or examines the reasons why women do not participate in fields like physics or engineering. Previous work has not yet addressed how women have found ways to succeed in particular fields, such as chemistry, or how successful pathways may be applied to recruitment and retention efforts in those fields. This study investigated the experiences of successful British female chemists, in order to uncover coping mechanisms and commonalities that may illuminate obstacles and solutions particular to women in chemistry. Four case study semi-structured life history interviews with highly successful British female chemists revealed common experiences that helped the women in the study to succeed. Of these, two resonated with the literature: having an integrated support network, and the ability to cope with financial and career instability; choice of subfield and adaptation of (unconscious) bias are offered as new insights. The findings suggest changes in policy and practice that would provide particular kinds of support for women in chemistry at school and university level. Implementing these changes may be the impetus needed to approach gender parity in UK academic chemistry from undergraduate to Professor.",2018,,CHEMISTRY EDUCATION RESEARCH AND PRACTICE,19,1,24-41,WOS:000422864700003,10.1039/c6rp00252h,,#113,Miller-Friedmann 2018,"",""
Gender Differences in Student Participation in an Active-Learning Classroom,"Aguillon, SM; Siegmund, GF; Petipas, RH; Drake, AG; Cotner, S; Ballen, CJ","Overwhelming evidence demonstrating the benefits of active-learning pedagogy has led to a shift in teaching that requires students to interact more in the classroom. To date, few studies have assessed whether there are gender-specific differences in participation in active-learning science, technology, engineering, and mathematics (STEM) courses, and fewer have looked across different types of classroom participation. Over two semesters, we observed an introductory biology course at a large research-intensive university and categorized student participation into seven distinct categories to identify gender gaps in participation. Additionally, we collected student grades and administered a postcourse survey that gauged student scientific self-efficacy and salience of gender identity. We found that men participated more than expected based on the class composition in most participation categories. In particular, men were strongly overrepresented in voluntary responses after small-group discussions across both semesters. Women in the course reported lower scientific self-efficacy and greater salience of gender identity. Our results suggest that active learning in itself is not a panacea for STEM equity; rather, to maximize the benefits of active-learning pedagogy, instructors should make a concerted effort to use teaching strategies that are inclusive and encourage equitable participation by all students.",2020,,CBE-LIFE SCIENCES EDUCATION,19,2,,WOS:000548111300004,10.1187/cbe.19-03-0048,,#115,Aguillon 2020,"",""
"Fitting in to Move Forward: Belonging, Gender, and Persistence in the Physical Sciences, Technology, Engineering, and Mathematics (pSTEM)","Lewis, KL; Stout, JG; Finkelstein, ND; Pollock, SJ; Miyake, A; Cohen, GL; Ito, TA","Social science researchers have increasingly focused on understanding the precursors to gender disparities favoring men in the physical sciences, technology, engineering, and mathematics (pSTEM). In the current work, we hypothesized that the core social need to belong explains persistence in pSTEM for women more so than for men. We conducted three field studies with data from close to 3,000 participants bridging a wide span of higher education levels and differing pSTEM fields. In each study, we found gender disparities on sense of belonging in pSTEM favoring men. Moreover, sense of belonging explained persistence intentions for both women and men in one study and explained persistence intentions and actual persistence in pSTEM coursework for women, more so than for men, in the other two studies, even after controlling for two conventional predictors of academic achievement (self-efficacy and exam performance). These results highlight the role of belonging in gender differences in pSTEM persistence and indicate STEM educators should strive to create inclusive learning environments for all students. Additional online materials for this article are available on PWQ'swebsite at http://journals.sagepub.com/doi/suppl/10.1177/0361684317720186. Online slides for instructors who want to use this article for teaching are available on PWQ's website at http://journals.sagepub.com/page/pwq/suppl/index",2017,,PSYCHOLOGY OF WOMEN QUARTERLY,41,4,420-436,WOS:000417719400003,10.1177/0361684317720186,,#116,Lewis 2017,"",""
The Face of STEM: Racial Phenotypic Stereotypicality Predicts STEM Persistence by-and Ability Attributions About-Students of Color,"Williams, MJ; George-Jones, J; Hebl, M","Despite strong initial interest, college students-especially those from underrepresented minority (URM) backgrounds-leave STEM majors at high rates. Here, we explore the role of racial phenotypic stereotypicality, or how typical one's physical appearance is of one's racial group, in STEM persistence. In a longitudinal study, URM students were especially likely to leave STEM to the extent that they looked more stereotypical of their group; Asian American students were especially likely to leave STEM to the extent that they looked less stereotypical. Three experiments documented a possible mechanism; participants (Studies 2-4), including college advisors (Study 3), attributed greater STEM ability to more-stereotypical Asian Americans and to less-stereotypical Black women (not men), than to same-race peers. Study 4 showed that prejudice concerns, activated in interactions with Black men (not women), account for this gender difference; more-stereotypical Black men (like women) were negatively evaluated when prejudice concerns were not salient. This work has important implications for ongoing efforts to achieve diversity in STEM.",2019,,JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,116,3,416-443,WOS:000459469300006,10.1037/pspi0000153,,#118,Williams 2019,"",""
Gender Issues in Engineering Education: What Systemizing and Empathizing Have to Do with It,"ASME; Fertig, J; Kumpaty, S","More than half of U.S. students entering college are female, but female students are still largely absent from engineering fields. The persistent absence of females in engineering may owe itself at least in part, to a fundamental difference in cognitive approaches between males and females. Although there is a significant amount of cross-over, males are more likely than females to have a systemizing brain, which is associated with a drive to understand how the world works through the identification and creation of patterns and rules. Females are more likely to be born with an empathizing style, which lends itself to a natural aptitude for identifying others' thoughts and emotions. This systemizing-empathizing dichotomy is based on the work of Simon Baron-Cohen at the University of Cambridge in the UK. Engineering programs are geared toward those with a higher SQ (systemizing quotient). This paper reviews relevant research on how systemizing-empathizing (S-E) theory applies to engineering education and examines current research on the reasons behind the dearth of females in engineering, finding that the contemporary engineering culture in college is also characterized by subtle forms of discrimination that systematically direct women away from engineering. Finally, some recommendations are made for how engineering programs might engage a broader base of students.",2018,,"PROCEEDINGS OF THE ASME INTERNATIONAL MECHANICAL ENGINEERING CONGRESS AND EXPOSITION, 2017, VOL 5",,,,WOS:000428483300030,,,#120,ASME 2018,"",""
"When an academic culture based on self-enhancement values undermines female students? sense of belonging, self-efficacy, and academic choices","Aelenei, C; Martinot, D; Sicard, A; Darnon, C","Although overall women are better represented in higher education than men, women?s psychological experience in various academic contexts is qualified by a decreased sense of belonging and academic self-efficacy, including in fields where they are not targeted by a negative stereotype. To clarify this phenomenon, we develop the hypothesis of a mismatch between female students? values and the values associated with success in the increasingly selective realm of higher education. We argue that, whatever the fields of study, these values are self-enhancement values (competitiveness, self-affirmation, dominance). Three studies showed that when success was depicted in terms of self-enhancement values, women ? but not men ? expressed a lower sense of belonging, had lower self-efficacy and were less likely to pursue a given academic opportunity both in STEM and non-STEM fields of study. These effects did not appear in an academic context depicting success as being rooted in self-transcendence values (helpfulness, cooperation, benevolence).",2020,,JOURNAL OF SOCIAL PSYCHOLOGY,160,3,373-389,WOS:000489586600001,10.1080/00224545.2019.1675576,,#121,Aelenei 2020,"",""
"Affective inequalities beyond heteronormativity. Impostor feelings, wellbeing and belonging in STEM students in the UK and India","Leyton, D; Read, B; Slade, B; Evangelista, Z; Maitra, S","STEM in higher education has been framed as a central site to boost the knowledge-based economy. Within this context, gender equality and mental health have been of primary concern. However, the affective inequalities experienced by STEM students with marginalised ""sexual orientations and gender identities"" - SOGI - remain underexplored. In this article, we drew on Butler's work on the heterosexual matrix and Ahmed's gendered notion of affective economy to analyse students' impostor phenomenon experience in relation to wellbeing and belonging. Based on a sample of STEM students from Indian and UK universities and articulating statistical analyses with feminist affective politics of interpretation, we identified affective inequalities that were significantly intense in marginalised SOGI students. These inequalities were indexed in higher levels of impostor feelings associated with fear, disappointment, self-doubt and unworthiness; lower levels of wellbeing; and precarious sense of belonging. Importantly, when we intersected gender and sexual orientations, these experiences of affective inequalities became more visible. We highlight the relevance of both taking heteronormativity from an affective lens and going beyond assumed heterosexualities in the study of inequalities in STEM fields in higher education.",2024,,EDUCATIONAL REVIEW,,,,WOS:001389081700001,10.1080/00131911.2024.2438877,,#122,Leyton 2024,"",""
Studying the effects of sense of belonging to virtual communities in psychological well- being and adjustment to academic setting,"Seijo, D; Vázquez, MJ; Novo, M; Fariña, F","The literature has shown a direct relationship between the psychological sense of belonging with psychological well-being and academic involvement in physical communities. However, new technologies have favored the formation of communities in cyberspace, with scarce research at the university level addressing their impact. For this reason, an ex post facto study has been designed with the aim of knowing the relationship between the psychological sense of belonging to virtual communities with psychological well-being, with academic involvement, academic satisfaction, and the perception of justice of the academic outcomes. In addition, the possible influence of the gender factor was considered. 1,035 undergraduate students from Spanish universities responded to the Scale of Psychological Sense of Community in Virtual Groups (SCGV), to the Scale of Psychological Well-being (EBP) and to an ad hoc instrument designed to measure academic involvement, academic satisfaction and perception of justice of the academic outcomes. The results revealed that the successful virtual sense of belonging is related to greater subjective, economic and academic well-being, while increasing academic participation, academic satisfaction and the perception of justice of the academic outcomes. Moreover, the influence of the gender factor was also found, as it revealed greater academic well-being in women and differences in academic participation between men and women. The implications of the results are discussed in terms of the benefits for the students of integration and participation in virtual academic communities for the well-being, academic involvement, academic satisfaction and perception of justice of the academic outcomes.",2023,,EDUCACION XX1,26,1,231-+,WOS:000956816800011,10.5944/educxx1.31818,,#123,Seijo 2023,"",""
"Informal science learning experiences for gender equity, inclusion and belonging in STEM through a feminist intersectional lens","Reznik, G; Massarani, L; Barton, AC","In this paper, the authors seek to analyze the perceptions, motivations and experiences of young women in science, technology, engineering and mathematics (STEM) education projects aiming to incentivize gender equity, based on the theoretical framework of feminist studies on science and intersectionality, as well as academic literature on equity and inclusion in science communication. The following question was considered: How does experience in these projects influence young women's perceptions of belonging in the STEM fields? Working from a qualitative, content analysis approach, the authors conducted 73 questionnaires, 20 interviews, and 4 focus groups with 25 young women who participated in 4 projects developed in public schools in low-income settings in Rio de Janeiro, Brazil. The authors categorized the experience of these young women in their individual dimension-regarding motivations, interests, science identity and future career prospects; family dimension-encouragement and recognition from family members and parents' beliefs and expectations; educational dimension-recognition by the school community, improvement in school performance, and intervention in school spaces; project dimension-representativeness of gender, race, class, and location, development of self-esteem and self-confidence, building of a sense of belonging, and active learning methodologies; and social dimension-domestic work in their daily lives and experiences of discrimination based on gender, race, class and location. The authors argue that such projects become ""counter-spaces"" in which marginalized young women find spaces of resistance and possibility, based on the unique position they occupy and, through feeling included and belonging, can claim their rightful presence from an intersectional perspective.",2023,,CULTURAL STUDIES OF SCIENCE EDUCATION,18,3,959-984,WOS:000929241500002,10.1007/s11422-023-10149-4,,#124,Reznik 2023,"",""
How harassment is depriving universities of talent: a national survey of STEM academics in the UK,"Litzellachner, LF; Barnett, J; Yeomans, L; Blackwood, L","Introduction Despite efforts to increase girls' interest in subjects related to science, technology, engineering, and mathematics (STEM) careers, there remains a large gender gap in STEM academic faculty.Methods We conducted a national survey comprising 732 early career and senior academics from 40 universities in the UK to investigate the role of pull (receiving career advancement opportunities) and push (experiencing harassment) factors in shaping people's intentions to stay in STEM academia, and the mediating role of perceived workplace climate, academic identification, and beliefs about the ability to succeed (job-related self-efficacy).Results Our findings show the differential effect of harassment experiences for women, relative to men. Women experienced more harassment than men, which contributes to their higher intentions to leave academia through enhancing perceptions of a negative workplace climate (i.e., a less collaborative, fair, and inclusive climate) and lower job-related identification (i.e., believing in their ability to succeed as researchers). While receiving opportunities also related to intentions of leaving academia, we did not observe a gender difference in this factor.Discussion The result of our analysis underlines the critical importance of preventing and addressing harassment in academic institutions for the retention of female academic talent.",2024,,FRONTIERS IN PSYCHOLOGY,14,,,WOS:001159002000001,10.3389/fpsyg.2023.1212545,,#125,Litzellachner 2024,"",""
Belonging in general chemistry predicts first-year undergraduates' performance and attrition,"Fink, A; Frey, RF; Solomon, ED","Feeling a sense of belonging in a learning environment can have positive effects on student success. The impact of this psychosocial variable on undergraduates' achievement and retention has been demonstrated in STEM disciplines, especially for women within physical sciences where large disparities in gender representation persist. The current study explores the relationship between belonging and student success in undergraduate chemistry, where greater gender parity has recently emerged. In particular, this research investigates the belonging of first-year students enrolled in a two-semester General Chemistry course sequence. The study begins by examining whether students' early sense of belonging in the course, indexed by two survey measures (perceived belonging, belonging uncertainty) varies depending on their demographics and academic preparation. The belonging measures are then used as predictors of performance in General Chemistry 1 and 2 and attrition from one semester to the next. Paralleling research in other STEM disciplines, the results show that female students, especially those from underrepresented minority groups, reported lower belonging and higher uncertainty than male students within the first weeks of the course. After accounting for demographics, preparation, and participation in a course supplemental program, the belonging measures predicted performance and attrition for all students. These findings suggest that course-level belonging in General Chemistry can have practical consequences for student success, and early disparities in belonging may have downstream effects on the retention of women and other groups underrepresented in STEM. Strategies for creating an inclusive and engaging environment that supports the success of all students are discussed.",2020,,CHEMISTRY EDUCATION RESEARCH AND PRACTICE,21,4,1042-1062,WOS:000576687600003,10.1039/d0rp00053a,,#126,Fink 2020,"",""
Computer Science Identity and Sense of Belonging: A Case study in Ireland,"IEEE; Mooney, C; Becker, BA; Salmon, L; Mangina, E","The study(1) described in this paper investigates the role that gender plays in making the decision to study Computer Science in University College Dublin in Ireland (background influences) and investigates whether there is a difference in the perceived sense of belonging between the genders. The aim is to improve diversity and sense of belonging amongst Computer Science students, in order to ensure that our school is an inclusive space, where anyone can feel a sense of belonging regardless their gender.",2018,,2018 IEEE/ACM 1ST INTERNATIONAL WORKSHOP ON GENDER EQUALITY IN SOFTWARE ENGINEERING (GE 2018),,,1-4,WOS:000495034500001,10.1145/3195570.3195575,,#128,IEEE 2018,"",""
How Inclusiveness of Learning Environment Mediates the Evolution of Engineering Students' Motivational Beliefs in a Two-Semester Introductory Physics Course Sequence,"Li, YQT; Singh, C","In this study, we focus on engineering students' motivational beliefs and course grades in a two-term college calculusbased introductory physics sequence (physics 1 and physics 2). We investigated how engineering students' perception of the inclusiveness of the learning environment (including their sense of belonging, perceived effectiveness of peer interaction and perceived recognition) predicts their physics course grades and motivational beliefs including self-efficacy, interest, overall physics identity, and overall engineering identity. Using structural equation modeling, we find that students' perception of the inclusiveness of the learning environment statistically significantly predicts their physics grades and motivational beliefs. In particular, students' engineering identity is statistically significantly predicted by engineering students' perception of how they were recognized as a physics person. In addition, we find that the gender differences in students' physics self-efficacy, interest, overall identity, and grades were partially mediated by the different components of students' perception of the inclusiveness of the learning environment. Our findings suggest that instructors' focus on equity and inclusion, and approaches to student recognition, are especially important for supporting students' engineering identity and promoting learning for all students in the classroom.",2024,,INTERNATIONAL JOURNAL OF ENGINEERING EDUCATION,40,4,833-850,WOS:001309529600011,,,#130,Li 2024,"",""
Belonging uncertainty as predictor of dropout intentions among first-semester students of the computer sciences,"Hoehne, E; Zander, L","With the fast-growing sector of information technology in digitizing societies, the attraction and education of qualified recruits in computer science becomes a key task of tertiary education. Considering the high dropout rates and the continuing gender gap in computer science, the current study builds on the ""leaky pipeline"" phenomenon of women in STEM (science, technology, engineering, and mathematics by investigating belonging uncertainty in computer science as a predictor of students' dropout intentions. In a study with first-semester computer science students (N=217) at two time points, we tested the hypotheses that female students experience a greater belonging uncertainty than male students and that this belonging uncertainty is predictive of students' dropout intentions. Furthermore, we explored whether belonging uncertainty is a more relevant predictor of female than male students' intentions to drop out of computer science. In line with our predictions, our results show that female students experienced greater uncertainty about their belonging within the domain of computer science than male students and that belonging uncertainty significantly predicted students' dropout intentions above and beyond the pertinent predictors academic self-efficacy, expectancy of success, perceived future utility value of the subject, and previous academic performance. Belonging uncertainty, however, was a relevant predictor of both female and male computer science students' dropout intentions.",2019,,ZEITSCHRIFT FUR ERZIEHUNGSWISSENSCHAFT,22,5,1099-1119,WOS:000504327800005,10.1007/s11618-019-00907-y,,#131,Hoehne 2019,"",""
The effects of active learning on students' sense of belonging and academic performance in introductory physics courses,"Li, YQT; Bernardi, RC; Burkholder, E","Research-based active learning strategies have been shown to have positive effects on students' learning in physics class. However, the exploration of active learning's impact on students' sense of belonging in physics classrooms remains limited. In this paper, we present our findings pertaining to students' sense of belonging in an introductory physics course at a large public research university. This course was taught by three different instructors, one of whom integrated research-based active learning strategies, while the other two employed traditional lecture-based approaches. Our results show a statistically significant decrease in the sense of belonging among students in the traditionally taught classes, in contrast to a modest increase in students' sense of belonging in the active learning class. Furthermore, we observed a statistically significant gender difference in students' sense of belonging at the beginning of the course, which was closed by the end of the active learning class but persisted in the traditional classes. In addition, the active learning class exhibited a positive impact on students' academic outcomes, and this effect was partially mediated by the sense of belonging. Our findings indicate that active learning classes, particularly those thoughtfully designed to foster inclusive environments, may benefit students' sense of belonging and enhance their academic performance without relying on the use of specific belonging interventions.",2024,,EUROPEAN JOURNAL OF PHYSICS,45,4,,WOS:001248940300001,10.1088/1361-6404/ad4fcd,,#132,Li 2024,"",""
The Influence of Romantic Partners on Women in STEM Majors,"Barth, JM; Dunlap, S; Chappetta, K","It has been widely suggested that women are under-represented in STEM fields because careers in these fields are perceived as incompatible with other traditionally feminine roles and life goals such as helping others or maintaining a marriage and family. Although a number of studies of women in STEM have examined the importance of the communal goal of helping others, few studies have examined another communal goal, maintaining a romantic relationship. To address this gap, we designed a two-part study to explore the impact of romantic relationships on relationship and career goals of college STEM majors. First, a survey was conducted that examined the impact of relationship status on 713 male and 409 female college STEM majors' life goals and gender roles (82 % White). Although results indicated gender differences in goals and roles related to family and careers, interaction effects with relationship status that would suggest unique negative impacts on women's education or career goals were not found. Next, a subsample of 59 female STEM majors (81 % White) and their male romantic partners participated in a study examining their investments in and beliefs about careers, family, and the balance between the two. Findings suggest that successful female STEM majors may seek and find partners who are supportive of their educational and careers goals, as evidenced by the partners' investment and expectations for relationship and work roles. Overall, findings indicate that a supportive romantic partner may be a positive determining factor for women's success in STEM.",2016,,SEX ROLES,75,3-4,110-125,WOS:000379530500003,10.1007/s11199-016-0596-z,,#133,Barth 2016,"",""
A Model of Threatening Academic Environments Predicts Women STEM Majors' Self-Esteem and Engagement in STEM,"Casad, BJ; Petzel, ZW; Ingalls, EA","The present study tested a model of threatening academic environments among a vulnerable population: women in science, technology, engineering, and mathematics (STEM) fields. Women in STEM are underrepresented and more likely to perceive their STEM educational environments as threatening than do men. U.S. Women majoring in STEM fields (n = 579) completed a questionnaire measuring each construct of a model of threatening academic environments proposed by Inzlicht et al. (2009). Supporting the model, greater gender stigma consciousness predicted greater gender-based rejection sensitivity. Gender rejection sensitivity predicted more negative perceptions of campus climate. More negative climate predicted more experiences of stereotype threat, which in turn predicted lower perceived control. Lower perceived control predicted greater disengagement from STEM domains, which predicted lower self-esteem. Differences also emerged between women in male- compared to female-dominated STEM subfields and between racial minority and majority women. This model describes how experiences of threatening environments may contribute to the underrepresentation of women in STEM. The model provides an overview for researchers, educators, and practitioners to better understand the relations among hostile STEM climates, experiences of identity threat, and academic disengagement. Interventions addressing environmental and individual factors in the model may improve retention and women's experiences in STEM.",2019,,SEX ROLES,80,7-8,469-488,WOS:000461708000007,10.1007/s11199-018-0942-4,,#134,Casad 2019,"",""
Advancing Gender Equity and Sense of Belonging in Computing: Are Documented Best Practices Representative of Upward Transfer Students?,"Blaney, JM; Barrett, J","Supporting upward transfer students is critical to diversifying STEM. This study provides insight into how we can best support upward transfer students in computing, one of the least diverse STEM disciplines. Specifically, we expand upon recent research on sense of belonging to examine how the predictors of belonging might be unique for upward transfer students, focusing closely on upward transfer women's experiences. Findings highlight three unique predictors of sense of belonging for upward transfer students beyond those documented in prior research on students in the aggregate. Other college experiences - like feeling supported by computing peers - positively predicted belonging for all students, but were not equitably available to upward transfer students, with upward transfer women reporting the lowest levels of peer support compared to all other groups.",2022,,COMMUNITY COLLEGE JOURNAL OF RESEARCH AND PRACTICE,46,9,633-653,WOS:000628988300001,10.1080/10668926.2021.1896396,,#135,Blaney 2022,"",""
Developing a STEM Identity Among Young Women: A Social Identity Perspective,"Kim, AY; Sinatra, GM; Seyranian, V","We conducted a systematic review of empirical research focused on the experiences of female students in science, technology, engineering, and mathematics (STEM) during middle and high school. Drawing on social identity theory, recent research was synthesized to explore how aspects of the social environment influence STEM identity development. Findings indicate that young women experience challenges to their participation and inclusion when they are in STEM settings. Additionally, we found that perceptions regarding who is part of the ingroup or outgroup of STEM fields can be changed through intervention and educational programs. We conclude with recommendations for theory, research, programs, and policy for STEM identity development among young women, informed by a social identity perspective.",2018,,REVIEW OF EDUCATIONAL RESEARCH,88,4,589-625,WOS:000438611200004,10.3102/0034654318779957,,#136,Kim 2018,"",""
Gender Typicality and Engineering Attachment: Examining the Viewpoints of Women College Engineers and Variation by Race/Ethnicity,"Nguyen, U; Riegle-Crumb, C","Women remain under-represented in many STEM occupations, including in the high-status and lucrative field of engineering. This study focuses on women who have chosen to enter this men-dominated field, to consider whether and how feelings of gender typicality predict their attachment to the field. Specifically, utilizing a U.S. sample of approximately 800 women college engineers from diverse racial/ethnic backgrounds, we build on emerging research on gender typicality to distinguish perceptions of feminine typicality as well as masculine typicality. Subsequently, we consider whether these perceptions have implications for their attachment to engineering, including their engineering identity as well as their certainty of staying in the field. Importantly, in doing so, we consider potential racial/ethnic variations in these relationships.",2024,,BEHAVIORAL SCIENCES,14,7,,WOS:001276605800001,10.3390/bs14070573,,#138,Nguyen 2024,"",""
"The pursuit of tech degrees for Black Men in the United States: Belonging and happiness, an individual differences study","Cain, CC; Trauth, EM","How do the individual characteristics Black men possess, and the institutional characteristics encountered, influence IT degree pursuit and attainment? To address the research question, this work launched a qualitative interpretative investigation to identify factors affecting Black men pursuing IT degrees. A study was conducted in the mid-Atlantic and southern regions of the United States of America at three higher education institutions. The Individual Differences Theory of Gender and IT was used to analyze the lived experiences of 20 Black men beginning in 2013, and this analysis is ongoing. This manuscript focuses on a combined research question from the more extensive study. The result was a nuanced view of how Black men's characteristics (e.g., race, family, age, and IT identity) navigate obstacles and overcome roadblocks to enter the IT field. Specifically, this work identified the importance of acquiring relevant work experience before graduation through internships or undergraduate research experiences, as well as the often-overlooked role of advising, which is critical to retention of marginalized groups.",2022,,TECHNOLOGY IN SOCIETY,69,,,WOS:000813405800001,10.1016/j.techsoc.2021.101835,,#140,Cain 2022,"",""
Academic entrepreneurship in Spanish universities: An analysis of the determinants of entrepreneurial intention,"Miranda, FJ; Chamorro-Mera, A; Rubio, S","Academic entrepreneurship is the process by which an individual or group of individuals linked through their work to a university or research centre use knowledge created in their research to set up business ventures or spin-offs. With the Theory of Planned Behaviour as basis, the influence of attitudes, subjective norms, and perceived control on academics entrepreneurial intentions was studied. The instrument was a survey conducted of 1178 Spanish university academics in various fields of knowledge, professional categories, and levels of seniority in their institution. A structural equation model identified as the main antecedent of entrepreneurial intention the attitude towards entrepreneurship. This was in turn influenced by creativity, perceived utility, and entrepreneurial experience. (C) 2017 AEDEM. Published by Elsevier Espana,S.L.U.",2017,,EUROPEAN RESEARCH ON MANAGEMENT AND BUSINESS ECONOMICS,23,2,113-122,WOS:000399688400007,10.1016/j.iedeen.2017.01.001,,#141,Miranda 2017,"",""
"Menstrual practices, fertility intentions and decision-making regarding family planning by women belonging to various indigenous groups of Wayanad- A qualitative study","Sreedevi, A; George, LS; Varughese, SA; Najeeb, SS; Aravindan, L; Anvar, R; Georgy, S; Menon, VB; Sathish, S; Nedungadi, P","Background: Among the different social groups in India, the tribes are the most vulnerable and socioeconomically deprived. The tribal population is distinct from the general population in terms of their unique cultural, traditional, and reproductive health practices. Therefore, the aim of the study was to conduct an exploratory analysis of the menstrual practices, fertility intentions and decision-making regarding family planning among various indigenous tribal women of Kerala. Methods: A qualitative study was conducted among the tribal women of Wayanad district using the grounded theory approach. Using purposive sampling 16 in-depth interviews, 6 key informant interviews and 2 focus group discussion (FGD) s were conducted. Interview guides were developed for in-depth interviews, key-informant interviews, and focus group discussion through extensive formative research with literature reviews and taking expert opinions. The interviews were conducted among women of reproductive age and their spouses hailing from Paniya and Kurichiya tribal groups in Kalpetta and Mananthavady areas of Wayanad district. Key informant interviews were also conducted among doctors, pharmacists, and community health workers. Results: The key findings of this study were the identification of a web of cultural practices pertaining to menstruation among persons of tribal origin. Unique traditional practices such as ""Valayamapura"" and ""Thirandukalyanam"" were reported and most of the women were keen to carry it forward. Fertility desires among couples were found to be not significantly influenced by any gender bias. Decision-making regarding family size were found to be on a mutual agreement between the spouses. The tribal women were aware of modern spacing methods, but preferred natural methods of contraception for temporary use and tubectomy as the permanent method. Non-contraceptive use of oral contraceptive pills (OCP) was prevalent, and the majority took it occasionally for postponement of menstruation to attend various social events. Conclusion: Menstruation-related myths and practices are prevalent and require educational interventions. More focus needs to be given to male sterilization as the permanent method of contraception. The study underscores the need to address gender inequalities and attitudes among tribal populations and to increase efforts to promote higher education among the tribes for busting cultural myths and practices.",2023,,JOURNAL OF FAMILY MEDICINE AND PRIMARY CARE,12,6,1214-1221,WOS:001181702100031,10.4103/jfmpc.jfmpc_1799_22,,#142,Sreedevi 2023,"",""
Workplace Belonging of Women Healthcare Professionals Relates to Likelihood of Leaving,"Schaechter, J; Goldstein, R; Zafonte, R; Silver, JK","Purpose: There is a high rate of attrition of professionals from healthcare institutions, which threatens the economic viability of these institutions and the quality of care they provide to patients. Women professionals face particular challenges that may lower their sense of belonging in the healthcare workplace. We sought to test the hypothesis that workplace belonging of women healthcare professionals relates to the likelihood that they expect to leave their institution.Methods: Participants of a continuing education course on women's leadership skills in health care completed a survey about their experiences of belonging in workplace and their likelihood of leaving that institution within the next 2 years. An association between workplace belonging (measured by the cumulative number of belonging factors experienced, scale 0-10) and likelihood of leaving (measured on a 5-point Likert scale) was evaluated using ordinal logistic regression. The relative importance of workplace belonging factors in predicting the likelihood of leaving was assessed using dominance analysis.Results: Ninety-nine percent of survey participants were women, and 63% were clinicians. Sixty-one percent of participants reported at least a slight likelihood of leaving their healthcare institution within the next 2 years. Greater workplace belonging was found to be associated with a significant reduction in the reported likelihood of leaving their institution after accounting for the number of years having worked in their current institution, underrepresented minority status, and the interaction between the latter two covariates. The workplace belonging factor found to be most important in predicting the likelihood of leaving was the belief that there was an opportunity to thrive professionally in the institution. Belonging factors involving feeling able to freely share thoughts and opinions were also found to be of relatively high importance in predicting the likelihood of leaving.Conclusion: Greater workplace belonging was found to relate significantly to a reduced likelihood of leaving their institution within the next 2 years. Our findings suggest that leaders of healthcare organizations might reduce attrition of women by fostering workplace belonging with particular attention to empowering professional thriving and creating a culture that values open communication.",2023,,JOURNAL OF HEALTHCARE LEADERSHIP,15,,273-284,WOS:001090734200001,10.2147/JHL.S431157,,#143,Schaechter 2023,"",""
Fitting in or opting out: A review of key social-psychological factors influencing a sense of belonging for women in physics,"Lewis, KL; Stout, JG; Pollock, SJ; Finkelstein, ND; Ito, TA","[This paper is part of the Focused Collection on Gender in Physics.] A number of cultural, social, environmental, and biological factors have been suggested to explain women's relatively lower representation in physics and other science, technology, engineering, and math (STEM) fields. Given its persistence, the causes of gender disparities are likely to be complex and multiply determined. In this review paper, we discuss how a sense of belonging relates to women's interest, persistence, and achievement in physics. We explore what it means to ""fit in"" and belong in academic contexts, the situational and interpersonal antecedents to belonging, and the consequences of a lack of belonging. We review the empirical evidence for the efficacy of interventions designed to bolster a sense of belonging. Based on these interventions we conclude the paper with a number of practical recommendations to affirm women's sense of belonging and create more welcoming and inclusive physics environments for all students.",2016,,PHYSICAL REVIEW PHYSICS EDUCATION RESEARCH,12,2,,WOS:000393396900008,10.1103/PhysRevPhysEducRes.12.020110,,#144,Lewis 2016,"",""
